"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"3123757158965","","Olivettes 185g (amandes torréfiées enrobées de chocolat noir)","","Olivettes 185g (amandes torréfiées enrobées de chocolat noir)","","","","","","","","","","","","","371","100g","kcal","{}","{}"
"3123757543334","","OEUFS DE CAILLE FOURRÉS PRALINE","","OEUFS DE CAILLE FOURRÉS PRALINE","","","","","","","","1 kg","1000","g","","","508","100g","kcal","{""fr"": ""4""}","{}"
"3123757552237","","Oeuf pralinés lait","","Oeuf pralinés lait","","","","","","","","1 kg","1000","g","","","562","100g","kcal","{""fr"": ""4""}","{}"
"3123757560560","","Œuf nougatine chocolat noir","","Œuf nougatine chocolat noir","","","","","","","","1 kg","1000","g","","","510","100g","kcal","{""fr"": ""8""}","{}"
"3123757560645","","Oeufs nougatine chocolat au lait","","Oeufs nougatine chocolat au lait","","","","","","","","","","","","","508","100g","kcal","{""fr"": ""3""}","{}"
"3123757566012","","Oeufs feuilletés lait","","Oeufs feuilletés lait","","","","","","","","1 kg","1000","g","","","494","100g","kcal","{""fr"": ""6""}","{}"
"3123757972097","Cémoi","Salade de Meringues","","Salade de Meringues","","","Meringues Fantaisie","","Meringues Fantaisie","","","1 kg e","1000","g","","","397","100g","kcal","{""fr"": ""4""}","{}"
"3123757972417","","Bonbons Chocolatés Amandina","","Bonbons Chocolatés Amandina","","","","","","","","","","","","","555","100g","kcal","{}","{}"
"3123765830075","Monoprix","Emmental Français","","Emmental Français","","","","","","","","500 g","500","g","","","","","","{}","{""fr"": ""3""}"
"3123834888778","","McCormick Perfect Pinch Lemon Pepper Seasoning","McCormick Perfect Pinch Lemon Pepper Seasoning","","","","","","","","","","","","","","","","","{}","{}"
"3123840013089","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"3123880017337","","","","","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"3123930041848","Entremont","Cubes spécial salade","","Cubes spécial salade","","","","","","","","500 g","500","g","","","369","100g","kcal","{""fr"": ""11""}","{}"
"3123930311903","","Galettes bertel","Galettes bertel","","","","","","","","","","","","1","g","153","100g","kcal","{""en"": ""3""}","{}"
"3123930312207","Reybier","Emmental français - Fromage à pâte pressée cuite","","Emmental français - Fromage à pâte pressée cuite","","","Fromage à pâte pressée cuite au lait de vache","","Fromage à pâte pressée cuite au lait de vache","","","220 g","220","g","","","369","100g","kcal","{""fr"": ""6""}","{}"
"3123930313204","Entremont","Emmental frances","","","","","","","","","","","","","","","369","100g","kcal","{""es"": ""5""}","{}"
"3123930318551","Natual","Emmental francés","","Emmental Francés","","","","","","","","350 g","350.0","g","5.0","g","369","100g","kcal","{""es"": ""45"", ""fr"": ""4""}","{}"
"3123930319015","","Emmental Français","","Emmental Français","","","","","","","","500 g","500","g","","","369","100g","kcal","{""fr"": ""15""}","{}"
"3123930319053","","Emmental","","","","Emmental","","","","","","220 g","220","g","","","","","","{}","{""it"": ""3""}"
"3123930324026","Entremont","Comté","Comté","","","","","","","","","","","","20","g","410","100g","kcal","{""en"": ""3""}","{}"
"3123930350131","Entremont","Comté fruité 8 mois","Comté fruité 8 mois","","","","","","","","","","","","100","g","419","100g","kcal","{}","{}"
"3123930371419","","","","","","","","","","","","","","","","","","","","{""fr"": ""5""}","{}"
"3123930398553","natual","Emmental Frances","","","","","","","","","","","","","","","369","100g","kcal","{""es"": ""3""}","{}"
"3123930420087","","Idea per pizza filante e gustosa","idea per pizza filante, gustosa formale raffinuer entermont","","","Idea per pizza filante e gustosa","","","","","","","","","","","","","","{""it"": ""3""}","{}"
"3123930480050","Entremont, Sodiaal","Sauce 3 fromages","","Sauce 3 fromages","","","","","","","","","","","","","211","100g","kcal","{""fr"": ""5""}","{}"
"3123930480067","Entremont","Sauce EMMENTAL Onctueuse","","Sauce EMMENTAL Onctueuse","","","","","","","","250 g","250","g","","","204","100g","kcal","{""fr"": ""3""}","{}"
"3123930480074","Entremont, Sodiaal","Sauce raclette","","Sauce raclette","","","","","","","","250g","250","g","","","203","100g","kcal","{""fr"": ""3""}","{}"
"3123930491704","Entremont","Creme de reblochon","","Creme de reblochon","","","","","","","","","","","","","256","100g","kcal","{""fr"": ""11""}","{}"
"3123930491711","Entremont","Crème de terroir roquefort","","Crème de terroir roquefort","","","","","","","","500 g","500","g","","","258","100g","kcal","{""fr"": ""10""}","{}"
"3123930491735","Entremont","Brie de Meaux","","Brie de Meaux","","","","","","","","","","","","","281","100g","kcal","{""fr"": ""7""}","{}"
"3123930491759","Entremont","Crème de terroir","","Crème de terroir","","","","","","","","","","","","","259","100g","kcal","{""fr"": ""4""}","{}"
"3123930491827","Entremont","Crème de chedar fondu","","Crème de chedar fondu","","","","","","","","","","","","","253","100g","kcal","{""fr"": ""4""}","{}"
"3123930501014","Reybier","Emmental rapé","","Emmental rapé","","","","","","","","70 g","70","g","","","369","100g","kcal","{""fr"": ""22""}","{}"
"3123930502011","Reybier","Fromage râpé","Fromage râpé","Fromage râpé","","","Fromage à pâte pressée cuite","","Fromage à pâte pressée cuite","","","100 g","100.0","g","30.0","g","369","100g","kcal","{""fr"": ""30""}","{}"
"3123930502417","","Fromage Emmental Râpé 100G","","Fromage Emmental Râpé 100G","","","","","","","","100 g","100","g","","","369","100g","kcal","{}","{}"
"3123930503018","Reybier","Emmental Rapé","","Emmental Rapé","","","","","","","","200 g","200","g","","","369","100g","kcal","{""fr"": ""16""}","{}"
"3123930503025","","Reybier Spécial Gratin 200g","","Reybier Spécial Gratin 200g","","","","","","","","200 g","200","g","","","405","100g","kcal","{}","{}"
"3123930505012","Reybier","Emmental Français Rapé","","Emmental Français Rapé","","","","","","","","500 g","500","g","","","369","100g","kcal","{""fr"": ""4""}","{}"
"3123930505104","","Emmental français râpé","","Emmental français râpé","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"3123930508013","Reybier","Emmental Râpé Fondant","","Emmental Râpé Fondant","","","","","","","","1 kg","1000","g","","","360","100g","kcal","{""fr"": ""20""}","{}"
"3123930508082","Entremont","Gruyère France râpé","","Gruyère France râpé","","","","","","","","1 kg","1000","g","","","","","","{}","{""fr"": ""4""}"
"3123930508259","Reybier","Emmental français râpé","","Emmental français râpé","","","","","","","","1 kg","1000","g","","","","","","{""fr"": ""3""}","{}"
"3123930610570","Natual","Emmental Francés","","","","","","","","","","200 g","200","g","","","369","100g","kcal","{""de"": ""6"", ""es"": ""12""}","{}"
"3123930610655","Entremont","Emantal","","Emantal","","","","","","","","200 g","200","g","","","","","","{}","{""fr"": ""3""}"
"3123930610662","Entremont","Emmental","","Emmental","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"3123930611355","Entremont","Emmental","Emmental","","","","Emmental","Emmental","","","","135 g","135","g","","","369","100g","kcal","{""en"": ""14""}","{}"
"3123930612208","Entremont","L'Emmental caractère","","L'Emmental caractère","","","Fromage pate dure","","Fromage pate dure","","","220 g","220","g","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930612260","Entremont","Entremont tendre meule emmental","","Entremont tendre meule emmental","","","","","","","","160 g","160","g","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930612383","Valmartin","Emmental entremont","","Emmental entremont","","","","","","","","220g","220","g","","","396","100g","kcal","{""fr"": ""21""}","{}"
"3123930612420","Entremont","L’emmental Francais","","L’emmental Francais","","","","","","","","300 g","300","g","","","369","100g","kcal","{""fr"": ""22""}","{}"
"3123930612475","Entremont","Tendre emmental","","Tendre emmental","","","","","","","","","","","","","369","100g","kcal","{""fr"": ""5""}","{}"
"3123930612482","EntreMont","L'emmental français","L'emmental français","","","","","","","","","135 g","135","g","","","382","100g","kcal","{""en"": ""3""}","{}"
"3123930612499","ENTREMONT","Tendre meule emmental","","Tendre meule emmental","","","","","","","","402 g","402","g","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930612505","Entremont, Sodiaal","Emmental Francese","Emmental Francese","Tendre meule emmental","","","French Emmental, hard cheese","French Emmental, hard cheese","Emmental français, fromage à pâte pressée cuite","","","250 g","250.0","g","100.0","g","369","100g","kcal","{""en"": ""57"", ""fr"": ""46"", ""ru"": ""53""}","{}"
"3123930612529","Entremont","Emmental français + 10 % gratis (28 % MG)","","Emmental français + 10 % gratis (28 % MG)","","","Fromage industriel de France, à pâte pressée cuite, au lait pasteurisé de vache","","Fromage industriel de France, à pâte pressée cuite, au lait pasteurisé de vache","","","275 g (250 g + 25 g gratis)","275","g","","","365","100g","kcal","{""fr"": ""8""}","{}"
"3123930612598","","Emmental","Emmental","","","","","","","","","","","","20","g","382","100g","kcal","{}","{}"
"3123930612604","Entremont","Formagio","","","","Formagio","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"3123930613007","Entremont","l'Emmental francese","","L'Emmental","","l'Emmental francese","","","","","","300 g","300","g","","","382","100g","kcal","{""fr"": ""4""}","{}"
"3123930613557","EntreMont","Emmental français (29 % MG) Format Familial","","Emmental français (29 % MG) Format Familial","","","Emmenthal","","Emmenthal","","","350 g","350","g","","","369","100g","kcal","{""fr"": ""9""}","{}"
"3123930613571","Entremont","Entremont emmental portion","","Entremont emmental portion","","","","","","","","","","","","","383","100g","kcal","{}","{}"
"3123930616183","Entremont","Gruyère igp France","","Gruyère igp France","","","","","","","","120 g","120","g","","","","","","{""fr"": ""3""}","{}"
"3123930617111","Entremont","Comté","Comté","","","","","","","","","","","","15","g","410","100g","kcal","{""en"": ""3""}","{}"
"3123930617210","EntreMont","Comté Traanches AOP special sandwich 480g","","Comté Traanches AOP special sandwich 480g","","","","","","","","","","","","","417","100g","kcal","{""fr"": ""4""}","{}"
"3123930617227","Entremont","Comté Tranché Aop Format Carré Pour Burger","","Comté Tranché Aop Format Carré Pour Burger","","","","","","","","480g","480","g","","","410","100g","kcal","{""fr"": ""4""}","{}"
"3123930617234","Entremont","Emental en tranches special burger","","Emental en tranches special burger","","","","","","","","480 g","480","g","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930617272","Entremont","Emmental","","Emmental","","","","","","","","250 g","250","g","","","369","100g","kcal","{""fr"": ""4""}","{}"
"3123930617333","EntreMont","Comté","","Comté","","","","","","","","120 g","120","g","","","410","100g","kcal","{""fr"": ""4""}","{}"
"3123930617340","Entremont","L'emmental","","L'emmental","","","","","","","","","","","","","369","100g","kcal","{""fr"": ""10""}","{}"
"3123930617357","EntreMont","Tranches fromage emmental","","Tranches fromage emmental","","","Emmental français","","Emmental français","","","150 g","150.0","g","15.0","g","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930617364","Entremont","Gold Slices Entremont 150 GR (8)","","Gold Slices Entremont 150 GR (8)","","","","","","","","150 g","150","g","","","334","100g","kcal","{}","{}"
"3123930617371","Entremont","Entremont Gold Light","","Entremont Gold Light","","","","","","","","","","","","","246","100g","kcal","{""fr"": ""3""}","{}"
"3123930617456","Entremont","Emmental tranche","","Emmental tranche","","","","","","","","500 g","500","g","","","369","100g","kcal","{""fr"": ""28""}","{}"
"3123930617463","","32 tranche comté spécial sandwich","","32 tranche comté spécial sandwich","","","","","","","","480 g","480","g","","","410","100g","kcal","{""fr"": ""12""}","{}"
"3123930617470","Rippoz","Emmental Français Tranchés spécial Sandwich","","Emmental Français Tranchés spécial Sandwich","","","","","","","","500 g","500","g","","","369","100g","kcal","{""fr"": ""4""}","{}"
"3123930617487","Entremont professionnel","Emmental français bio","Emmental français bio","","","","","","","","","","","","11","g","373","100g","kcal","{}","{}"
"3123930617609","Entremont","Emmental tranches entremont","","Emmental tranches entremont","","","","","","","","150 g","150","g","","","369","100g","kcal","{""fr"": ""33""}","{}"
"3123930617616","Entremont","Edamer","","Edamer","","","","","","","","150 g","150","g","","","334","100g","kcal","{""fr"": ""17""}","{}"
"3123930617623","EntreMont","TRANCHES GOUDA","","TRANCHES GOUDA","","","FROMAGE GOUDA SLICE","","FROMAGE GOUDA SLICE","","","150 g","150","g","","","362","100g","kcal","{""fr"": ""15""}","{}"
"3123930617630","Entremont","Light (4%MG) - fromage à pâte pressée non cuite","Light Low Fat Semi-Hard Cheese","Light (4%MG) - fromage à pâte pressée non cuite","","Fromager Affineur","Fromage à pâte pressée non cuite, allégé en matière grasse","","Fromage à pâte pressée non cuite, allégé en matière grasse","","","150 g","150","g","","","256","100g","kcal","{""fr"": ""24""}","{}"
"3123930617647","EntreMont","Dégustation","","Dégustation","","","","","","","","10 Tranches","","","","","347","100g","kcal","{""fr"": ""16""}","{}"
"3123930617685","Entremont","Gustose","","","","Gustose","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"3123930617715","Entremont","Entre Mont","","Entre Mont","","","","","","","","","","","","","410","100g","kcal","{""fr"": ""4""}","{}"
"3123930617722","Entremont","Entremont Cheese Burger Slices 120G","","Entremont Cheese Burger Slices 120G","","Cheese Burger","","","","Formaggio a fette","","120 g","120","g","","","316","100g","kcal","{""fr"": ""15"", ""it"": ""7""}","{}"
"3123930617760","Entremont","Emmental français","","Emmental français","","","Fromage à pâte pressée","","Fromage à pâte pressée","","","150g - 14 tranches","150.0","g","10.714","g","366","100g","kcal","{""fr"": ""3""}","{}"
"3123930617777","Entremont","Comté 8 tranches","Comté","Comté 8 tranches","","","Fromage à pâte pressée cuite. Appellation d’Origine Protégée.","Hard cheese. Protected Designation of Origin.","Fromage à pâte pressée cuite. Appellation d’Origine Protégée.","","","120 g","120.0","g","15.0","g","410","100g","kcal","{""fr"": ""52""}","{}"
"3123930617784","EntreMont","Tendre saveur","","Tendre saveur","","","","","","","","8 tranches","","","","","336","100g","kcal","{""fr"": ""7""}","{}"
"3123930617876","Entremont","Emmental","entre mont formager affinuer emmental francais","","","Emmental","","","","","","","","","","","","","","{""it"": ""3""}","{}"
"3123930617883","Entremont","Edamer","","","","Edamer","","","","","","","","","","","","","","{""it"": ""3""}","{}"
"3123930617890","Entremont","Emmental Français","","Emmental Français","","","","","","","","","","","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930617944","Entremont","Bleu d Auvergne  AOP","","Bleu d Auvergne  AOP","","","","","","","","","","","","","338","100g","kcal","{""fr"": ""3""}","{}"
"3123930617968","Entremont","Salade et apéritif Brebis du Sud Ouest","","Salade et apéritif Brebis du Sud Ouest","","","","","","","","","","","","","330.3","100g","kcal","{""fr"": ""3""}","{}"
"3123930617975","Entremont","Cantal AOP jeune","","Cantal AOP jeune","","","","","","","","","","","","","372","100g","kcal","{""fr"": ""10""}","{}"
"3123930618101","Entremont","Raclette","Raclette","","","","","","","","","120 g","120","g","","","331","100g","kcal","{""en"": ""3""}","{}"
"3123930620098","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"3123930629527","","Emmental francese","","","","Emmental francese","","","","","","","","","","","","","","{""it"": ""3""}","{}"
"3123930632008","Entremont","Beaufort","","","Beaufort","","","","","","","200 g","200","g","","","397","100g","kcal","{}","{}"
"3123930632206","Entremont","Beaufort","","Beaufort","","","","","","","","200 g","200","g","","","","","","{}","{""fr"": ""3""}"
"3123930640034","Entremont","Spécial Pizza mozzarella, emmental & gran Leo","","Spécial Pizza mozzarella, emmental & gran Leo","","","Mélange de 3 fromages pour garniture Pizza (Mozzarella, Comté et Emmental)","","Mélange de 3 fromages pour garniture Pizza (Mozzarella, Comté et Emmental)","","","125 g ℮","125.0","g","125.0","g","324","100g","kcal","{""fr"": ""49""}","{}"
"3123930640041","Entremont","Fromage Pour Salade","","Fromage Pour Salade","","","","","","","","","","","","","351","100g","kcal","{}","{}"
"3123930640140","Entremont","Miscela di 2 formaggi","","","","Miscela di 2 formaggi","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"3123930640201","Entremont","Gratin entremont","","Gratin entremont","","","","","","","","","","","","","","","","{}","{""default"": ""3"", ""fr"": ""3""}"
"3123930640300","Entremont","Fromage","","Fromage","","","","","","","","","","","","","378","100g","kcal","{""fr"": ""4""}","{}"
"3123930640317","Entremont","Special pasta","","Special pasta","","","","","","","","180 g","180","g","","","364","100g","kcal","{""fr"": ""4""}","{}"
"3123930640331","Entremont","Special Pasta","","Special Pasta","","","","","","","","180 g","180","g","","","364","100g","kcal","{""fr"": ""4""}","{}"
"3123930640416","Entremont","Special pizza","","Special pizza","","","","","","","","240 g","240","g","","","332","100g","kcal","{""fr"": ""4""}","{}"
"3123930640621","Entremont","Râpé en poudre","Râpé en poudre","","","","","","","","","","","","100","g","382","100g","kcal","{""en"": ""3""}","{}"
"3123930640645","Entremont","","","","","","","","","","","125 g","125","g","","","","","","{}","{""en"": ""3""}"
"3123930640652","Entremont","Cuisine gourmande","Cuisine gourmande","","","","","","","","","125 g","125.0","g","20.0","g","358","100g","kcal","{""fr"": ""4""}","{}"
"3123930650026","Entremont","Comté","Comté","Comté","","","Fromage à pâte pressée cuite","","Fromage à pâte pressée cuite","","","200 g","200.0","g","","","410","100g","kcal","{""en"": ""138"", ""fr"": ""165""}","{}"
"3123930650064","EntreMont","Comté","","Comté","","","Hard cheese, PDO","","Hard cheese, PDO","","","350 g ℮","350.0","g","35.0","g","410","100g","kcal","{""fr"": ""186""}","{}"
"3123930650132","Entremont","Comté Le Fruité","","Comté Le Fruité","","","Fromage de France AOP, à pâte pressée cuite, au lait cru de vache","","Fromage de France AOP, à pâte pressée cuite, au lait cru de vache","","","200 g","200","g","","","410","100g","kcal","{""fr"": ""31""}","{}"
"3123930650149","Entremont","Comté Le Caractère 12 Mois","","Comté Le Caractère 12 Mois","","","Fromage à pâte pressée cuite, AOP","","Fromage à pâte pressée cuite, AOP","","","200 g","200.0","g","200.0","g","410","100g","kcal","{""fr"": ""44""}","{}"
"3123930650156","Mons & Terroirs","Comté queso francés cremoso sabor con un toque","","Comté queso francés cremoso sabor con un toque","","","","","","","","","","","","","410","100g","kcal","{""fr"": ""3""}","{}"
"3123930650187","EntreMont","Comté - Fromage à pâte pressée cuite","","Comté - Fromage à pâte pressée cuite","","","Fromage à pâte pressée cuite - Appellation d'Origine Protégée","","Fromage à pâte pressée cuite - Appellation d'Origine Protégée","","","325 g e","325","g","","","410","100g","kcal","{""fr"": ""17""}","{}"
"3123930650200","EntreMont","Comté","","Comté","","","","","","","","","","","","","410","100g","kcal","{""fr"": ""4""}","{}"
"3123930650484","Entremont","Comte","","Comte","","","","","","","","","","","","","410","100g","kcal","{""fr"": ""3""}","{}"
"3123930650545","Entremont","Comté","","Comté","","","","","","","","350 g","350","g","","","410","100g","kcal","{""fr"": ""3""}","{}"
"3123930651504","EntreMont","Comté","","Comté","","","","","","","","500 g e","500","g","","","412","100g","kcal","{""fr"": ""3""}","{}"
"3123930651603","EntreMont","Comté portion","","Comté portion","","","","","","","","500 g","500","g","","","410","100g","kcal","{""fr"": ""19""}","{}"
"3123930651702","Entremont","Comté","","Comté","","","","","","","","250 g","250","g","","","410","100g","kcal","{""fr"": ""4""}","{}"
"3123930651818","Entremont","Comté","","Comté","","","","","","","","250 g","250","g","","","","","","{""fr"": ""11""}","{}"
"3123930652570","Entremont","Comté","","Comté","","","","","","","","300 g","300","g","","","410","100g","kcal","{""fr"": ""3""}","{}"
"3123930653126","Fromage","Compte aop 4/6mois entremont","","Compte aop 4/6mois entremont","","","","","","","","200g","200","g","","","","","","{""fr"": ""3""}","{}"
"3123930653157","Entremont","Comté","","Comté","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"3123930656370","","Entreront Le Saint Mont des Alpes","","Entreront Le Saint Mont des Alpes","","","","","","","","","","","","","","","","{}","{""fr"": ""4""}"
"3123930656448","Entremont","St mont des Alpes","","St mont des Alpes","","","","","","","","120 g","120","g","","","410","100g","kcal","{""fr"": ""10""}","{}"
"3123930656615","EntreMont","Le Saint Mont des Alpes","","Le Saint Mont des Alpes","","","","","","","","200 g","200","g","","","412","100g","kcal","{""fr"": ""6""}","{}"
"3123930656684","EntreMont","Le saint mont des alpes","","Le saint mont des alpes","","","","","","","","","","","","","410","100g","kcal","{""fr"": ""4""}","{}"
"3123930657025","Entremont","Gruyère IGP France","Gruyère IGP France","Gruyère France","","","","","","","","200 g","200.0","g","100.0","g","405","100g","kcal","{""es"": ""29"", ""fr"": ""14"", ""ru"": ""34""}","{}"
"3123930657155","","Gruyère de France  portion","Gruyère de France  portion","","","","","","","","","","","","25","g","405","100g","kcal","{""en"": ""5""}","{}"
"3123930657551","Natual","Gruyere","","Gruyere","","","","","","","","200 g","200","g","","","396","100g","kcal","{""fr"": ""6""}","{}"
"3123930660025","","Comté","","Comté","","","","","","","","","","","","","410","100g","kcal","{""fr"": ""3""}","{}"
"3123930661220","Entremont","Emmental français","Emmental français","","","","","","","","","","","","220","g","382","100g","kcal","{}","{}"
"3123930661305","Entremont","Emmental","","Emmental","","","","","","","","","","","","","366.20001220703","100g","kcal","{""fr"": ""5""}","{}"
"3123930671304","ENTREMONT","L'Emmental francais bio","","L'Emmental francais bio","","","FROMAGE EMMENTAL","","FROMAGE EMMENTAL","","","180 g","180","g","","","387","100g","kcal","{""fr"": ""4""}","{}"
"3123930671311","Entremont","Emmental francais","","Emmental francais","","","","","","","","120 g","120","g","","","387","100g","kcal","{""fr"": ""11""}","{}"
"3123930671359","Entremont","Emmental","","Emmental","","","","","","","","","","","","","387","100g","kcal","{""fr"": ""3""}","{}"
"3123930671366","Entremont","Emmental en tranches bio","","Emmental en tranches bio","","","","","","","","180.0 g","180","g","","","387","100g","kcal","{""fr"": ""3""}","{}"
"3123930672004","Entremont, Les Laitiers Responsables","Emmental francais","","Emmental francais","","","","","","","","180 g","180","g","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930680214","Entremont","Bâtonnets emmental special salades","","Bâtonnets emmental special salades","","","","","","","","500 g","500","g","","","369","100g","kcal","{""fr"": ""3""}","{}"
"3123930710003","Entremont","L’emmental francais","","L’emmental francais","","","","","","","","","","","","","382","100g","kcal","{""fr"": ""12""}","{}"
"3123930710652","Entremont","Entremont emental","","Entremont emental","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"3123930710720","Entremont","Emmental Français","","Emmental Français","","","","","","","","4 x 70 g","280","g","","","382","100g","kcal","{""fr"": ""29""}","{}"
"3123930710737","EntreMont","L'emmental français extra fin","","L'emmental français extra fin","","","gruyere rapé","","gruyere rapé","","","210 g (3 x 70 g)","210.0","g","","g","369","100g","kcal","{""fr"": ""103""}","{}"
"3123930710775","Entremont","Emmental bio français","","Emmental bio français","","","","","","","","3 x 60 g","180","g","","","382","100g","kcal","{""fr"": ""3""}","{}"
"3123930710782","","queso elemental francés","","","","","","","","","","","","","","","382","100g","kcal","{""es"": ""3""}","{}"
"3123930711000","EntreMont","Emmental rapé entremont 100g","","Emmental rapé entremont 100g","","","Emmental Français Râpé, fromage à pâte pressée cuite","","Emmental Français Râpé, fromage à pâte pressée cuite","","","100g","100","g","","","369","100g","kcal","{""fr"": ""25""}","{}"
"3123930711253","Entremont","Emmental râpé extra-fin","","Emmental râpé extra-fin","","","","","","","","4x50g","200","g","","","369","100g","kcal","{""fr"": ""30""}","{}"
"3123930711307","Entremont","Trio Gourmand","","Trio Gourmand","","","Trio Gourmand (tomme fruitée, emmental, gruyère)","","Trio Gourmand (tomme fruitée, emmental, gruyère)","","","180","","","","","358","100g","kcal","{""fr"": ""10""}","{}"
"3123930711543","Entremont","Emmental râpé, extra-fin (29% MG) - 150 g - Entremont","","Emmental râpé, extra-fin (29% MG) - 150 g - Entremont","","","Fromage à pâte pressée cuite au lait de vache, râpé","","Fromage à pâte pressée cuite au lait de vache, râpé","","","150 g","150","g","","","370","100g","kcal","{""fr"": ""10""}","{}"
"3123930711703","Entremont","Emmental Français Sans additif","","Emmental Français Sans additif","","","Emmental français. Râpé. Fromage à pâte préssée cuite","","Emmental français. Râpé. Fromage à pâte préssée cuite","","","160 g","160.0","g","","","382","100g","kcal","{""en"": ""49"", ""fr"": ""42""}","{}"
"3123930711710","Entremont","Emmental","","Emmental","","","","","","","","","","","","","382","100g","kcal","{""fr"": ""4""}","{}"
"3123930711727","EntreMont","l'Emmental français extra fin","","l'Emmental français extra fin","","","","","","","","2/160g","160.0","g","100.0","g","382","100g","kcal","{""fr"": ""4""}","{}"
