product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1309369,2000000902531,,"[""Merveilles maison 500g""]",,,,,,,,,{},"{""fr"": ""3""}"
1309370,2000000902548,,"[""La bûchette - Pain à la farine d'orge maltée""]",,,,,,,g,"{""0"": 278.2, ""1"": 1.0, ""2"": 0.2, ""3"": 57.5, ""4"": 1.8, ""6"": 9.8, ""7"": 1.5, ""8"": 600000.0}","{""fr"": ""4""}",{}
1309371,2000000902555,Le Rucher Apivia,"[""Miel de Chataignier""]",,,,,,,,,{},{}
1309372,2000000902562,,"[""Pur jus orange""]",,,,,,,,,{},"{""fr"": ""12""}"
1309373,2000000902586,,"[""Pain aux olives""]",,,,,,,,,{},"{""fr"": ""4""}"
1309374,2000000902593,,"[""Oreillettes Artisanales""]",,,,,,,g,"{""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1309375,2000000902715,U,"[""Baguette""]",250,g,250.0,g,,,,,"{""fr"": ""7""}",{}
1309376,2000000902722,,"[""Flute""]",,,,,,,,,{},"{""fr"": ""4""}"
1309377,2000000902753,,"[""Petit pave tradition francaise""]",,,,,,,g,"{""0"": 339.1, ""1"": 1.5, ""2"": 0.01, ""3"": 70.7, ""4"": 2.0, ""6"": 10.7, ""7"": 0.01, ""8"": 4000.0}","{""fr"": ""4""}",{}
1309378,2000000902760,Super U,"[""Pain de campagne""]",,,,,,,,,{},"{""fr"": ""3""}"
1309379,2000000902777,,"[""Crêpes froment""]",,,,,,,g,"{""0"": 250.85000000000002, ""1"": 7.21, ""2"": 6.5, ""3"": 40.0, ""4"": 2.0, ""6"": 6.49, ""7"": 0.61, ""8"": 244000.0}","{""fr"": ""3""}",{}
1309380,2000000902784,,"[""Pain Kapnor aux graines""]",,,,,,,,,{},"{""fr"": ""10""}"
1309381,2000000902791,,"[""Ju dorange""]",,,,,,,,,{},"{""fr"": ""3""}"
1309382,2000000902807,,"[""Galettes fraîches""]",350,g,350.0,g,,,g,"{""0"": 150.271, ""1"": 1.5190000000000001, ""2"": 0.0, ""3"": 28.2, ""4"": 1.08, ""6"": 5.95, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""9""}",{}
1309383,2000000902814,,"[""Crêpe""]",,,,,,,,,{},"{""fr"": ""3""}"
1309384,2000000902821,,"[""Pain Muesli""]",,,,,,,g,"{""0"": 26.0, ""1"": 2.0, ""2"": 0.0, ""3"": 1.0, ""4"": 0.0, ""6"": 1.0, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""10""}",{}
1309385,2000000902876,U,"[""Beignet framboise""]",,,,,,,,,{},"{""fr"": ""3""}"
1309386,2000000902890,,"[""Bar de chocolat""]",,,,,,,g,"{""0"": 524.0, ""1"": 28.0, ""2"": 17.0, ""3"": 63.0, ""4"": 62.0, ""6"": 5.0, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""4""}",{}
1309387,2000000902906,Superu,"[""Paris brest""]",0,,,,,,,,{},"{""fr"": ""3""}"
1309388,2000000902951,,"[""Oeufs frais""]",,,,,,,,,"{""fr"": ""9""}",{}
1309389,2000000902982,,"[""La burrata pugliese""]",,,,,,,g,"{""0"": 247.5, ""1"": 21.5, ""2"": 12.6, ""3"": 0.8, ""4"": 0.8, ""6"": 12.7, ""7"": 0.37, ""8"": 148000.0}","{""fr"": ""4""}",{}
1309390,2000000902999,,"[""Boulettes au porc et au bœuf""]",,,,,,,g,"{""0"": 246.6, ""1"": 19.0, ""2"": 8.4, ""3"": 4.9, ""4"": 1.8, ""6"": 14.0, ""7"": 1.5, ""8"": 600000.0}","{""fr"": ""4""}",{}
1309391,2000000903002,,"[""Tariquet Classic""]",,,,,,,,,{},"{""fr"": ""4""}"
1309392,2000000903019,Super U,"[""Pain grillé tranché""]",200,g,200.0,g,,,g,"{""0"": 328.4, ""1"": 1.2, ""2"": 0.1, ""3"": 69.8, ""4"": 1.21, ""5"": 6.33, ""6"": 9.6, ""7"": 4.7527, ""8"": 1915728.0, ""9"": 39176.0, ""11"": 217.9, ""12"": 5600000.0, ""13"": 1750.5, ""14"": 80198.0, ""15"": 1415.164, ""16"": 242400.0, ""17"": 343296.0, ""18"": 7125000.0, ""19"": 1986.6, ""20"": 1050000.0, ""21"": 1316.0, ""22"": 103.0, ""23"": 154.0, ""24"": 3400000.0, ""25"": 175.0, ""26"": 9100000.0, ""27"": 483.8, ""29"": 8512000.0, ""30"": 1880.0, ""31"": 802.0}","{""fr"": ""3""}",{}
1309393,2000000903033,,"[""Poulet cuit""]",,,,,,,g,"{""0"": 170.0, ""1"": 10.0, ""2"": 3.1, ""3"": 0.0, ""4"": 0.0, ""6"": 20.0, ""7"": 0.23, ""8"": 92000.0}","{""fr"": ""3""}",{}
1309394,2000000903088,,"[""Briochette chocolat Super U""]",,,,,,,g,"{""0"": 0.0}","{""fr"": ""3""}",{}
1309395,2000000903125,,"[""Brioche Nanterre""]",,,,,,,g,"{""0"": 0.0}",{},{}
1309396,2000000903156,,"[""Pavé authentique épeautre""]",,,,,,,,,{},"{""fr"": ""3""}"
1309397,2000000903163,,"[""Pain batard campagne""]",,,,,,,g,"{""0"": 236.3, ""1"": 0.7, ""2"": 0.1, ""3"": 48.0, ""4"": 1.2, ""6"": 9.5, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""4""}",{}
1309398,2000000903170,,"[""Couronne des rois""]",,,,,15.0,g,g,"{""0"": 349.7, ""1"": 8.5, ""2"": 4.4, ""3"": 57.0, ""4"": 18.0, ""5"": 2.6, ""6"": 10.0, ""7"": 3.0, ""8"": 1200000.0}",{},{}
1309399,2000000903194,,"[""Pain bucheron""]",,,,,,,,,{},"{""fr"": ""3""}"
1309400,2000000903255,,"[""Brioche nattée nature""]",,,,,,,,,{},"{""fr"": ""3""}"
1309401,2000000903279,,"[""Brioche tressee 400h""]",,,,,,,,,{},"{""fr"": ""4""}"
1309402,2000000903293,,"[""Pain pavé complet""]",,,,,,,,,{},"{""fr"": ""4""}"
1309403,2000000903316,,"[""Pain pérènnes multicéréales""]",,,,,,,g,"{""0"": 271.2, ""1"": 3.2, ""2"": 0.4, ""3"": 52.0, ""4"": 1.1, ""6"": 8.6, ""7"": 1.3, ""8"": 520000.0}","{""fr"": ""4""}",{}
1309404,2000000903330,U,"[""P’tits Beignets à la Pomme"", ""Beignets fourrés à la purée de pomme""]",,,,,,,g,"{""0"": 337.0, ""1"": 15.0, ""2"": 1.8, ""3"": 45.0, ""4"": 12.0, ""6"": 5.5, ""7"": 0.95, ""8"": 380000.0}","{""fr"": ""4""}",{}
1309405,2000000903347,,"[""Miel de fleurs""]",,,,,,,,,{},"{""fr"": ""3""}"
1309406,2000000903361,,"[""Foie de genisse 130 g""]",475,g,475.0,g,,,,,{},"{""fr"": ""3""}"
1309407,2000000903378,U,"[""Pavé tradition""]",,,,,26.0,g,g,"{""0"": 221.19999945163727, ""1"": 0.6000000238418579, ""2"": 0.10000000149011612, ""3"": 44.0, ""4"": 1.2000000476837158, ""5"": 2.5, ""6"": 8.699999809265137}",{},{}
1309408,2000000903385,,"[""Pain""]",,,,,,,,,{},"{""fr"": ""3""}"
1309409,2000000903415,,"[""MIEL FLEURS""]",,,,,,,,,{},"{""fr"": ""3""}"
1309410,2000000903422,Marche U,"[""Baguette sesame""]",400.0,g,400.0,g,,,,,{},"{""fr"": ""8""}"
1309411,2000000903439,,"[""Pain complet 300gr""]",,,,,,,,,{},"{""fr"": ""4""}"
1309412,2000000903446,,"[""Pain aux cereales""]",300,g,300.0,g,,,g,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""10""}",{}
1309413,2000000903453,U,"[""Baguette campagne""]",250,g,250.0,g,,,g,"{""0"": 246.5, ""1"": 0.7, ""2"": 0.1, ""3"": 49.0, ""4"": 1.3, ""5"": 3.5, ""6"": 9.3, ""7"": 1.3, ""8"": 520000.0}","{""fr"": ""3""}",{}
1309414,2000000903460,U,"[""Pain de campagne""]",300,g,300.0,g,,,g,"{""0"": 220.8, ""1"": 0.6, ""2"": 0.1, ""3"": 44.0, ""4"": 1.1, ""5"": 3.1, ""6"": 8.3, ""7"": 1.1, ""8"": 440000.0}","{""fr"": ""6""}",{}
1309415,2000000903484,,"[""Pain au noix""]",,,,,,,,,{},"{""fr"": ""4""}"
1309416,2000000903491,HyperU,"[""Tartelette Framboise""]",,,,,135.0,g,g,"{""0"": 182.09999895095825, ""1"": 6.099999904632568, ""2"": 3.799999952316284, ""3"": 29.0, ""4"": 15.0, ""6"": 2.799999952316284}",{},{}
1309417,2000000903521,,"[""Canelles""]",,,,,,,,,{},"{""fr"": ""3""}"
1309418,2000000903538,U,"[""Pain complet""]",,,,,,,g,"{""0"": 219.29999999999998, ""1"": 0.9, ""2"": 0.2, ""3"": 40.0, ""4"": 1.3, ""5"": 5.6, ""6"": 10.0, ""7"": 1.2, ""8"": 480000.0}","{""fr"": ""3""}",{}
1309419,2000000903545,,"[""Cookies pépites chocolat""]",4,g,4.0,g,,,,,{},"{""fr"": ""4""}"
1309420,2000000903576,,"[""Pain Choco Beur 8""]",,,,,,,,,{},"{""fr"": ""3""}"
1309421,2000000903583,,"[""6 crêpes fraîches""]",,,,,,,g,"{""0"": 220.1, ""1"": 6.5, ""2"": 3.0, ""3"": 34.6, ""4"": 13.2, ""6"": 5.8}","{""fr"": ""3""}",{}
1309422,2000000903613,Gaec du patis Candé,"[""Yaourt aromatisé""]",100,g,100.0,g,,,,,"{""fr"": ""4""}",{}
1309423,2000000903668,,"[""Navettes marseillaise""]",,,,,,,g,"{""0"": 530.0, ""1"": 34.0, ""2"": 8.5, ""3"": 40.0, ""4"": 36.0, ""6"": 16.0, ""7"": 0.18, ""8"": 72000.0}","{""fr"": ""3""}",{}
1309424,2000000903712,,"[""Pain aux noix""]",,,,,,,,,{},"{""fr"": ""4""}"
1309425,2000000903729,U,"[""Jus d orange""]",,,,,,,,,{},"{""fr"": ""3""}"
1309426,2000000903736,,"[""🥖 au seigle""]",,,,,,,,,{},"{""fr"": ""4""}"
1309427,2000000903750,,"[""Saucisse fumé""]",,,,,,,g,"{""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1309428,2000000903767,,"[""Tablette de chocolat au gingembre""]",,,,,,,,,{},"{""fr"": ""3""}"
1309429,2000000903781,,"[""Baguette Campagne""]",,,,,,,,,{},"{""fr"": ""3""}"
1309430,2000000903798,,"[""Lou Coubas""]",,,,,,,,,{},"{""fr"": ""9""}"
1309431,2000000903804,,"[""Merveilleux choco""]",,,,,,,g,"{""0"": 17.0, ""1"": 1.0, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""6"": 1.0, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""4""}",{}
1309432,2000000903811,Fleury Michon,"[""Petit salé aux lentilles vertes""]",350,g,350.0,g,,,g,"{""0"": 133.4, ""1"": 7.0, ""2"": 1.1, ""3"": 6.6, ""4"": 1.9, ""6"": 11.0, ""7"": 0.73, ""8"": 292000.0}","{""fr"": ""4""}",{}
1309433,2000000903828,,"[""Miel de maquis été""]",,,,,,,,,"{""fr"": ""3""}",{}
1309434,2000000903835,Milka,"[""Milka donuts""]",,,,,,,g,"{""0"": 437.59999999999997, ""1"": 28.0, ""2"": 13.8, ""3"": 46.3, ""4"": 18.0, ""6"": 0.1, ""7"": 0.649, ""8"": 259600.0}","{""fr"": ""4""}",{}
1309435,2000000903842,,"[""Batard Complet""]",,,,,,,g,"{""0"": 233.0, ""1"": 1.0, ""2"": 0.2, ""3"": 45.0, ""4"": 1.4, ""6"": 11.0, ""7"": 1.3, ""8"": 520000.0}","{""fr"": ""4""}",{}
1309436,2000000903934,U,"[""Crepe sucree maison""]",400,g,400.0,g,,,,,{},"{""fr"": ""7""}"
1309437,2000000904016,,"[""Pain Miskifruit""]",,,,,,,,,{},"{""fr"": ""3""}"
1309438,2000000904085,,"[""Pain complet""]",,,,,,,,,{},"{""fr"": ""4""}"
1309439,2000000904092,,"[""A Bicyclette""]",,,,,,,g,"{""0"": 92.5, ""1"": 1.7, ""2"": 0.7, ""3"": 18.0, ""4"": 10.0, ""6"": 1.3, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""4""}",{}
1309440,2000000904122,Super U,"[""Galette briochée""]",,,,,,,,,{},"{""fr"": ""3""}"
1309441,2000000904146,,"[""Pur jus de Pomme""]",,,,,,,,,{},"{""fr"": ""3""}"
1309442,2000000904153,,"[""Pain la marie""]",,,,,,,,,{},"{""fr"": ""4""}"
1309443,2000000904160,marinou,"[""marinou""]",200.0,g,200.0,g,,,,,{},"{""fr"": ""4""}"
1309444,2000000904221,Leader Price,"[""Tomme de montagne au lait entier""]",,,,,,,g,"{""0"": 334.5, ""1"": 28.5, ""2"": 16.0, ""3"": 0.5, ""4"": 0.5, ""6"": 19.0, ""7"": 1.5, ""8"": 600000.0}","{""fr"": ""3""}",{}
1309445,2000000904245,,"[""Jus d'orange pressé naturel""]",,,,,,,,,{},"{""fr"": ""3""}"
1309446,2000000904252,,"[""Jus d'Orange pressé super u""]",,,,,,,g,"{""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
1309447,2000000904269,,"[""Pain batard cereales""]",,,,,,,g,"{""0"": 283.0, ""1"": 5.2, ""2"": 0.6, ""6"": 11.0, ""7"": 1.3, ""8"": 520000.0}","{""fr"": ""4""}",{}
