"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"8431876302264","Carrefour","mejillones en salsa marinera con tomate y aceite de oliva","","","","","","","","","","","","","","","182","100g","kcal","{""es"": ""9""}","{}"
"8431876302271","Classic Carrefour","Mejillones en escabeche","MEJILLONES EN ESCABECHE","","","","","","","","","","","","","","233","100g","kcal","{""es"": ""10""}","{}"
"8431876302349","Carrefour","Queso mezcla tierno cortaditas","Queso mezcla tierno cortaditas","","","","","","","","","250 g","250.0","g","100.0","g","366","100g","kcal","{""en"": ""9""}","{}"
"8431876302356","Carrefour","Queso","","","","","","","","","","250 g","250","g","","","438","100g","kcal","{""es"": ""3""}","{}"
"8431876302363","Carrefour","Queso mezcla semicurado","","","","","","","","","","","","","","","382","100g","kcal","{""es"": ""3""}","{}"
"8431876302370","Carrefour","Queso oveja viejo","","","","","","","","","","","","","","","464","100g","kcal","{""es"": ""3""}","{}"
"8431876302387","De nuestra tierra","Boletus Y Trufa","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"8431876302394","Carrefour","Queso oveja curado","","","","","","","","","","","","","","","446","100g","kcal","{""es"": ""8""}","{}"
"8431876302516","Carrefour","Yogur 00% fresa","","","","","","","","","","750 g","750","g","","","39","100g","kcal","{""es"": ""13""}","{}"
"8431876302523","Carrefour","Yogur 00% con piña","","","","","","","","","","750 g","750","g","","","41","100g","kcal","{""es"": ""15""}","{}"
"8431876302530","Carrefour","Yogur 00% con frutas del bosque","","","","","","","","","","6 x 125 g","750","g","","","40","100g","kcal","{""es"": ""11""}","{}"
"8431876302547","Carrefour","Yogur 00% con melocotón","","","","","","","","","","6 x 125 g","750","g","","","43","100g","kcal","{""es"": ""3""}","{}"
"8431876302592","Carrefour","Mozzarella Di Bufala Campana Dop","","","","","","","","","","125 g","125","g","","","261","100g","kcal","{""es"": ""3""}","{}"
"8431876302608","Carrefour","Burrata","","","","","","","","","","125 g","125","g","","","255","100g","kcal","{""es"": ""23""}","{}"
"8431876302615","","bacalada entera salada","","","","","","","","","","600 g","600","g","","","","","","{""es"": ""3""}","{}"
"8431876302646","Carrefour","Albondigas","","","","","","","","","","","","","","","147","100g","kcal","{""es"": ""3""}","{}"
"8431876302653","carrefour","Hamburguesas pollo-pavo espinacas","","","","","","","","","","","","","","","124","100g","kcal","{""es"": ""3""}","{}"
"8431876302684","","Queso fundido en lochas","","","","","","","","","","","","","","","223","100g","kcal","{""es"": ""11""}","{}"
"8431876302691","Carrefour","Queso fundido sandwich","","","","","","","","","","","","","","","223","100g","kcal","{""es"": ""8""}","{}"
"8431876302707","Carrefour","Queso fundido light","Queso Fundido Light","","","","","","","","","","","","100","g","181","100g","kcal","{""es"": ""9""}","{}"
"8431876302714","","Queso fundido burger","","","","","","","","","","","","","","","201","100g","kcal","{""es"": ""12""}","{}"
"8431876302929","Carrefour","Cordón Bleu Pollo Y Pavo","","","","","","","","","","","","","","","204","100g","kcal","{}","{}"
"8431876302950","Carrefour","Helado pot vainilla con nueces de macadamia","","","","","","","","","","","","","","","246","100g","kcal","{""es"": ""9""}","{}"
"8431876302967","Carrefour","Helado pot chocolate cookies","","","","","","","","","","","","","","","186","100g","kcal","{""es"": ""9""}","{}"
"8431876302974","Carrefour","Helado pot tarta de queso con fresa","","","","","","","","","","","","","","","247","100g","kcal","{""es"": ""9""}","{}"
"8431876302981","Carrefour","Helado pot menta chocolate","","","","","","","","","","","","","","","207","100g","kcal","{""es"": ""3""}","{}"
"8431876302998","Carrefour","Hamburguesa de cerdo","","","","","","","","","","","","","","","212","100g","kcal","{""es"": ""3""}","{}"
"8431876303018","","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876303063","Carrefour","Kefir Natural","","","","","","","","","","500 g","500","g","","","66","100g","kcal","{""es"": ""16"", ""zh"": ""23""}","{}"
"8431876303070","De nuestra tierra","Tortas De Aceite","","","","","","","","","","","","","","","491","100g","kcal","{""es"": ""3""}","{}"
"8431876303087","Bon appetit","Zumo piña y coco","","","","","","","","","","","","","","","72","100g","kcal","{""es"": ""8""}","{}"
"8431876303100","Carrefour","Mini Crock Galleta Sandwich Chocolate","","","","","","","","","","","","","","","472","100g","kcal","{""es"": ""3""}","{}"
"8431876303117","Carrefour","Mortadela de pavo","","","","","","","","","","","","","","","159","100g","kcal","{""es"": ""10""}","{}"
"8431876303124","Carrefour","Jamón de pavo finas lonchas","","","","","","","","","","","","","","","85","100g","kcal","{""es"": ""16""}","{}"
"8431876303131","Carrefour","Chopped de pavo finas lonchas","","","","","","","","","","","","","","","126","100g","kcal","{""es"": ""3""}","{}"
"8431876303148","Carrefour","Queso de oveja añejo en aceite dr oliva","","","","","","","","","","","","","","","477","100g","kcal","{""es"": ""3""}","{}"
"8431876303193","","Naranja","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876303230","Carrefour","Cocktail Natural","","","","","","","","","","","","","","","629","100g","kcal","{""es"": ""11""}","{}"
"8431876303254","Carrefour BIO","Fusilli de guisantes verdes","","","","","","","","","","","","","","","344","100g","kcal","{""es"": ""18""}","{}"
"8431876303285","sentation","cebolla frita crujiente","","","","","Cebolla frita crujiente","","","","","150grs","150","g","","","","","","{""es"": ""40""}","{}"
"8431876303292","Carrefour","Pepinillos Agridulces","","","","","Pepinillos agridulces. Calibre 120/140. Extra.","","","","","345 g ℮ (escurrido 180 g ℮)","345","g","","","34","100g","kcal","{""es"": ""3""}","{}"
"8431876303308","Carrefour BIO, Carrefour","Cebollitas agridulces","","","","","Cebollitas rojas agridulces","","","","","345g","345","g","","","38","100g","kcal","{""es"": ""31""}","{}"
"8431876303315","Carrefour","Cebollas Grandes","","","","","","","","","","","","","","","23","100g","kcal","{""es"": ""3""}","{}"
"8431876303322","Classic","Pepinillos Acidos Grandes","PEPINILLOS ÁCIDOS GRANDES","","","","","","","","","","","","","","15","100g","kcal","{""es"": ""9""}","{}"
"8431876303384","","jamón de pavo Carrefour","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876303391","Carrefour","Caldo para paella","","","","","","","","","","","","","","","25","100g","kcal","{""es"": ""3""}","{}"
"8431876303407","No gluten!","Preparado panificable sin gluten","","","","","","","","","","","","","","","346","100g","kcal","{""es"": ""16""}","{}"
"8431876303414","Carrefour, Carrefour classic","Preparado para bizcocho sin gluten","","","","","","","","","","400 g","400","g","","","342","100g","kcal","{""es"": ""15""}","{}"
"8431876303438","","Bizcocho de zanahoria","","","","","","","","","","","","","","","372","100g","kcal","{""es"": ""8""}","{}"
"8431876303445","Carrefour","Pulpitos en aceite de oliva","","","","","","","","","","","","","","","148","100g","kcal","{""es"": ""14""}","{}"
"8431876303896","Carrefour","Flan de chocolate","","","","","","","","","","6 x 100 g","600","g","","","116","100g","kcal","{""es"": ""17""}","{}"
"8431876303902","Carrefour","Maxi petit panache fresa, fresa/platano, platano","","","","","","","","","","6 x 100 g","600","g","","","102","100g","kcal","{""es"": ""19""}","{}"
"8431876303919","Carrefour","Helado push up fresa","","","","","","","","","","","","","","","87","100g","kcal","{""es"": ""3""}","{}"
"8431876303926","Carrefour","Push Up Cola","","","","","","","","","","","","","","","66","100g","kcal","{""es"": ""10""}","{}"
"8431876303971","Carrefour","Confitura Extra Para Maridar Con Foie (Frambuesa)","","","","","","","","","","","","","","","247","100g","kcal","{""es"": ""3""}","{}"
"8431876303988","Carrefour","Confitura Extra Para Maridar Con Queso (Frutas Tropicales)","","","","","","","","","","","","","","","261","100g","kcal","{""es"": ""5""}","{}"
"8431876304022","classic Carrefour","Yogur líquido fresa y plátano","","","","","","","","","","1kg","1000","g","","","76","100g","kcal","{""es"": ""15""}","{}"
"8431876304039","Carrefour BIO","Mix De Frutos Secos","","","","","","","","","","","","","","","615","100g","kcal","{""es"": ""3""}","{}"
"8431876304046","Carrefour BIO","Mix Premium De Frutos Secos Crudos","","","","","","","","","","","","","","","615","100g","kcal","{""es"": ""3""}","{}"
"8431876304053","Carrefour BIO, Carrefour","Arandonos Rojos Deshidratados","Arándanos","","","","","","","","","","","","","","307","100g","kcal","{""es"": ""10""}","{}"
"8431876304060","Carrefour","Yogur con fresa","","","","","","","","","","2 x 125 g","250","g","","","99","100g","kcal","{""es"": ""18""}","{}"
"8431876304077","Carrefour","Yogur con melocotón","","","","","","","","","","2 x 125 g","250","g","","","99","100g","kcal","{""es"": ""17""}","{}"
"8431876304091","Carrefour classic","fresa plátano líquido de ver X doce","","","","","","","","","","12 x 93 ml","1116","ml","","","70","100ml","kcal","{""es"": ""9""}","{}"
"8431876304107","Carrefour","Bifidus Natural Edulcorado 00%","","","","","","","","","","1000 g","1000","g","","","37","100g","kcal","{""es"": ""9""}","{}"
"8431876304114","Carrefour","Mini chocolates","","","","","","","","","","200 g","200","g","","","569","100g","kcal","{""es"": ""22""}","{}"
"8431876304138","Carrefour","Palitos de surimi","","","","","","","","","","","","","","","117","100g","kcal","{""es"": ""9""}","{}"
"8431876304190","Classic","Chips","","","","","","","","","","","","","","","530","100g","kcal","{""es"": ""12""}","{}"
"8431876304251","Carrefour extra","Rosca de jamón y queso fundido","","","","","","","","","","","","","","","250","100g","kcal","{""es"": ""3""}","{}"
"8431876304275","Carrefour","Pop N croc","","","","","","","","","","","","","","","130","100g","kcal","{""es"": ""18""}","{}"
"8431876304282","","Leche fermentada de fresa sin lactosa","","","","","","","","","","","","","","","68","100g","kcal","{""es"": ""11""}","{}"
"8431876304299","Carrefour BIO","Risotto Con Boletus","","","","","","","","","","","","","","","340","100g","kcal","{""es"": ""3""}","{}"
"8431876304305","Carrefour","Risotto de tomate y albahaca","","","","","","","","","","","","","","","342","100g","kcal","{""es"": ""3""}","{}"
"8431876304312","Carrefour","Risotto de espárragos","","","","","","","","","","","","","","","348","100g","kcal","{""es"": ""3""}","{}"
"8431876304336","carrefour bio","Tomate Cherry pera ecológico","","","","","","","","","","250g","250","g","","","","","","{""es"": ""4""}","{}"
"8431876304343","Carrefour","Tomate cherri","","","","","","","","","","250 g","250","g","","","5","100g","kcal","{""es"": ""3""}","{}"
"8431876304367","Carrefour","Tomate cherry","","","","","","","","","","500 g","500","g","","","","","","{}","{""es"": ""12""}"
"8431876304374","Carrefour","Cebolla","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876304381","Delfin Ultracongelados","Langostinos cocidos congelados Carrefour","","","","","","","","","","","","","","","95","100g","kcal","{""es"": ""3""}","{}"
"8431876304862","Carrefour","Bifidus natural","","","","","","","","","","","","","","","68","100g","kcal","{""es"": ""14""}","{}"
"8431876305012","Carrefour","EL LUJO","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876305036","El Lujo","Jamon de Bellota iberico","","","","","","","","","","","","","","","306","100g","kcal","{""es"": ""3""}","{}"
"8431876305043","Carrefour","Jamon","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876305050","Monte Dorado","Paleta curada","","","","","","","","","","","","","","","353","100g","kcal","{""es"": ""6""}","{}"
"8431876305067","Carrefour","Paleta iberica","","","","","","","","","","","","","","","382","100g","kcal","{""es"": ""3""}","{}"
"8431876305104","","Boqueron en vinagre","","","","","","","","","","","","","","","173","100g","kcal","{""es"": ""3""}","{}"
"8431876305128","","Jamon el lujo","","","","","","","","","","","","","","","353","100g","kcal","{""es"": ""3""}","{}"
"8431876305142","Carrefour","Paleta de cebo iberico","","","","","","","","","","","","","","","353","100g","kcal","{""es"": ""3""}","{}"
"8431876305159","","Jamón de cebo ibérico","","","","","","","","","","","","","","","428","100g","kcal","{""es"": ""3""}","{}"
"8431876305203","","Carne vacuno y cerdo","","","","","","","","","","","","","","","206","100g","kcal","{""es"": ""3""}","{}"
"8431876305210","Carrefour BIO","Huevos","","","","","","","","","","6 pcs","0","","","","","","","{""es"": ""3""}","{}"
"8431876305227","Carrefour","Salmorejo Fresco Pet","","","","","","","","","","330 ml","330","ml","","","77","100ml","kcal","{""es"": ""12""}","{}"
"8431876305234","Carrefour","Gazpacho Fresco Pet","","","","","","","","","","","","","","","46","100g","kcal","{""es"": ""9""}","{}"
"8431876305272","Carrefour","Jamón de cebo ibérico 50% raza ibérica","","","","","","","","","","","","","","","428","100g","kcal","{""es"": ""3""}","{}"
"8431876305296","","Mojama","","","","","","","","","","","","","","","199","100g","kcal","{""es"": ""10""}","{}"
"8431876305302","carrefour","Mojama de atún extra","","","","","","","","","","","","","","","186","100g","kcal","{""es"": ""7""}","{}"
"8431876305319","Carrefour","Mojama de atún solomillo","","","","","","","","","","","","","","","212","100g","kcal","{""es"": ""3""}","{}"
"8431876305326","Carrefour","Lomos de bonito salados y secos","","","","","","","","","","","","","","","790","100g","kcal","{""es"": ""3""}","{}"
"8431876305340","","Hueva de merluza","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876305371","el Mercado","hueva de atún","hueva de atún","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"8431876305395","Carrefour","Nachos redondos","","","","","","","","","","","","","","","","","","{}","{""es"": ""12""}"
"8431876305401","Carrefour","Anacardo frito de mirl","","","","","","","","","","","","","","","550","100g","kcal","{""es"": ""10""}","{}"
"8431876305494","Carrefour, Carrefour classic","Tira de potón del pacífico","","","","","","","","","","400 g","400","g","","","49","100g","kcal","{""es"": ""10""}","{}"
"8431876305524","Carrefour","Fresas","Fresas","","","","","","","","","","","","","","","","","{}","{}"
"8431876305548","Carrefour","Yogur Sabor 4 Fresa y 4 Platano","","","","","","","","","","6","","","","","75","100g","kcal","{""es"": ""14""}","{}"
"8431876305579","Carrefour","Fresa y platano no lactosa","","","","","","","","","","","","","","","66","100g","kcal","{""es"": ""12""}","{}"
"8431876305630","Carrefour","Croqueta De Jamon Iberico","","","","","","","","","","","","","","","180","100g","kcal","{""es"": ""3""}","{}"
"8431876305647","Carrefour","Turron cacahuete frito con miel","","","","","","","","","","","","","","","548","100g","kcal","{""es"": ""21""}","{}"
"8431876305654","Carrefour","Turrón De Natillas Con Galleta","","","","","","","","","","","","","","","541","100g","kcal","{""es"": ""9""}","{}"
"8431876305661","Carrefour","Turrón Chocolate Blanco Con Limon","","","","","","","","","","","","","","","551","100g","kcal","{""es"": ""13""}","{}"
"8431876305678","Carrefour","Turrón con Grageas De Chocolate","","","","","","","","","","","","","","","519","100g","kcal","{""es"": ""3""}","{}"
"8431876305685","Carrefour","Turrón De Tiramisu","","","","","","","","","","","","","","","574","100g","kcal","{""es"": ""10""}","{}"
"8431876305692","","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876305708","Carrefour","Bombón chocolate negro 70% Cacao","","","","","","","","","","150 g","150","g","","","557","100g","kcal","{""es"": ""15""}","{}"
"8431876305715","","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876305722","carrefour","Ensaladilla Rusa Mediterranea","","","","","","","","","","300 g","300","g","","","133","100g","kcal","{""es"": ""3""}","{}"
"8431876305739","Carrefour","Ensaladilla rusa","","","","","","","","","","800 g","800","g","","","133","100g","kcal","{""es"": ""3""}","{}"
"8431876305760","Carrefour","Turrón chocolate negro 72% cacao con almendras","","","","","","","","","","","","","","","587","100g","kcal","{""es"": ""18""}","{}"
"8431876305777","Carrefour","Turrón De Coco Al Cacao","","","","","","","","","","","","","","","493","100g","kcal","{""es"": ""3""}","{}"
"8431876305784","Carrefour","Turrón De Chocolate Y Caramelo","","","","","","","","","","","","","","","503","100g","kcal","{""es"": ""3""}","{}"
"8431876305814","","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876305821","Carrefour","Chocolate con brandy","","","","","","","","","","","","","","","451","100g","kcal","{""es"": ""11""}","{}"
"8431876305852","","Choco Twist Negro","","","","","","","","","","120 g","120","g","","","558","100g","kcal","{""es"": ""3""}","{}"
"8431876305869","Carrefour","Hummus aguacate","","","","","","","","","","","","","","","202","100g","kcal","{""es"": ""15""}","{}"
"8431876305876","Carrefour","Hummus con pimiento del piquillo asado","","","","","","","","","","","","","","","193","100g","kcal","{""es"": ""16""}","{}"
"8431876305883","Carrefour","Yogur Pack Sabores (Fresa, Fb, Piña Y Limón)","","","","","","","","","","1000 g","1000","g","","","37","100g","kcal","{""es"": ""13""}","{}"
"8431876306200","Carrefour","Choco bombón","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876306224","Carrefour","Mini Porciones Turrón Yema","","","","","","","","","","","","","","","463","100g","kcal","{""es"": ""3""}","{}"
"8431876306262","Carrefour","Mini Porciones Turrón Chocolate Crujiente","","","","","","","","","","","","","","","539","100g","kcal","{""es"": ""3""}","{}"
"8431876306293","Carrefour","Choco bombón","Carrefour Choco bombón","","","","","","","","","200g","200","g","","","","","","{}","{""en"": ""4"", ""es"": ""9""}"
"8431876306323","Carrefour","Jamón serrano reserva","","","","","","","","","","","","","","","229","100g","kcal","{""es"": ""3""}","{}"
"8431876306330","carrefour","Jamon serrano reserva 13 meses","","","","","","","","","","","","","","","229","100g","kcal","{""es"": ""3""}","{}"
"8431876306354","Carrefour","Jamón Serrano Gran Reserva","","","","","","","","","","90 g","90","g","","","234","100g","kcal","{""es"": ""3""}","{}"
"8431876306361","Carrefour","Jamón serrano reserva","","","","","","","","","","4","","","","","234","100g","kcal","{""es"": ""11""}","{}"
"8431876306378","Carrefour","jamon serrano reserva","","","","","","","","","","","","","","","234","100g","kcal","{""es"": ""3""}","{}"
"8431876306385","carrefour","Hamon serrano reseva","","","","","","","","","","","","","","","234","100g","kcal","{""es"": ""3""}","{}"
"8431876306408","Carrefour","Yogur Natural Azucarado","","","","","","","","","","","","","","","69","100g","kcal","{""es"": ""9""}","{}"
"8431876306415","Carrefour","Yogur frutas del bosque","","","","","","","","","","","","","","","68","100g","kcal","{""es"": ""9""}","{}"
"8431876306422","Carrefour Classic","Yogur","Yogur fresa y plátano","","","","","","","","","","","","","","71.2","100g","kcal","{""es"": ""10""}","{}"
"8431876306446","","Bifidus cereales","","","","","","","","","","4 x 160 g","640","g","","","70","100g","kcal","{""es"": ""10""}","{}"
"8431876306606","Carrefour","Yogur Sabores Fresa, Coco, Macedonia Y Frutas Bosque","","","","","","","","","","1000 g","1000","g","","","75","100g","kcal","{""es"": ""12""}","{}"
"8431876306620","","Alubia negras del País Vasco","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"8431876306637","Carrefour","Miel De Flores Origen España","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876306644","Carrefour","Miel De Flores Antigoteo Origen España","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"8431876306682","","Piramidone choco leche 100g CRF","","","","","","","","","","100 g","100","g","","","543","100g","kcal","{""es"": ""12""}","{}"
"8431876306699","Carrefour","Piramidone","","","","","","","","","","","","","","","","","","{""es"": ""8"", ""tr"": ""3""}","{}"
"8431876306705","No gluten!","Regañas","","","","","","","","","","","","","","","400","100g","kcal","{""es"": ""18""}","{}"
"8431876306712","Carrefour","Leche Entera","","","","","","","","","","","","","","","63","100g","kcal","{""es"": ""9""}","{}"
"8431876306729","Carrefour","Leche Semidesnatada","","","","","","","","","","","","","","","46","100g","kcal","{""es"": ""9""}","{}"
"8431876306736","Carrefour","Leche desnatada","","","","","","","","","","","","","","","35","100g","kcal","{""es"": ""11""}","{}"
"8431876306743","Carrefour","Pasta De Almendras","","","","","","","","","","","","","","","469","100g","kcal","{""es"": ""3""}","{}"
"8431876306897","Carrefour BIO","Salmorejo Fresco","","","","","","","","","","1L","1000.0","ml","100","ml","90","100ml","kcal","{""es"": ""3""}","{}"
"8431876306910","Carrefour","Copos De Avena Integral Sin Gluten","","","","","","","","","","500 g","500","g","","","364","100g","kcal","{""es"": ""20""}","{}"
"8431876306934","Carrefour, fuente primavera","Agua botella","","","","","","","","","","0.5 l","500.0","ml","","","0","100ml","kcal","{""es"": ""7""}","{}"
"8431876306941","Carrefour","Agua","","","","","","","","","","","","","","","0","100g","kcal","{""es"": ""12""}","{}"
"8431876306958","Carrefour","Agua","","","","","","","","","","","","","","","0","100g","kcal","{""es"": ""3""}","{}"
"8431876306965","Carrefour,Fuente Primavera","Agua Natural","","","","","","","","","","","","","1000","ml","0","100ml","kcal","{""es"": ""10"", ""ru"": ""13""}","{}"
"8431876306972","Carrefour","Agua Mineral Sin Gas","","","","","","","","","","","","","","","0","100g","kcal","{""es"": ""9""}","{}"
"8431876307139","De nuestra tierra","Aceitunas Gordal Sin Hueso","","","","","","","","","","180 g","180","g","","","92","100g","kcal","{""es"": ""8""}","{}"
