product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3252106,7702001086498,Bon Yurt,"[""Bonyurt Galleta Triturada"", ""Bon Yurt Galleta Triturada""]",,,,,173.0,g,g,"{""0"": 143.93063583815, ""1"": 4.277456647398844, ""3"": 23.121387283236995, ""4"": 16.184971098265898, ""6"": 3.4104046242774566, ""10"": 0.0, ""11"": 0.0, ""13"": 982.658959537572, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 439.306358381503, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""es"": ""4""}",{}
3252107,7702001100057,Alpina,"[""Alpinito"", ""Queso Tipo Petit Suisse"", ""Petit Suisse Cheese""]",45.0,g,45.0,g,45.0,g,g,"{""0"": 156.0, ""1"": 4.44, ""2"": 2.22, ""3"": 22.2, ""4"": 17.8, ""5"": 0.0, ""6"": 6.67, ""7"": 0.000111, ""8"": 44.4}","{""en"": ""10"", ""es"": ""17""}",{}
3252108,7702001100064,Alpina,[],,,,,,,,,{},"{""es"": ""5""}"
3252109,7702001100071,alpina,"[""alpinito""]",,,,,,,,,{},{}
3252110,7702001100712,,"[""Queso Ricotta - Kiosko""]",,,,,30.0,g,g,"{""0"": 300.0, ""1"": 26.666666666666668, ""3"": 3.3333333333333335, ""6"": 10.0}",{},{}
3252111,7702001100736,,"[""7702001100736""]",,,,,,,,,"{""es"": ""4""}",{}
3252112,7702001101474,Alpina,"[""Yox con Defensis""]",800.0,g,800.0,g,100.0,g,g,"{""0"": 86.0, ""1"": 2.0, ""2"": 1.0, ""3"": 15.0, ""4"": 14.0, ""5"": 0.0, ""6"": 2.0, ""7"": 0.0875, ""8"": 35000.0, ""9"": 80000.0, ""13"": 0.0, ""19"": 1500.0, ""20"": 0.0, ""25"": 6000.0}","{""es"": ""4""}",{}
3252113,7702001101481,Alpina,"[""Avena Finesse"", ""Avena Finnese""]",,,,,,,,,{},"{""en"": ""3""}"
3252114,7702001103959,Alpina,"[""Yogurt Griego Maracuyá"", ""Yogurt Griego""]",150.0,g,150.0,g,150.0,g,g,"{""0"": 112.0, ""1"": 0.0, ""2"": 0.0, ""3"": 12.666666666666666, ""4"": 12.666666666666666, ""5"": 0.0, ""6"": 6.0, ""7"": 0.2125, ""8"": 85000.0, ""9"": 133333.33333333334, ""13"": 0.0, ""20"": 0.0, ""25"": 0.0}","{""es"": ""10"", ""fr"": ""3""}",{}
3252115,7702001104031,Alpina,"[""Alpina Baby +Plus 3"", ""baby +plus""]",,,,,,,,,{},"{""fr"": ""3"", ""es"": ""6""}"
3252116,7702001104604,Alpina,"[""Bon yurt Mini JP"", ""mini Bon Yurt Choco Candy""]",,,,,100.0,g,g,"{""0"": 131.0, ""1"": 4.3, ""2"": 3.0, ""3"": 24.0, ""4"": 19.0, ""5"": 0.0, ""6"": 3.0, ""7"": 0.1025, ""8"": 41000.0, ""9"": 95000.0, ""19"": 290.0}",{},{}
3252117,7702001106707,Alpina,"[""Yogo Yogo Cereal"", ""Yogoyogo""]",130.0,g,130.0,g,130.0,g,g,"{""0"": 125.5, ""1"": 1.1538461538461537, ""2"": 0.7692307692307693, ""3"": 19.23076923076923, ""4"": 12.307692307692308, ""5"": 0.0, ""6"": 2.3076923076923075, ""7"": 0.2, ""8"": 80000.0, ""9"": 61538.46153846154, ""13"": 0.0, ""20"": 2307692.3076923075, ""25"": 0.0}","{""es"": ""7"", ""fr"": ""3""}",{}
3252118,7702001106714,,"[""Yogo yogo""]",,,,,,,g,"{""0"": 91.0, ""1"": 1.3, ""2"": 1.1, ""3"": 18.0, ""4"": 7.9, ""5"": 0.0, ""6"": 1.7}",{},"{""fr"": ""3""}"
3252119,7702001107773,Alpina,"[""Yox con Defensis Melocotón"", ""Yox con defensis""]",100.0,g,100.0,g,100.0,g,g,"{""0"": 86.0, ""1"": 2.0, ""2"": 1.0, ""3"": 15.0, ""4"": 11.0, ""5"": 0.0, ""6"": 2.0, ""7"": 0.0875, ""8"": 35000.0, ""9"": 80000.0, ""13"": 0.0, ""19"": 3750.0, ""20"": 0.0, ""25"": 12000.0}","{""es"": ""8"", ""fr"": ""3""}",{}
3252120,7702001108305,alpina,"[""kiosko""]",3500,g,3500.0,g,,,,,"{""es"": ""3""}",{}
3252121,7702001110797,Alpina Finesse,"[""Queso Snack""]",,,,,30.0,g,g,"{""0"": 260.0, ""1"": 19.0, ""2"": 14.0, ""3"": 4.67, ""6"": 18.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}",{},{}
3252122,7702001113026,Alpina,"[""Yox con Defensis Naranja Miel""]",100.0,g,100.0,g,100.0,g,g,"{""0"": 94.0, ""1"": 2.0, ""2"": 1.0, ""3"": 16.0, ""4"": 11.0, ""5"": 0.0, ""6"": 3.0, ""7"": 0.0875, ""8"": 35000.0, ""9"": 80000000.0, ""13"": 0.0, ""19"": 3750000.0, ""20"": 0.0, ""25"": 12000000.0}","{""es"": ""4""}",{}
3252123,7702001113088,Alpina,"[""Néctar Frutto Manzana"", ""Néctar Fruto Manzana""]",300,ml,300.0,ml,300.0,ml,g,"{""0"": 23.3, ""1"": 0.0, ""2"": 0.0, ""3"": 5.67, ""4"": 4.33, ""5"": 0.333, ""6"": 0.0, ""7"": 8.330000000000002e-06, ""8"": 3.33}",{},"{""fr"": ""3"", ""es"": ""8""}"
3252124,7702001114054,Alpina,"[""Leche Actilife""]",1000,ml,1000.0,ml,240.0,ml,g,"{""0"": 41.7, ""1"": 0.0, ""2"": 0.0, ""3"": 5.42, ""4"": 5.42, ""5"": 0.0, ""6"": 5.0, ""7"": 0.000109, ""8"": 43.7}",{},"{""en"": ""3"", ""es"": ""4""}"
3252125,7702001116560,Alpina,"[""Alpin Chocolate""]",,,,,180.0,ml,g,"{""0"": 91.0, ""1"": 3.6, ""2"": 2.5, ""3"": 11.0, ""4"": 10.0, ""5"": 0.0, ""6"": 3.6, ""7"": 0.22, ""8"": 88000.0, ""9"": 96000.0, ""13"": 640.0, ""19"": 470.0, ""20"": 223.0, ""21"": 320.0, ""22"": 450.0, ""26"": 0.0}",{},{}
3252126,7702001116966,Alpina,"[""Boggy Fresa""]",108,g,108.0,g,108.0,g,g,"{""0"": 46.3, ""1"": 0.0, ""2"": 0.0, ""3"": 10.2, ""4"": 10.2, ""5"": 0.0, ""6"": 1.85, ""7"": 0.00013900000000000002, ""8"": 55.599999999999994}",{},{}
3252127,7702001117444,Alpina,"[""Yogoyogo sabor melocotón""]",,,,,185.0,g,g,"{""0"": 59.0, ""1"": 1.4, ""2"": 1.0, ""3"": 9.9, ""4"": 7.9, ""6"": 1.7, ""7"": 8.25e-05, ""8"": 33.0}",{},{}
3252128,7702001117543,Alpina,"[""Alpinito (grande)""]",,,,,100.0,g,g,"{""0"": 120.0, ""1"": 3.5, ""2"": 1.5, ""3"": 19.0, ""4"": 18.0, ""6"": 4.0}",{},{}
3252129,7702001117963,Alpina,"[""Bon Yurt Arequipe""]",,,,,165.0,g,g,"{""0"": 206.0, ""1"": 3.6363636363636362, ""3"": 20.606060606060606, ""4"": 14.545454545454545, ""6"": 2.4242424242424243}",{},{}
3252130,7702001119530,,"[""Yogurt light deslactosado frutos rojos""]",,,,,240.0,g,g,"{""0"": 80.0, ""3"": 12.0, ""4"": 4.0, ""5"": 2.0, ""6"": 8.0}",{},{}
3252131,7702001119882,alpina,"[""Queso alpina Gruyere""]",,,,,,,,,{},{}
3252132,7702001121731,Alpina,"[""Queso sabana"", ""sabana""]",,,,,,,g,"{""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 4062.5, ""20"": 403.125, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""es"": ""3""}",{}
3252133,7702001121755,Alpina,"[""Queso Mozarella Alpina"", ""mozarella""]",240,g,240.0,g,30.0,g,g,"{""0"": 333.0, ""1"": 23.3, ""2"": 13.3, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 30.0, ""7"": 0.0011200000000000001, ""8"": 450.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 14.4, ""20"": 0.000956, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}","{""es"": ""34""}",{}
3252134,7702001121762,Alpina,"[""Queso Mozarella""]",,,,,32.0,g,g,"{""0"": 322.0, ""1"": 23.1, ""3"": 0.0, ""6"": 29.1, ""7"": 0.766, ""8"": 306000.0}",{},{}
3252135,7702001121779,Alpina,"[""Finesse Queso Mozarella"", ""Queso finesse""]",239,g,239.0,g,32.0,g,g,"{""0"": 262.0, ""1"": 18.1, ""2"": 10.9, ""3"": 0.0, ""6"": 25.0, ""7"": 0.711, ""8"": 284000.0, ""9"": 756000.0, ""19"": 4.0600000000000005, ""20"": 309.0, ""26"": 3440000.0}","{""es"": ""3"", ""en"": ""20""}",{}
3252136,7702001121786,Alpina,"[""Queso fresco finesse"", ""Queso fresco de pasta hilada, semiduro, semigraso""]",,,,,30.0,g,g,"{""0"": 78.6, ""1"": 18.0, ""2"": 11.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 25.0, ""7"": 0.2125, ""8"": 283333.33333333296, ""9"": 0.0, ""10"": 0.0, ""20"": 16666.666666666668, ""26"": 1166666.6666666665}","{""es"": ""8""}",{}
3252137,7702001121793,Alpina,"[""Queso Sabana""]",,,,,32.0,g,g,"{""0"": 362.0, ""1"": 26.9, ""2"": 16.9, ""3"": 3.44, ""6"": 25.9, ""7"": 1.52, ""8"": 606000.0, ""9"": 734000.0, ""13"": 0.0, ""19"": 4060.0000000000005, ""20"": 394.0, ""26"": 0.0}","{""en"": ""3""}",{}
3252138,7702001123193,Kiosko,"[""Queso Provolone""]",,,,,15.0,g,g,"{""0"": 333.0, ""1"": 26.7, ""2"": 20.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 26.7, ""7"": 0.7, ""8"": 280000.0}",{},{}
3252139,7702001123254,,"[""Crema de leche""]",,,,,,,g,"{""0"": 60.0, ""1"": 6.0, ""2"": 3.5, ""3"": 1.0, ""4"": 1.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}",{},"{""fr"": ""3""}"
3252140,7702001124763,Alpina,"[""Bon Yurt Piazza""]",,,,,174.0,g,g,"{""0"": 146.0, ""1"": 4.02, ""2"": 2.53, ""3"": 24.1, ""4"": 17.2, ""5"": 0.0, ""6"": 3.39, ""7"": 0.19, ""8"": 75900.0}","{""es"": ""36""}",{}
3252141,7702001127092,,"[""kiosks mantequilla""]",,,,,,,,,{},"{""en"": ""3""}"
3252142,7702001133611,Alpina,"[""Quesito"", ""Queso fresco, blando, semigraso""]",185,g,185.0,g,30.0,g,g,"{""0"": 167.0, ""1"": 11.7, ""2"": 8.33, ""3"": 6.67, ""4"": 6.67, ""5"": 0.0, ""6"": 10.0, ""7"": 0.0015, ""8"": 600.0}","{""fr"": ""3"", ""es"": ""7""}",{}
3252143,7702001133628,Alpina,"[""Quesito"", ""Quesito alpina""]",375.0,g,375.0,g,100.0,g,g,"{""0"": 175.0, ""1"": 12.0, ""2"": 8.7, ""3"": 6.8, ""4"": 6.5, ""6"": 9.9, ""7"": 1.03, ""8"": 411000.0, ""9"": 99900.0}",{},"{""fr"": ""3"", ""es"": ""7""}"
3252144,7702001138289,Kiosko,"[""Queso Mozzarella Light""]",,,,,35.0,g,g,"{""0"": 200.0, ""1"": 8.57, ""2"": 5.71, ""3"": 2.86, ""6"": 25.7, ""7"": 0.0, ""8"": 0.0}","{""es"": ""3""}",{}
3252145,7702001145775,Alpina,"[""Leche Deslactosada"", ""Leche  deslactosada""]",1100,ml,1100.0,ml,240.0,ml,g,"{""0"": 45.8, ""1"": 1.67, ""2"": 1.25, ""3"": 5.0, ""4"": 5.0, ""5"": 0.0, ""6"": 2.92, ""7"": 0.000146, ""8"": 58.3}",{},"{""es"": ""5"", ""en"": ""3""}"
3252146,7702001146062,Alpina,"[""Kiosko""]",120,g,120.0,g,,,,,{},{}
3252147,7702001146208,Alpina,"[""Yogurt Griego Sabor Natural"", ""Yogurt griego""]",,,,,150.0,g,g,"{""0"": 123.0, ""1"": 4.666666666666667, ""2"": 3.0, ""3"": 3.3333333333333335, ""4"": 3.3333333333333335, ""5"": 0.0, ""6"": 6.666666666666667, ""7"": 0.225, ""8"": 90000.0, ""9"": 200000.0, ""13"": 0.0, ""20"": 4000000.0, ""25"": 0.0, ""27"": 1333.3333333333335}","{""es"": ""7"", ""fr"": ""3""}",{}
3252148,7702001148523,Alpina,"[""Baby Gü Compota de Frutas Mixtas"", ""Baby gu""]",113,g,113.0,g,113.0,g,g,"{""0"": 53.1, ""1"": 0.0, ""2"": 0.0, ""3"": 13.3, ""4"": 11.5, ""5"": 1.77, ""6"": 0.885, ""7"": 1.11e-05, ""8"": 4.42}",{},"{""fr"": ""3"", ""es"": ""6""}"
3252149,7702001148561,,"[""Baby Gu""]",,,,,,,g,"{""0"": 61.0, ""1"": 2.7, ""2"": 1.8, ""3"": 6.3, ""4"": 0.0, ""5"": 0.0, ""6"": 2.9, ""7"": 0.55, ""8"": 220000.0}","{""fr"": ""3""}",{}
3252150,7702001148615,Alpina,"[""Yogurt Baby Gu Alpina""]",,,,,105.0,g,g,"{""0"": 42.9, ""1"": 1.52, ""2"": 0.952, ""3"": 5.43, ""4"": 1.9, ""5"": 0.0, ""6"": 2.0, ""7"": 0.0786, ""8"": 31399.999999999996, ""9"": 63799.99999999999, ""13"": 571.0, ""19"": 248.0, ""20"": 2670000.0, ""23"": 7620000.0, ""26"": 4760000.0}","{""en"": ""6""}",{}
3252151,7702001148912,,"[""Yorgurt Griego""]",,,,,,,g,"{""0"": 60.0, ""1"": 7.0, ""2"": 5.0, ""3"": 15.0, ""4"": 14.0, ""6"": 9.0, ""7"": 0.0, ""8"": 0.0}",{},"{""fr"": ""3""}"
3252152,7702001148943,Alpina,"[""Yogurt Griego Arándanos""]",150.0,g,150.0,g,150.0,g,g,"{""0"": 163.0, ""1"": 4.666666666666667, ""2"": 2.3333333333333335, ""3"": 10.666666666666666, ""4"": 10.0, ""5"": 0.0, ""6"": 6.0, ""7"": 0.2, ""8"": 80000.0, ""9"": 166666.66666666666, ""13"": 0.0, ""20"": 4000000.0, ""25"": 0.0, ""27"": 1333.3333333333335}","{""es"": ""15"", ""en"": ""3""}",{}
3252153,7702001151516,Alpina,"[""Yogurt Griego Alpina Doble Proteína""]",150.0,g,150.0,g,150.0,g,g,"{""0"": 123.0, ""1"": 4.666666666666667, ""2"": 3.0, ""3"": 3.3333333333333335, ""4"": 3.3333333333333335, ""5"": 0.0, ""6"": 6.666666666666667, ""7"": 0.225, ""8"": 90000.0}","{""es"": ""13""}",{}
3252154,7702001153466,Alpina,"[""Finelle brownie""]",,,,,,,g,"{""0"": 340.90909090909, ""1"": 15.909090909091, ""2"": 7.9545454545455, ""3"": 47.727272727273, ""4"": 4.5454545454545, ""5"": 2.2727272727273, ""6"": 11.363636363636, ""7"": 0.71022727272727, ""8"": 284090.909090908}",{},"{""en"": ""3""}"
3252155,7702001154579,Alpina,"[""Alpina Milk (Semi-cream)""]",,,,,100.0,ml,g,"{""0"": 48.0, ""1"": 1.9, ""2"": 1.2, ""3"": 4.6, ""4"": 4.5, ""5"": 4.6, ""6"": 3.0, ""7"": 0.12, ""8"": 48000.0, ""9"": 112000.0, ""19"": 112000.0, ""20"": 1800000.0, ""26"": 1800000.0}",{},{}
3252156,7702001155118,Alpina,"[""Finesse""]",,,,,63.0,g,g,"{""0"": 43.8, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 4.0, ""5"": 0.7, ""6"": 3.6, ""7"": 0.1125, ""8"": 45000.0, ""9"": 112000.0, ""13"": 0.0, ""19"": 220.0, ""20"": 0.0}","{""en"": ""16"", ""ca"": ""22""}",{}
3252157,7702001155125,,"[""Yogurt""]",,,,,150.0,g,,,{},{}
3252158,7702001155132,Finesse,"[""Yogurt descremado sabor natural""]",,,,,180.0,g,g,"{""0"": 40.0, ""3"": 6.666666666666666, ""4"": 4.444444444444445, ""6"": 3.333333333333333}",{},{}
3252159,7702001155149,Alpina,[],,,,,,,g,"{""0"": 42.4, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 4.0, ""6"": 3.6, ""7"": 0.1375, ""8"": 55000.0}","{""es"": ""19""}",{}
3252160,7702001155156,Alpina,"[""Yogurt Finesse, Melocotón""]",,,,,180.0,g,g,"{""0"": 42.8, ""1"": 0.0, ""2"": 0.0, ""3"": 7.22, ""4"": 4.0, ""5"": 0.722, ""6"": 3.5, ""7"": 0.118, ""8"": 47200.0, ""9"": 101000.0, ""19"": 222.0}",{},{}
3252161,7702001155200,Alpina,"[""fines de yogurt con probióticos"", ""Yogurt Natural""]",0.0,,,,150.0,g,g,"{""0"": 39.0, ""1"": 0.0, ""3"": 6.3, ""6"": 3.5}","{""es"": ""5""}",{}
3252162,7702001155217,Alpina,"[""Finesse Yogurt con Probióticos Fresa""]",200.0,g,200.0,g,200.0,g,g,"{""0"": 88.0, ""1"": 0.0, ""2"": 0.0, ""3"": 8.0, ""4"": 4.5, ""6"": 3.0, ""7"": 0.275, ""8"": 110000.0}","{""es"": ""15""}",{}
3252163,7702001155224,Alpina,"[""Yogurt Finesse""]",,,,,150.0,g,g,"{""0"": 67.4, ""1"": 0.0, ""2"": 0.0, ""3"": 7.333333333333333, ""4"": 4.0, ""5"": 0.7333333333333334, ""6"": 3.533333333333333, ""7"": 0.1775, ""8"": 71000.0, ""9"": 101333.33333333333, ""19"": 101333.33333333333, ""20"": 0.0, ""26"": 0.0}","{""en"": ""8"", ""es"": ""3""}",{}
3252164,7702001155231,Alpina,"[""Finesse""]",1000.0,g,1000.0,g,200.0,g,g,"{""0"": 94.0, ""1"": 0.0, ""2"": 0.0, ""3"": 8.0, ""4"": 4.5, ""5"": 0.5, ""6"": 3.5, ""7"": 0.275, ""8"": 110000.0}","{""es"": ""21""}",{}
3252165,7702001155248,,"[""Yogurt finesse alpina x3""]",,,,,,,,,{},"{""en"": ""3""}"
3252166,7702001155262,Alpina,"[""Finesse (yogurt con probióticos)"", ""Yogurt con Probióticos""]",1700.0,g,1700.0,g,150.0,g,g,"{""0"": 66.4, ""1"": 0.0, ""2"": 0.0, ""3"": 7.333333333333333, ""4"": 3.1333333333333333, ""5"": 0.0, ""6"": 3.7333333333333334, ""7"": 0.2, ""8"": 80000.0, ""9"": 95333.33333333334, ""19"": 220.0}","{""es"": ""3""}",{}
3252167,7702001155286,Alpina,"[""Finesse""]",,,,,150.0,g,g,"{""0"": 43.3, ""1"": 0.0, ""2"": 0.0, ""3"": 7.33, ""4"": 2.67, ""5"": 0.0, ""6"": 3.53, ""7"": 0.0933, ""8"": 37300.0, ""9"": 76700.0, ""13"": 0.0, ""19"": 220.0, ""20"": 0.0}",{},"{""en"": ""3""}"
3252168,7702001155293,alpina,"[""finesse yogurt"", ""Finesse Con Granola""]",,,,,170.0,g,g,"{""0"": 78.8, ""1"": 0.0, ""2"": 0.0, ""3"": 15.9, ""4"": 7.06, ""5"": 0.706, ""6"": 3.82}",{},{}
3252169,7702001155439,Alpina,"[""Yogurt Griego"", ""yogurt gruego""]",,,,,150.0,g,g,"{""0"": 123.0, ""1"": 4.666666666666667, ""2"": 3.0, ""3"": 3.3333333333333335, ""4"": 3.3333333333333335, ""5"": 0.0, ""6"": 6.666666666666667, ""7"": 0.225, ""8"": 90000.0}","{""en"": ""8"", ""es"": ""7""}",{}
3252170,7702001156382,Alpina,"[""Hollandes""]",,,,,,,g,"{""0"": 374.0, ""1"": 30.0, ""2"": 22.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 26.0, ""7"": 8.0, ""8"": 3200000.0}","{""fr"": ""3""}",{}
3252171,7702001156993,Alpina,"[""Yox De Fresa""]",,,,,,,g,"{""0"": 56.7, ""1"": 2.3, ""2"": 1.3, ""3"": 6.5, ""4"": 0.0, ""6"": 2.5}","{""fr"": ""3""}",{}
3252172,7702001157006,Alpina,"[""Yox con Defensis Melocotón Sin Azúcar Añadido"", ""Yox con defensis"", ""Alimento lácteo fermentado, con sabor a melocotón, con Lactobacillus""]",100.0,g,100.0,g,100.0,g,g,"{""0"": 58.5, ""1"": 2.5, ""2"": 1.5, ""3"": 6.0, ""4"": 6.0, ""5"": 0.0, ""6"": 3.0, ""7"": 0.1125, ""8"": 45000.0, ""9"": 100000.0, ""13"": 0.0, ""19"": 3750.0, ""20"": 0.0, ""25"": 27000.000000000004}","{""en"": ""4"", ""es"": ""8""}",{}
3252173,7702001157280,Alpina,"[""Griego Piña y Coco"", ""Griego""]",,,,,150.0,g,g,"{""0"": 144.0, ""1"": 4.0, ""2"": 3.3333333333333335, ""3"": 10.666666666666666, ""4"": 5.333333333333333, ""5"": 0.6666666666666666, ""6"": 4.0, ""7"": 0.0375, ""8"": 15000.0}","{""en"": ""3"", ""es"": ""5""}",{}
3252174,7702001157891,Alpina,"[""Citrus punch""]",900,ml,900.0,ml,,,,,{},"{""es"": ""3""}"
3252175,7702001158058,Alpina,"[""Queso parmesano""]",,,,,18.0,g,g,"{""0"": 450.0, ""1"": 35.0, ""2"": 25.0, ""3"": 0.556, ""4"": 0.556, ""5"": 0.0, ""6"": 32.8, ""7"": 3.67, ""8"": 1470000.0}","{""it"": ""10"", ""fr"": ""3""}",{}
3252176,7702001158225,Alpina,"[""Chocolate""]",,,,,,,,,"{""en"": ""3""}",{}
3252177,7702001158645,Alpina,"[""Finesse""]",,,,,200.0,g,g,"{""0"": 39.0, ""1"": 0.30000001192092896, ""3"": 5.5, ""6"": 3.299999952316284}",{},{}
3252178,7702001158843,Alpina,"[""Yogurt griego alpina""]",,,,,,,g,"{""0"": 120.0, ""1"": 2.5, ""2"": 1.5, ""3"": 16.0, ""4"": 11.0, ""5"": 1.0, ""6"": 9.0, ""7"": 0.0, ""8"": 0.0}",{},"{""fr"": ""3""}"
3252179,7702001158850,Alpina,"[""Yogur griego mora y arándano""]",,,,,150.0,g,g,"{""0"": 124.5, ""1"": 1.6666666666666667, ""2"": 1.0, ""3"": 10.666666666666666, ""4"": 7.333333333333333, ""5"": 0.6666666666666666, ""6"": 6.0, ""7"": 0.25, ""8"": 100000.0}","{""en"": ""6""}",{}
3252180,7702001159369,,"[""Soca mango""]",,,,,410.0,g,g,"{""0"": 11.0, ""3"": 2.8, ""4"": 2.2, ""7"": 0.023999999999999997, ""8"": 9600.0}",{},{}
3252181,7702001159932,Alpina,"[""Yogurt Griego Mora y Arándano con Granola Kellogg""]",159,g,159.0,g,,,,,"{""es"": ""4""}",{}
