"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"4088700068946","Onset Nutrition","Chocolate Caramel Protein Bar","Chocolate Caramel Protein Bar","","","","","","","","","57 g","57.0","g","57.0","g","100","100g","kcal","{""en"": ""3""}","{}"
"4088700068953","Onset Nutrition","Chocolate coconut protein bar","Chocolate coconut protein bar","","","","","","","","","","","","","","","","","{}","{""en"": ""13""}"
"4088700068977","READY, SET... COOK!","Wagyu Beef Burgers","Wagyu Beef Burgers","","","","","","","","","","","","100","g","328.0","serving","kcal","{}","{}"
"4088700068991","Belmont","Spiced spekulatius","Spiced spekulatius","","","","","","","","","265 g","265","g","24","g","","","","{}","{""en"": ""3""}"
"4088700069011","","Greek Style Kids Raspberry Yogurt","Greek Style Kids Raspberry Yogurt","","","","","","","","","","","","","","","","","{""en"": ""9""}","{}"
"4088700069028","Belmont","Almond Spekulatius","Almond Spekulatius","","","","","","","","","265 g","265","g","","","","","","{}","{""en"": ""3""}"
"4088700069134","","Kombucha Organic Peach & Ginger","Kombucha Organic Peach & Ginger","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700069141","Deli Originals","Grilled Peppers","Grilled Peppers","","","","","","","","","280 g","280","g","","","","","","{}","{""en"": ""3""}"
"4088700069158","Deli Originals","Grilled artichokes","Grilled artichokes","","","","","","","","","280 g","280","g","","","","","","{""en"": ""3""}","{}"
"4088700069196","Forresters","Roasted and Salted Cashews","Roasted and Salted Cashews","","","","","","","","","","","","30","g","","","","{}","{""en"": ""3""}"
"4088700069202","","Salt & Pepper Cashews","Salt & Pepper Cashews","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700069271","Sweet Vine","Pitted Dates","Pitted Dates","","","","","","","","","","","","50","g","","","","{""en"": ""3""}","{}"
"4088700069561","ALMONDS","Almonds - Natural","Almonds - Natural","","","","","","","","","750 g","750.0","g","30.0","g","","","","{""en"": ""18""}","{}"
"4088700069615","Aldi","Lebanese Cucumber","Lebanese Cucumber","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700069646","the Good Stuff","Qukes Baby Cucumbers","Qukes Baby Cucumbers","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700069660","Trail mix","trail mix","trail mix","","","","","","","","","","","","30","g","","","","{""en"": ""19""}","{}"
"4088700069677","Forresters","Premium Trail mix","Premium Trail mix","","","","","","","","","","","","30","g","495","100g","kcal","{}","{}"
"4088700069707","","Premium honey roasted cashews","Premium honey roasted cashews","","","","","","","","","750 g","750","","","","","","","{}","{""en"": ""8""}"
"4088700069714","","Natural cashews","Natural cashews","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700069721","Aldi","Natural Almonds","Natural Almonds","","","","","","","","","","","","50","g","","","","{}","{""en"": ""3""}"
"4088700069752","Forresters","Cashews","Cashews","","","","","","","","","","","","","","","","","{}","{}"
"4088700069950","Forresters","Australian Almonds Dry Roasted","Australian Almonds Dry Roasted","","","","Dry Roasted Almonds","Dry Roasted Almonds","","","","400 g","400","g","30","g","","","","{}","{""en"": ""8""}"
"4088700069974","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070031","","Morning Break Chocolate","Morning Break Chocolate","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070048","","Morning Break Strawberry","Morning Break Strawberry","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070062","Pickd","Pineapple Sunset","Pineapple Sunset","","","","","","","","","","","","150","g","84","100g","kcal","{}","{}"
"4088700070079","Pick D","Strawberry Fantasy","Strawberry Fantasy","","","","","","","","","","","","150","g","44.666666666666664","100g","kcal","{""en"": ""3""}","{}"
"4088700070185","","Little pickers cubed tasty cheese & mini crackers","Little pickers cubed tasty cheese & mini crackers","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070208","Snackers Market By Aldi Au","Little Pickers Cheese & Pretzels","Little Pickers Cheese & Pretzels","","","","","","","","","","","","40.0","g","","","","{""en"": ""3""}","{}"
"4088700070239","","Cholessterol Spread","Cholessterol Spread","","","","","","","","","","","","","","","","","{}","{""en"": ""8""}"
"4088700070246","","Cholesterol spread","Cholesterol spread","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070253","","Original almond milk","Original almond milk","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070284","The fresh salad co","Thai style salad kit","Thai style salad kit","","","","","","","","","","","","105.0","g","","","","{}","{}"
"4088700070376","Aldi","obsession ice cream","obsession ice cream","","","","","","","","","","","","","","","","","{}","{}"
"4088700070413","Food Envy","Chocolate Mousse","Chocolate Mousse","","","","","","","","","2 x 62 g","124.0","g","62.0","g","","","","{}","{}"
"4088700070420","Food Envy","Salted Caramel Chocolate Mousse","Salted Caramel Chocolate Mousse","","","","","","","","","","","","62","g","217.418121260716","100g","kcal","{}","{}"
"4088700070635","","Kombucha Blueberry","Kombucha Blueberry","","","","","","","","","750 ml","750","ml","","","","","","{}","{""en"": ""3""}"
"4088700070666","Aldi","Currant Biscuit Tartlets","Currant Biscuit Tartlets","","","","","","","","","","","","0","","","","","{}","{}"
"4088700070673","Aldi","Almond Biscuits","Almond Biscuits","","","","","","","","","","","","","","","","","{}","{}"
"4088700070727","","Chazoos noodle snak chicken flavour","Chazoos noodle snak chicken flavour","","","","","","","","","300 g","300","","","","","","","{}","{""en"": ""3""}"
"4088700070734","","Noodle snak","Noodle snak","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070741","Sprinters","Snack Stack Original Flavour Stacked Chips","Snack Stack Original Flavour Stacked Chips","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700070758","Sprinters","SNACK STACK SOUR CREAM & ONION FLAVOUR STACKED CHIPS","SNACK STACK SOUR CREAM & ONION FLAVOUR STACKED CHIPS","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700070765","Aldi,Sprinters","Sprinters Snack Stack Original","Sprinters Snack Stack Original","","","","Original flavour stacked chips","Original flavour stacked chips","","","","160 g","160","g","40","g","","","","{}","{""en"": ""8""}"
"4088700070772","Sprinters, Aldi","Snack Stack Sour Cream & Onion","Snack Stack Sour Cream & Onion","","","","","","","","","160 g","160.0","g","40.0","g","","","","{}","{""en"": ""4""}"
"4088700070833","","Oats Sensations Honey Flavoured","Oats Sensations Honey Flavoured","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700070994","","Sweetened Dried Blueberries","Sweetened Dried Blueberries","","","","","","","","","90 g","90","g","","","","","","{}","{""en"": ""8""}"
"4088700071014","","Organic Goji Berries","Organic Goji Berries","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700071564","PORTVIEW","tuna smoke flavour in oil","tuna smoke flavour in oil","","","","","","","","","95 g","95","g","95","g","","","","{""en"": ""35""}","{}"
"4088700071571","PORTVIEW","tuna lime & chilli","tuna lime & chilli","","","","","","","","","","","","95.0","g","","","","{""en"": ""4""}","{}"
"4088700071588","","Tomato and Capers","Tomato and Capers","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700071595","","Tuna","Tuna","","","","","","","","","","","","","","","","","{}","{""en"": ""8""}"
"4088700071618","World Kitchen","Beef Ravioli","Beef Ravioli","","","","","","","","","625g","625","g","156","g","","","","{""en"": ""18""}","{}"
"4088700071663","","mini hashbrown triangles","mini hashbrown triangles","","","","","","","","","","","","","","","","","{}","{}"
"4088700071748","","Fruit snack cereal bars apple","Fruit snack cereal bars apple","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700071755","","Apple, Blueberry & Banana Cereal Bars","Apple, Blueberry & Banana Cereal Bars","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700071762","","Apple and raspberry fruit snack cereal bars","Apple and raspberry fruit snack cereal bars","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700071830","PORTVIEW","tuna mango chilli","tuna mango chilli","","","","","","","","","","","","","","","","","{""en"": ""8""}","{}"
"4088700071847","PORTVIEW","tuna mild curry","tuna mild curry","","","","","","","","","","","","95.0","g","","","","{""en"": ""4""}","{}"
"4088700071854","PORTVIEW","Tuna Seeded Mustard","tuna","Tuna Seeded Mustard","","","","","","","","","","","","","118.947368421053","100g","kcal","{""fr"": ""3""}","{}"
"4088700071861","Portview","Portview tuna","Portview tuna","","","","","","","","","","","","95","g","","","","{""en"": ""3""}","{}"
"4088700071885","World Kitchen","Ricotta & Spinach Agnolotti","","Ricotta & Spinach Agnolotti","","Ricotta & Spinach Agnolotti","","","","","","","","","156","g","269.87179487179486","serving","kcal","{""fr"": ""9""}","{}"
"4088700071977","","Yellowfin Tuna","Yellowfin Tuna","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700071984","Ocean Rise","Puttanesca tuna","Puttanesca tuna","","","","","","","","","","","","95.0","g","","","","{}","{""en"": ""3""}"
"4088700071991","Ocean Rise","Tuna","Tuna","","","","","","","","","","","","70","g","118.57142857142857","serving","kcal","{""en"": ""3""}","{}"
"4088700072004","Ocean Rise","Yellowfin Tuna Lite","Yellowfin Tuna Lite","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700072011","Ocean Rise","Tuna","Tuna","","","","","","","","","","","","95","g","236.8421052631579","serving","kcal","{""en"": ""6""}","{}"
"4088700072028","Ocean Rise","Yellowfin Chunk Tuna in Ginger & Soy","Yellowfin Chunk Tuna in Ginger & Soy","","","","","","","","","","","","95.0","g","","","","{}","{}"
"4088700072042","","Strawberry yoghurt","Strawberry yoghurt","","","","","","","","","","","","","","119.33333333333","100g","kcal","{""en"": ""3""}","{}"
"4088700072059","","Lobster tails","Lobster tails","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700072318","Casa Barelli","Bronze Extruded Gigli Tricolour","Bronze Extruded Gigli Tricolour","","","","","","","","","500 g","500.0","g","56.0","g","","","","{""en"": ""3""}","{}"
"4088700072349","","Smoked salmon","Smoked salmon","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700072370","","Smooth Banana Yoghurt No Added Sugar","Smooth Banana Yoghurt No Added Sugar","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700072639","Aldi","Assorted pretzel tray","Assorted pretzel tray","","","","","","","","","","","","","","","","","{}","{""en"": ""13""}"
"4088700072653","Farmdale","Moo box","Moo box","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700072660","","Strawberry Moo Box","Strawberry Moo Box","","","","","","","","","","","","","","","","","{}","{""en"": ""5""}"
"4088700072677","LYTTOS","Potset Greek Style Yogurt Natural","Potset Greek Style Yogurt Natural","","","","","","","","","","","","100","g","111","100g","kcal","{""en"": ""8""}","{}"
"4088700072684","Aldi","Rice Bran Oil","Rice Bran Oil","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700072905","Aldi","Choc chip cookies","Choc chip cookies","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700072974","Berg","Ham off the bone","Ham off the bone","","","","","","","","","","","","50","g","114.0","serving","kcal","{}","{}"
"4088700072998","","Flying power","Flying power","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700073001","","Energy drink - Guarana","Energy drink - Guarana","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700073032","Farmdale","Full Cream Milk","Full Cream Milk","","","","","","","","","1L","1000.0","ml","250.0","ml","","","","{""en"": ""11""}","{}"
"4088700073209","Remano","Basil Pesto","Basil Pesto","","","","","","","","","","","","47","g","448.936170212766","100g","kcal","{""en"": ""11""}","{}"
"4088700073353","Aldi","Lettuce","Lettuce","","","","","","","","","","","","3","g","312","100g","kcal","{""en"": ""5""}","{}"
"4088700073377","","Utopia coconut pistachio","Utopia coconut pistachio","","","","","","","","","","","","","","","","","{}","{}"
"4088700073384","","Glacé Cherries","Glacé Cherries","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700073728","Forresters","Pecans","Pecans","","","","","","","","","","","","30","g","","","","{}","{""en"": ""8""}"
"4088700073742","Colway","Seafood Sauce","Seafood Sauce","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700073759","Colway","Tartare Sauce","Tartare Sauce","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700073766","","Spanish Manchego","Spanish Manchego","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700073780","Ocean rise","Salmon","Salmon","","","","","","","","","","","","100","g","135.78947368421","100g","kcal","{""en"": ""4""}","{}"
"4088700073797","","Sweetened wholr dried cranberries","Sweetened wholr dried cranberries","","","","","","","","","","","","","","","","","{}","{""en"": ""11""}"
"4088700073810","Ocean royale","Garlic prawns","Garlic prawns","","","","","","","","","","","","100","g","","","","{}","{""en"": ""3""}"
"4088700073988","World Kitchen","Hokkien Fresh Noodles","Hokkien Fresh Noodles","","","","Wok Ready Fresh Hokkien Style Noodles","Wok Ready Fresh Hokkien Style Noodles","","","","450g","450","g","150","g","","","","{""en"": ""15""}","{}"
"4088700073995","World Kitchen","Singapore style fresh noodles","Singapore style fresh noodles","","","","","","","","","","","","150.0","g","","","","{}","{""en"": ""3""}"
"4088700074015","","what potatoes","what potatoes","","","","","","","","","1pcs","0","","","","","","","{}","{}"
"4088700074145","","Just Organic Reduced Fat Milk","Just Organic Reduced Fat Milk","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700074275","Colway","Caramelised onion","Caramelised onion","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700074336","Colway","Satay Marinade","Satay Marinade","","","","","","","","","375 g","375.0","g","38.0","g","","","","{""en"": ""11""}","{}"
"4088700074350","Colway","TERIYAKI MARINADE","TERIYAKI MARINADE","","","","","","","","","375 g","375","g","","","353.333333333333","100g","kcal","{""en"": ""3""}","{}"
"4088700074367","Colway","SMOKEY BBQ MARINADE","SMOKEY BBQ MARINADE","","","","","","","","","375 g","375","g","","","","","","{""en"": ""7""}","{}"
"4088700074398","Sweetvine","Australian Sultanas","Australian Sultanas","","","","","","","","","","","","40","g","345.0","serving","kcal","{""en"": ""3""}","{}"
"4088700074510","Seasons Pride","Bubble N Squeak","Bubble N Squeak","","","","","","","","","620 g","620","g","77","g","","","","{}","{""en"": ""12""}"
"4088700074527","Seasons Pride","Corn Fritters","Corn Fritters","","","","","","","","","","","","","","","","","{""en"": ""11""}","{}"
"4088700074756","","Stonemill himalyan rock salt","Stonemill himalyan rock salt","","","","","","","","","1 kg","1000","","","","","","","{}","{}"
"4088700074763","Stonemill","Whole black peppercorns","Whole black peppercorns","","","","","","","","","380 g","380","","","","","","","{}","{""en"": ""13""}"
"4088700074800","Dairy fine","Fruit n nuts choc","Fruit n nuts choc","","","","","","","","","","","","25","g","520","100g","kcal","{}","{}"
"4088700074817","","hazelnut milk chocolate","hazelnut milk chocolate","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700074855","","Salmon Side","Salmon Side","","","","","","","","","","","","","","","","","{}","{""en"": ""12""}"
"4088700074909","Farmwood","Turducken Roast","Turducken Roast","","","","","","","","","","","","100","g","146","100g","kcal","{""en"": ""3""}","{}"
"4088700074947","","utopia caramel and vanilla ice cream","utopia caramel and vanilla ice cream","","","","","","","","","4 x 100 ml","400","","","","","","","{}","{""en"": ""8""}"
"4088700074978","","Yoconut mint choc","Yoconut mint choc","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700075043","Farmdale","Light Thickened Cream","Light Thickened Cream","","","","","","","","","300 ml","300","ml","20","ml","","","","{""en"": ""12""}","{}"
"4088700075050","Farmdale","Double Cream","Double Cream","","","","","","","","","","","","","","","","","{""en"": ""5""}","{}"
"4088700075142","","Instant bowl noodles","Instant bowl noodles","","","","","","","","","100 g","100","g","","","","","","{}","{""en"": ""3""}"
"4088700075227","BLACKSTONE","Sweet Chilli & Sour Cream Flavoured Deli Style Potato Chips","Sweet Chilli & Sour Cream Flavoured Deli Style Potato Chips","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700075562","Specially Selected,Aldi","pork, pepper and oregano goirmet sausages","pork, pepper and oregano goirmet sausages","","","","","","","","","500g","500.0","g","83.0","g","","","","{""en"": ""23""}","{}"
"4088700075579","Specially Selected","Chicken Fetta & Parsley Sausages","Chicken Fetta & Parsley Sausages","","","","","","","","","","","","83","g","190.667497368251","100g","kcal","{""en"": ""6""}","{}"
"4088700075586","","white sugar","white sugar","","","","","","","","","","","","","","","","","{}","{""en"": ""5""}"
"4088700075647","","Morello cherries","Morello cherries","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076002","Ocean Royale","Prawn cutleys","Prawn cutleys","","","","","","","","","","","","100.0","g","","","","{}","{""en"": ""3""}"
"4088700076026","","Green kiwi fruit","","Green kiwi fruit","","","","","","","","","","","","","","","","{}","{""fr"": ""4""}"
"4088700076033","","Salt & Pepper Squid","Salt & Pepper Squid","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076064","","Satay Chicken","Satay Chicken","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076071","","Thai Style BBQ Chicken Flavoured Noodles","Thai Style BBQ Chicken Flavoured Noodles","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076088","","Peking duck flavored noodles","Peking duck flavored noodles","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076125","","Instant bowl Thai Style BBQ Chicken flavoured noodles","Instant bowl Thai Style BBQ Chicken flavoured noodles","","","","","","","","","","","","","","","","","{}","{""en"": ""12""}"
"4088700076149","","Green Kiwi Fruit","Green Kiwi Fruit","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076156","","Carrots","Carrots","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700076286","Ocean royale","Crumbed Prawn Cutlets","Crumbed Prawn Cutlets","","","","","","","","","","","","90","g","280","100g","kcal","{""en"": ""7""}","{}"
"4088700076293","","Calamari rings","Calamari rings","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076354","Milfina","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076361","","Responsibly Sourced Marinara Mix","Responsibly Sourced Marinara Mix","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700076507","YOGURI","Vanilla Yogurt","Vanilla Yogurt","","","","","","","","","160g","160.0","g","160.0","g","117.547366591344","100g","kcal","{""en"": ""16""}","{}"
"4088700076538","Deli Originals Fresh","Greek Style Traditional Taramosalata","Greek Style Traditional Taramosalata","","","","","","","","","","","","50.0","g","","","","{""en"": ""3""}","{}"
"4088700076545","Deli Originals","Smoked Taramosalata","Smoked Taramosalata","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700077221","","Salted Peanuts","Salted Peanuts","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700077238","Remano","Tomato paste","Tomato paste","","","","","","","","","140","0","","35","g","","","","{}","{}"
"4088700077252","Romano","Potato Gnocchi","Potato Gnocchi","","","Potato Gnocchi Italian Style ('26)","","","","","","","","","125.0","g","","","","{""en"": ""3""}","{}"
"4088700077269","Remano","Potato Mini Gnocchi","","","","Potato Mini Gnocchi","","","","","","","","","125","g","","","","{}","{}"
"4088700077276","Remano","Plain Egg Fettuccine","Plain Egg Fettuccine","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700077283","Remano","Tricolour egg fettuccine","Tricolour egg fettuccine","","","","","","","","","","","","83","g","","","","{}","{}"
"4088700077535","Farmwood","Home style marinated pork ribs","Home style marinated pork ribs","","","","","","","","","","","","225","g","","","","{}","{}"
"4088700077542","","Baby Spinach","Baby Spinach","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700077566","","Rocket leaf","Rocket leaf","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700077610","The Fresh Salad Co","Rockin' Baby Spinach & Rocket","Rockin' Baby Spinach & Rocket","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700077627","The Fresh Salad Co. (Aldi)","Baby Spinach & Rocket","Baby Spinach & Rocket","","","","","","","","","","","","60","g","","","","{}","{}"
"4088700077641","The Fresh Salad Co","Superleaf Salad Mix","Superleaf Salad Mix","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"4088700077689","","Classic leaf mix","Classic leaf mix","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700077726","WESTACRE DAIRY","COTTAGE CHEESE","COTTAGE CHEESE","","","Cottage Cheese","","","","","","","","","125","g","88.8","100g","kcal","{""en"": ""3""}","{}"
"4088700077740","","Waffles","Waffles","","","","","","","","","360 g","360","g","","","","","","{""en"": ""9""}","{}"
"4088700077825","Urban Eats","Mexican Style Chipotle Chicken Quesadillas","Mexican Style Chipotle Chicken Quesadillas","","","","","","","","","300g","300.0","g","150.0","g","219.333333333333","100g","kcal","{""en"": ""13""}","{}"
"4088700077832","Urban eats","Cheesy beef quesadilla","Cheesy beef quesadilla","","","","","","","","","","","","150","g","254.0","serving","kcal","{}","{}"
"4088700078204","","Wholefood Bars Nutty Caramel Flavoured","Wholefood Bars Nutty Caramel Flavoured","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700078211","","Wholefood Bars Cocoa & Coconut","Wholefood Bars Cocoa & Coconut","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700078235","","Smoked Rainbow Trout Fillets","Smoked Rainbow Trout Fillets","","","","","","","","","110 g","110","","","","","","","{}","{""en"": ""3""}"
"4088700078242","Aldi","Smoked Rainbow Trout Fillets","Smoked Rainbow Trout Fillets","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700078259","Asia Specialties","Garlic Basil And Chilli Stir Fry Sauce","Garlic Basil And Chilli Stir Fry Sauce","","","","","","","","","","","","60.0","g","","","","{}","{}"
"4088700078266","","Mongolian Lamb stir fry sauce","Mongolian Lamb stir fry sauce","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"4088700078273","","Pad Thai stir fry sauce","Pad Thai stir fry sauce","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
