"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"0021908178165","Food Should Taste Good","Brown Rice & Chickpea Crackers","Brown Rice & Chickpea Crackers","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908194028","Cascadian Farm","Organic Harvest Berry Chewy Granola Bar","Organic Harvest Berry Chewy Granola Bar","","","","","","","","","1","0","","35","g","","","","{}","{""default"": ""3"", ""en"": ""9""}"
"0021908225920","Larabar","Snack Bar","Snack Bar","","","","","","","","","","","","45","g","","","","{""en"": ""11""}","{}"
"0021908225937","Larabar","Peanut Cocoa Crunch","Peanut Cocoa Crunch","","","","","","","","","","","","45.0","g","","","","{}","{}"
"0021908234731","","Cascadian Farm Organic Fruit Infused Cherry Almond Chewy Granola Bar","Cascadian Farm Organic Fruit Infused Cherry Almond Chewy Granola Bar","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908235837","","Apple cobbler protein bar","Apple cobbler protein bar","","","","","","","","","","","","52","g","","","","{}","{}"
"0021908235844","","Almond butter chocolate brownie protein bar","Almond butter chocolate brownie protein bar","","","","","","","","","","","","52","g","","","","{}","{}"
"0021908235875","","Chocolate Peanut Butter Cup Protein","Chocolate Peanut Butter Cup Protein","","","","","","","","","","","","52","g","","","","{}","{""en"": ""4""}"
"0021908235882","Larabar","Lärabar Lemon Blueberry Muffin Protein Bar","Lärabar Lemon Blueberry Muffin Protein Bar","","","","","","","","","","","","52","g","","","","{}","{""en"": ""9""}"
"0021908236032","","Wild Blueberry Lemon","Wild Blueberry Lemon","","","","","","","","","","","","35","g","","","","{}","{""en"": ""8""}"
"0021908236049","","Fruit Infused Granola Bar","Fruit Infused Granola Bar","","","","","","","","","","","","35","g","","","","{}","{""en"": ""4""}"
"0021908236827","","Cocoa peanut butter probiotics crunchy bar, cocoa peanut butter","Cocoa peanut butter probiotics crunchy bar, cocoa peanut butter","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908236865","","Honey almond butter probiotics crunchy bar, honey almond butter","Honey almond butter probiotics crunchy bar, honey almond butter","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908237930","Larabar","Almond Cookie","Almond Cookie","","","","","","","","","45g","45","g","45","g","","","","{""en"": ""11""}","{}"
"0021908240015","Larabar","Hemp Seed Chocolate Sea Salt Brownie","Hemp Seed Chocolate Sea Salt Brownie","","","","","","","","","","","","45","g","","","","{}","{""en"": ""4""}"
"0021908240022","Cascadian Farm Organic","Chocolate Chunk Brownie","Chocolate Chunk Brownie","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"0021908240039","Cascadian Farms Organic","Vanilla Chip Blondie","Vanilla Chip Blondie","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908240329","LARABAR","Peanut Butter Chocolate Chip (mini)","Peanut Butter Chocolate Chip (mini)","","","","","","","","","","","","22","g","500","100g","kcal","{""en"": ""26""}","{}"
"0021908240411","Larabar","Larabar chocolate cashew brownie protein bar","Larabar chocolate cashew brownie protein bar","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908241326","Larabar","Minis Chocolate Chip Cookie Dough","Minis Chocolate Chip Cookie Dough","","","","","","","","","","","","22","g","","","","{}","{""en"": ""8""}"
"0021908243870","Larabar","Minis - Mint Chocolate Chip","Minis - Mint Chocolate Chip","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908243924","Larabar","Minis - Chocolate Cherry Truffle","Minis - Chocolate Cherry Truffle","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908243986","LÄRABAR","minis double dark chocolate","minis double dark chocolate","Double dark chocolate","","","","","","","","","","","22","g","","","","{""en"": ""10"", ""fr"": ""3""}","{}"
"0021908244112","Larabar","Fudge Brownie, Chocolate Raspberry","Fudge Brownie, Chocolate Raspberry","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908244129","Larabar","Brownie with hemp seed","Brownie with hemp seed","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908245379","Cascadian Farm","Oats and Honey Granola Bar","Oats and Honey Granola Bar","","","","","","","","","","","","34","g","","","","{}","{""en"": ""13""}"
"0021908245386","Cascadian Farm Organic","Cascadian farm","Cascadian farm","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908246789","Cascadian Farm","Cinnamon Apple Chewy Bar","Cinnamon Apple Chewy Bar","","","","","","","","","","","","34","g","","","","{""en"": ""19""}","{}"
"0021908246833","Cascading farm, Cascadian Farm","Blueberry Vanilla Chewy Bars - No Added Sugar","Blueberry Vanilla Chewy Bars - No Added Sugar","","","","","","","","","","","","34","g","","","","{}","{""en"": ""4""}"
"0021908250045","Cascadian Farm Organic, Cascadian Farm","Cocoa Almond Protein Granola","Cocoa Almond Protein Granola","","","","","","","","","","","","","","457.14285714286","100g","kcal","{""en"": ""3""}","{}"
"0021908250069","Cascadian Farm Organic, Cascadian Farm","Honey Cashew Protein Granola","Honey Cashew Protein Granola","","","","","","","","","","","","","","471.42857142857","100g","kcal","{""en"": ""3""}","{}"
"0021908251615","Cascadian Farm Organic, Cascadian Farm","No Added Sugar Cherry Cashew Chewy Bars Flavored With Other Natural Flavors","No Added Sugar Cherry Cashew Chewy Bars Flavored With Other Natural Flavors","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908254371","Larabar","Double chocolate peanut butter","Double chocolate peanut butter","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908254388","Larabar","Chocolate peanut caramel truffle","Chocolate peanut caramel truffle","","","","","","","","","","","","100","g","","","","{""en"": ""14""}","{}"
"0021908254395","Larabar","Chocolate Raspberry Truffle","Chocolate Raspberry Truffle","","","","","","","","","","","","45","g","422.22222222222223","serving","kcal","{""en"": ""19""}","{}"
"0021908257419","Larabar","Orange Sorbet","Orange Sorbet","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908262260","Larabar","Larabar minis Lemon Bar","","","","","","","","","","","","","22","g","","","","{""es"": ""3""}","{}"
"0021908282817","Cascadian Farm,  Small Planet Foods  Inc.","Chewy granola bars","Chewy granola bars","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908286099","Cascadian Farm,  Small Planet Foods  Inc.","Organic Sweet Relish","Organic Sweet Relish","","","","","","","","","16 g","16.0","g","16.0","g","","","","{}","{}"
"0021908289212","Cascadian Farm","Organic Riced Cauliflower Blend With Roasted Sweet Potatoes & Kale","Organic Riced Cauliflower Blend With Roasted Sweet Potatoes & Kale","","","","","","","","","","","","85","g","","","","{}","{}"
"0021908289236","Cascadian Farm","Organic Riced Cauliflower Blend With Bell Peppers & Onions","Organic Riced Cauliflower Blend With Bell Peppers & Onions","","","","","","","","","12 oz","340.1942775","g","","","","","","{}","{""en"": ""3""}"
"0021908289243","Cascadian Farm","Organic Riced Cauliflower Blend With Stir-Fry Vegetables","Organic Riced Cauliflower Blend With Stir-Fry Vegetables","","","","","","","","","","","","83","g","","","","{}","{}"
"0021908289632","Cascadian Farm","Organic Riced Cauliflower Blend With Bell Peppers & Onions","Organic Riced Cauliflower Blend With Bell Peppers & Onions","","","","","","","","","","","","","","","","","{}","{}"
"0021908291024","Cascadian Farm,  Small Planet Foods  Inc.","Organic Dark Chocolate Chip Chewy Granola Bars","Organic Dark Chocolate Chip Chewy Granola Bars","","","","","","","","","","","","35","g","400.0","serving","kcal","{""en"": ""6""}","{}"
"0021908349374","Larabar","Peanut Cocoa Crunch","Peanut Cocoa Crunch","","","","","","","","","","","","45.0","g","","","","{}","{}"
"0021908363684","","Probiotic bar","Probiotic bar","","","","","","","","","","","","42","g","","","","{}","{}"
"0021908363691","","Probiotic bar","Probiotic bar","","","","","","","","","","","","42","g","","","","{}","{}"
"0021908364216","","Nut & seed crunchy bar","Nut & seed crunchy bar","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908364384","","Nut & seed crunchy bar","Nut & seed crunchy bar","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908369358","Larabar","Peanut Butter Chocolate Chip Bar","Peanut Butter Chocolate Chip Bar","","","","","","","","","1.6 oz","45.35923700000001","g","45","g","","","","{}","{""en"": ""3""}"
"0021908400327","Cascadian Farms","Riced Cauliflower","Riced Cauliflower","","","","","","","","","","","","97","g","","","","{}","{""en"": ""3""}"
"0021908400518","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908401645","Small Planet Foods  Inc.","Garden Peas","Garden Peas","","","","","","","","","85 g","85.0","g","85.0","g","","","","{}","{}"
"0021908401652","Small Planet Foods  Inc.","Sweet Corn","Sweet Corn","","","","","","","","","85 g","85.0","g","85.0","g","","","","{}","{}"
"0021908402529","Small Planet Foods  Inc.","Lemon Pound Cake Fruit And Nut Bar","Lemon Pound Cake Fruit And Nut Bar","","","","","","","","","50 g","50.0","g","50.0","g","","","","{}","{}"
"0021908402536","Larabar","Larabar, fruit & nut protein bar, peanut butter cookie","Larabar, fruit & nut protein bar, peanut butter cookie","","","","","","","","","","","","55","g","","","","{}","{}"
"0021908403076","Larabar","Coconut Chocolate Chip Bar","Coconut Chocolate Chip Bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908404035","","The original fruit & nut food bar","The original fruit & nut food bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908404042","","The original fruit & nut food bar","The original fruit & nut food bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908404059","","The original fruit & nut food bar","The original fruit & nut food bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908404066","","Strawberry shortcake bar","Strawberry shortcake bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908405162","Larabar","Blueberry Muffin Bars","Blueberry Muffin Bars","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908406053","Cascadian Farm","Organic Antioxidant Berry Blend Blueberries, Strawberries And Raspberries","Organic Antioxidant Berry Blend Blueberries, Strawberries And Raspberries","","","","","","","","","","","","140","g","","","","{}","{}"
"0021908406763","Cascadian Farm","Organic Vanilla Chip Chewy Granola Bars","Organic Vanilla Chip Chewy Granola Bars","","","","","","","","","","","","35","g","","","","{""en"": ""12""}","{}"
"0021908406770","Cascadian Farm","Organic Blueberries","Organic Blueberries","","","","","","","","","","","","135","g","","","","{}","{}"
"0021908407241","Cascadian Farm,  Small Planet Foods  Inc.","Graham Crunch","Graham Crunch","","","","","","","","","28 g","28","g","37","g","","","","{""en"": ""32""}","{}"
"0021908407722","Cascadian Farm,  Small Planet Foods  Inc.","Organic Dark Chocolate Almond Granola","Organic Dark Chocolate Almond Granola","","","","","","","","","","","","62","g","419.35","100g","kcal","{""en"": ""5""}","{}"
"0021908407739","Cascadian Farm","Organic Fruit And Nut Granola","Organic Fruit And Nut Granola","","","","","","","","","","","","63","g","429","100g","kcal","{""en"": ""11""}","{}"
"0021908407753","Cascadian Farm,  Small Planet Foods  Inc.","Organic Sweet & Salty Peanut Pretzel Chewy Granola Bars","Organic Sweet & Salty Peanut Pretzel Chewy Granola Bars","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908408019","Small Planet Foods  Inc.","Chewy Granola Bar","Chewy Granola Bar","","","","","","","","","35 g","35","g","35","g","","","","{""en"": ""15""}","{}"
"0021908408378","Larabar","Blueberry Muffin Bar","Blueberry Muffin Bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908409528","Larabar","Larabar fruit nut bar cashew cookie gluten free","Larabar fruit nut bar cashew cookie gluten free","","","","","","","","","5","0","","48","g","","","","{}","{""en"": ""11""}"
"0021908409542","Larabar","Chocolate Chip Brownie","Chocolate Chip Brownie","","","","","","","","","8 oz","226.796185","g","45","g","","","","{}","{""en"": ""5""}"
"0021908416380","","The original fruit & nut food bar","The original fruit & nut food bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908418179","Food Should Taste Good,  Small Planet Foods  Inc.","Gouda Crisps","Gouda Crisps","","","","","","","","","28 g","28.0","g","28.000000000000004","g","","","","{}","{}"
"0021908421575","Cascadian Farm,  Small Planet Foods  Inc.","Peanut Butter Chocolate Chip","Peanut Butter Chocolate Chip","","","","","","","","","22 g","22.0","g","22.0","g","","","","{}","{}"
"0021908422374","Small Planet Foods  Inc.","Fire Roasted Sweet Potatoes","Fire Roasted Sweet Potatoes","","","","","","","","","125 g","125.0","g","125.0","g","","","","{""en"": ""4""}","{}"
"0021908423142","Larabar","Apple Pie Bars","Apple Pie Bars","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908423159","Larabar","Peanut Butter Cookie Bar","Peanut Butter Cookie Bar","","","","","","","","","","","","48","g","","","","{}","{}"
"0021908423166","Larabar","Apple Pomme","Apple Pomme","Apple","","","","","","","","5 x 45 g","225","g","","","","","","{""fr"": ""12""}","{}"
"0021908423173","Larabar","Peanut Butter","Peanut Butter","","","","","","","","","5 x 48 g","240","g","48","g","","","","{""en"": ""3""}","{}"
"0021908427225","Larabar","Cookie bars, peanut butter","Cookie bars, peanut butter","","","","","","","","","","","","48","g","","","","{}","{}"
"0021908429939","Cascadian Farm,  Small Planet Foods  Inc.","Organic French Vanilla Almond Granola","Organic French Vanilla Almond Granola","","","","","","","","","57 g","57.0","g","56.99999999999999","g","","","","{}","{""en"": ""3""}"
"0021908429946","Cascadian Farm Organic,  Small Planet Foods  Inc.","Organic Trail Mix Chewy Granola Bars, Vanilla, Almond, Cherry","Organic Trail Mix Chewy Granola Bars, Vanilla, Almond, Cherry","","","","","","","","","","","","35","","","","","{}","{}"
"0021908429953","Cascadian Farm,  Small Planet Foods  Inc.","Organic chewy trail mix granola bars","Organic chewy trail mix granola bars","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908430959","Cascadian Farm,  Small Planet Foods  Inc.","Cascadian farm, organic crunchy granola bars, peanut butter","Cascadian farm, organic crunchy granola bars, peanut butter","","","","","","","","","","","","40","g","","","","{}","{}"
"0021908430966","Cascadian Farm,  Small Planet Foods  Inc.","Organic Crunchy Granola Bars","Organic Crunchy Granola Bars","","","","","","","","","40 g","40.0","g","40.0","g","","","","{}","{}"
"0021908430973","Small Planet Foods  Inc.","Crunchy Oats & Honey Granola Bars","Crunchy Oats & Honey Granola Bars","","","","","","","","","40 g","40.0","g","40.0","g","","","","{}","{}"
"0021908431161","","Coconut cream pie bar","Coconut cream pie bar","","","","","","","","","","","","48","g","","","","{}","{}"
"0021908431550","Larabar","Blueberry-","Blueberry-","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"0021908432656","Larabar","Peanut Butter & Jelly Bar","Peanut Butter & Jelly Bar","","","","","","","","","","","","48","g","","","","{}","{""en"": ""4""}"
"0021908433196","","Mixed roasted nut","Mixed roasted nut","","","","","","","","","","","","40","g","","","","{}","{}"
"0021908434766","Larabar","Blueberry Muffin Bars","Blueberry Muffin Bars","","","","","","","","","","","","45","g","422","100g","kcal","{}","{}"
"0021908435756","Larabar","Pumpkin Pie Bar","Pumpkin Pie Bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908435886","Larabar","Snickerdoodle Bar","Snickerdoodle Bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908437255","","Crunchy nut bar","Crunchy nut bar","","","","","","","","","","","","40","g","","","","{}","{}"
"0021908437514","Small Planet Foods  Inc.","Organic Granola","Organic Granola","","","","","","","","","47 g","47.0","g","47.0","g","","","","{}","{}"
"0021908437910","Food Should Taste Good,  Small Planet Foods  Inc.","Guacamole Tortilla Chips","Guacamole Tortilla Chips","","","","","","","","","28 g","28.0","g","28.000000000000004","g","","","","{}","{}"
"0021908438849","Cascadian Farm,  Small Planet Foods  Inc.","Organic Dark Chocolate Chip Chewy Granola Bars","Organic Dark Chocolate Chip Chewy Granola Bars","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908439013","Cascadian Farm","Cascadian farm organic, berry cobbler","Cascadian farm organic, berry cobbler","","","","","","","","","","","","50","g","","","","{}","{}"
"0021908439051","Cascadian Farm Organic,  Small Planet Foods  Inc.","Granola, Oats And Honey","Granola, Oats And Honey","","","","","","","","","","","","49","","","","","{}","{}"
"0021908439686","Cascadian Farm,  Small Planet Foods  Inc.","Cascadian farm, organic granola bark, dark chocolate, almond, coconut","Cascadian farm, organic granola bark, dark chocolate, almond, coconut","","","","","","","","","","","","28","g","","","","{}","{}"
"0021908439839","Cascadian Farm","Organic Kale","Organic Kale","","","","","","","","","","","","","","","","","{}","{}"
"0021908439884","Food Should Taste Good","Multigrain Black Bean Chips","Multigrain Black Bean Chips","","","","","","","","","28 g","28","g","28","g","","","","{""en"": ""7""}","{}"
"0021908439914","Small Planet Foods  Inc.","Pinto Bean Multigrain Chips","Pinto Bean Multigrain Chips","","","","","","","","","28 g","28.0","g","28.000000000000004","g","","","","{}","{}"
"0021908439945","","Chocolate covered almond","Chocolate covered almond","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908440255","Food Should Taste Good,  Small Planet Foods  Inc.","Real Good Bar, Hazelnut Sea Salt","Real Good Bar, Hazelnut Sea Salt","","","","","","","","","","","","40","g","","","","{}","{}"
"0021908440262","Food Should Taste Good,  Small Planet Foods  Inc.","Real Good Bar, Macadamia Chai","Real Good Bar, Macadamia Chai","","","","","","","","","","","","40","g","","","","{}","{}"
"0021908440637","Larabar","Pineapple Upside Down Cake Bar","Pineapple Upside Down Cake Bar","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908441641","","Uber fruit & nut bar","Uber fruit & nut bar","","","","","","","","","","","","40","g","","","","{}","{}"
"0021908442150","Cascadian Farm,  Small Planet Foods  Inc.","Organic Ancient Grains Granola","Organic Ancient Grains Granola","","","","","","","","","57 g","57.0","g","56.99999999999999","g","","","","{}","{}"
"0021908443218","","Cappuccino","Cappuccino","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908444437","Cascadian Farm Organic,  Small Planet Foods  Inc.","Granola, Fruit And Nut","Granola, Fruit And Nut","","","","","","","","","","","","49","","","","","{}","{}"
"0021908444697","Small Planet Foods  Inc.","Tortilla Chips","Tortilla Chips","","","","","","","","","49 g","49.0","g","49.0","g","","","","{}","{}"
"0021908444826","","Cascadian Farm Organic Strawberries","Cascadian Farm Organic Strawberries","","","","","","","","","","","","154.0","g","","","","{}","{}"
"0021908444840","Cascadian Farm Organic,  Small Planet Foods  Inc.","Premium Organic Cherries","Premium Organic Cherries","","","","","","","","","129 g","129.0","g","129.0","g","","","","{}","{}"
"0021908449517","Food Should Taste Good,  Small Planet Foods  Inc.","Tortilla Chips","Tortilla Chips","","","","","","","","","28 g","28.0","g","28.000000000000004","g","","","","{}","{}"
"0021908449739","","Cascadian Farm Organic Honey Oat Crunch Cereal","Cascadian Farm Organic Honey Oat Crunch Cereal","","","","","","","","","","","","52","g","","","","{}","{}"
"0021908450124","Cascadian Farm,  Small Planet Foods  Inc.","Organic Soft Baked Squares Oats & Chocolate","Organic Soft Baked Squares Oats & Chocolate","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908450131","Cascadian Farm,  Small Planet Foods  Inc.","Organic Soft Baked Squares Wild Blueberry","Organic Soft Baked Squares Wild Blueberry","","","","","","","","","","","","35","g","","","","{}","{}"
"0021908450148","Cascadian Farm,  Small Planet Foods  Inc.","Organic Berry Vanilla Puffs","Organic Berry Vanilla Puffs","","","","","","","","","","","","43","g","395","100g","kcal","{""en"": ""3""}","{}"
"0021908450285","Small Planet Foods  Inc.","Multigrain - Tortilla Chips","Multigrain - Tortilla Chips","","","","","","","","","","","","28","g","","","","{}","{}"
"0021908450353","Larabar","Coconut Chocolate Chip Bar","Coconut Chocolate Chip Bar","","","","","","","","","","","","45","g","","","","{}","{""en"": ""5""}"
"0021908452296","Food Should Taste Good,  Small Planet Foods  Inc.","Blue Corn Tortilla Chips","Blue Corn Tortilla Chips","","","","","","","","","1 pouch, 42g","42","g","28","g","","","","{}","{""en"": ""6""}"
"0021908453019","","The original fruit & nut food bar","The original fruit & nut food bar","","","","","","","","","","","","51","g","","","","{}","{}"
"0021908453026","Larabar","Apple Pie Bars","Apple Pie Bars","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908453040","Larabar","Larabar fruit nut bar cashew cookie gluten free","Larabar fruit nut bar cashew cookie gluten free","","","","","","","","","","","","48","g","","","","{}","{""en"": ""4""}"
"0021908453057","","The original fruit & nut food bar","The original fruit & nut food bar","","","","","","","","","","","","51","g","","","","{}","{}"
"0021908453064","Larabar","Pecan Pie","Pecan Pie","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908453071","Larabar","Peanut Butter Cookie Bar","Peanut Butter Cookie Bar","","","","","","","","","","","","48","g","","","","{""en"": ""5""}","{}"
"0021908453088","","Larabar, bar, lemon, lemon","Larabar, bar, lemon, lemon","","","","","","","","","","","","51","g","","","","{}","{}"
"0021908453118","Larabar","Coconut Cream Pie","Coconut Cream Pie","","","","","","","","","","","","48","g","","","","{}","{""en"": ""4""}"
"0021908453149","","Larabar, the original fruit & nut food bar, chocolate coconut chew","Larabar, the original fruit & nut food bar, chocolate coconut chew","","","","","","","","","","","","51","g","","","","{}","{}"
"0021908453156","Larabar","Cherry Pie Bars","Cherry Pie Bars","","","","","","","","","","","","48","g","","","","{""en"": ""4""}","{}"
"0021908453361","Larabar","Carrot Cake Bars","Carrot Cake Bars","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908453378","Larabar","Peanut Butter Chocolate Chip Bars","Peanut Butter Chocolate Chip Bars","","","","","","","","","","","","45","g","","","","{}","{}"
"0021908453385","Larabar","Chocolate Chip Brownie","Chocolate Chip Brownie","","","","","","","","","","","","45","g","","","","{}","{""en"": ""4""}"
"0021908453392","Larabar","Chocolate Chip Cookie Dough Bars","Chocolate Chip Cookie Dough Bars","","","","","","","","","","","","45","g","","","","{""en"": ""4""}","{}"
