product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3927866,8718907403788,"Albert Heijn, AH","[""Erbsen""]",,,,,,,g,"{""0"": 50.1825, ""1"": 0.4125, ""2"": 0.075, ""3"": 5.25, ""4"": 4.2525, ""5"": 4.125, ""6"": 4.38, ""7"": 0.0080625, ""8"": 3400.0, ""9"": 22407.5, ""11"": 109.25, ""12"": 0.11249999999999999, ""13"": 1237.5, ""14"": 23122.5, ""15"": 300.205, ""16"": 89250.0, ""17"": 204182.5, ""18"": 0.8899999999999999, ""19"": 752.75, ""20"": 0.0, ""21"": 217.5, ""22"": 97.5, ""23"": 120.0, ""24"": 0.0, ""25"": 31125.0, ""26"": 0.0, ""27"": 56.25, ""29"": 33.75, ""30"": 1612.5, ""31"": 322.5}","{""de"": ""3""}",{}
3927867,8718907404013,Albert Heijn,"[""Water""]",,,,,,,g,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
3927868,8718907404075,Albert Heijn,"[""Macaroni spaghetti groente""]",450.0,g,450.0,g,225.0,g,g,"{""0"": 29.60000009536744, ""1"": 0.2, ""2"": 0.0299999993294477, ""3"": 4.4, ""4"": 3.59999990463257, ""5"": 2.70000004768372, ""6"": 1.2, ""7"": 0.0463383838383837, ""8"": 18565.6565656566, ""9"": 29268.6868686869, ""11"": 48.5611111111111, ""12"": 5.01818181818182, ""13"": 640.463535353535, ""14"": 12929.2929292929, ""15"": 188.080808080808, ""16"": 33014.1414141414, ""17"": 195898.98989899, ""18"": 3.9654545454545502, ""19"": 201.111111111111, ""20"": 0.0, ""21"": 40.2020202020202, ""22"": 44.8989898989899, ""23"": 183.939393939394, ""24"": 0.0, ""25"": 35483.8383838384, ""26"": 0.0, ""27"": 852.676767676768, ""29"": 55.4909090909091, ""30"": 292.676767676768, ""31"": 140.30303030303}",{},{}
3927869,8718907404105,AH,"[""Macaroni Spagetthi groente"", ""Macaroni Spaghetti Groente""]",,,,,,,g,"{""0"": 29.6, ""1"": 0.2, ""2"": 0.03, ""3"": 4.4, ""4"": 3.6, ""5"": 2.7, ""6"": 1.2, ""7"": 0.0, ""8"": 0.0, ""9"": 29268.6868686869, ""11"": 48.5611111111111, ""12"": 5.01818181818182, ""13"": 640.463535353535, ""14"": 12929.2929292929, ""15"": 188.080808080808, ""16"": 33014.1414141414, ""17"": 195898.98989899, ""18"": 3.9654545454545502, ""19"": 201.111111111111, ""20"": 0.0, ""21"": 40.2020202020202, ""22"": 44.8989898989899, ""23"": 183.939393939394, ""24"": 0.0, ""25"": 35483.8383838384, ""26"": 0.0, ""27"": 852.676767676768, ""29"": 55.4909090909091, ""30"": 292.676767676768, ""31"": 140.30303030303}",{},{}
3927870,8718907404136,Albert Heijn,"[""Nasi Groente""]",450.0,g,450.0,g,100.0,g,g,"{""0"": 29.3, ""1"": 0.5, ""3"": 4.5, ""6"": 1.7}",{},{}
3927871,8718907404167,AH,"[""Bami groenten""]",,,,,,,g,"{""0"": 37.2, ""1"": 0.6, ""2"": 0.09, ""3"": 4.0, ""4"": 3.1, ""5"": 2.9, ""6"": 2.5, ""7"": 7.5e-05, ""8"": 30.0}",{},{}
3927872,8718907404198,Albert Heijn,"[""Nasi-bamigroente""]",250.0,g,250.0,g,100.0,g,g,"{""0"": 37.4, ""1"": 0.6, ""2"": 0.09, ""3"": 4.2, ""4"": 3.2, ""5"": 2.8, ""6"": 2.4, ""7"": 0.03, ""8"": 12000.0}","{""nl"": ""4""}",{}
3927873,8718907404570,Albert Heijn,"[""Vegan groente nuggets""]",,,,,,,g,"{""0"": 185.6, ""1"": 8.8, ""2"": 1.0, ""3"": 22.0, ""4"": 3.4, ""6"": 4.6, ""7"": 0.95, ""8"": 380000.0}","{""fr"": ""3""}",{}
3927874,8718907404617,,"[""Vegan kip burger""]",,,,,,,g,"{""0"": 165.29999999999998, ""1"": 3.3, ""2"": 0.4, ""3"": 19.0, ""4"": 0.4, ""5"": 3.8, ""6"": 13.0, ""7"": 1.53, ""8"": 612000.0}","{""fr"": ""3""}",{}
3927875,8718907404648,Albert Heijn,"[""Vegan zoete ribs""]",,,,,100.0,g,g,"{""0"": 225.0, ""1"": 11.0, ""2"": 1.29999995231628, ""3"": 20.0, ""4"": 11.0, ""5"": 4.80000019073486, ""6"": 9.19999980926514}",{},"{""nl"": ""3""}"
3927876,8718907404730,Albert Heijn,"[""100% volkoren haver gepoft""]",200,g,200.0,g,,,g,"{""0"": 389.0, ""1"": 7.0, ""2"": 1.5, ""3"": 64.0, ""4"": 0.5, ""5"": 5.0, ""6"": 15.0, ""7"": 0.03, ""8"": 12000.0}","{""fr"": ""3""}",{}
3927877,8718907404747,Albert Heijn,"[""Volkoren rijst gepoft""]",225,g,225.0,g,,,g,"{""0"": 376.0, ""1"": 2.0, ""2"": 0.5, ""3"": 81.0, ""4"": 0.7, ""5"": 3.0, ""6"": 7.0, ""7"": 0.03, ""8"": 12000.0}",{},"{""nl"": ""3""}"
3927878,8718907405010,Albert Heijn,"[""Gordita""]",232,g,232.0,g,29.0,g,g,"{""0"": 308.0, ""1"": 4.9, ""2"": 1.1, ""3"": 55.0, ""4"": 2.5, ""5"": 4.4, ""6"": 8.8, ""7"": 0.8, ""8"": 320000.0}",{},"{""nl"": ""3""}"
3927879,8718907405041,Albert Heijn,"[""Soja yoghurt aardbei""]",500,g,500.0,g,,,g,"{""0"": 75.0, ""1"": 2.1, ""2"": 0.3, ""3"": 10.0, ""4"": 9.7, ""5"": 0.2, ""6"": 3.8, ""7"": 0.05, ""8"": 20000.0, ""9"": 120.0}",{},"{""nl"": ""6""}"
3927880,8718907405072,Albert Heijn,"[""Plantaardig zuivel alternatief Kokos""]",,,,,100.0,g,g,"{""0"": 97.0, ""1"": 9.0, ""2"": 8.5, ""3"": 3.0999999046325684, ""4"": 2.5999999046325684, ""5"": 0.20000000298023224, ""6"": 0.800000011920929}",{},"{""en"": ""3"", ""nl"": ""7""}"
3927881,8718907405096,AH,"[""Italiaanse beaabwostjes""]",,,,,100.0,g,g,"{""0"": 264.0, ""1"": 20.0, ""2"": 7.8, ""3"": 1.9, ""4"": 0.2, ""5"": 0.2, ""6"": 19.0, ""7"": 2.0870175, ""8"": 836055.9665625, ""9"": 9859.316093750002, ""11"": 65.98396484375, ""12"": 42.837153906249995, ""13"": 800.8198828125, ""14"": 26093.16515625, ""15"": 15.866484531249998, ""16"": 204351.4390625, ""17"": 344961.4303125, ""18"": 14.42787265625, ""19"": 2170.274265625, ""20"": 4.1603611328125005, ""21"": 738.984515625, ""22"": 145.8025, ""23"": 327.85565625, ""24"": 0.5369537890625, ""25"": 265.35673828125, ""26"": 0.46412056640625, ""27"": 110.05081640625, ""29"": 6.64802851562498, ""30"": 6091.7253515625, ""31"": 610.7789453125}",{},{}
3927882,8718907405201,albert heijn,"[""crunch choco's""]",0,,,,,,g,"{""0"": 477.0, ""1"": 21.0, ""2"": 13.0, ""3"": 64.0, ""4"": 48.0, ""5"": 2.6, ""6"": 6.7, ""7"": 0.2, ""8"": 80000.0}",{},"{""en"": ""3""}"
3927883,8718907405225,Ach,"[""Hazel noot chocolate‘s""]",,,,,25.0,g,g,"{""0"": 548.0, ""1"": 33.20000076293945, ""3"": 52.0, ""4"": 48.0, ""5"": 4.0, ""6"": 8.0}",{},{}
3927884,8718907405607,AH,"[""Flatbread""]",1.0,g,1.0,g,35.0,g,g,"{""0"": 307.7, ""1"": 7.3, ""2"": 2.2, ""3"": 50.0, ""4"": 0.9, ""5"": 1.0, ""6"": 10.0, ""7"": 0.273, ""8"": 109200.0, ""9"": 23920.082720588198, ""10"": 0.0, ""11"": 0.0, ""12"": 6775000.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 249276.295955882, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 820.0, ""22"": 61.48529411764711, ""23"": 110.023897058824, ""24"": 0.02, ""25"": 0.0, ""26"": 0.07647058823529411, ""27"": 0.0, ""28"": 0.0, ""29"": 54.6077205882353, ""30"": 1114.76102941176, ""31"": 556.470588235294}","{""nl"": ""6""}",{}
3927885,8718907405614,AH,"[""Naanbrood naturel"", ""NAAN BROOD WIT""]",240.0,g,240.0,g,120.0,g,g,"{""0"": 252.89999999999998, ""1"": 2.9, ""2"": 0.3, ""3"": 47.0, ""4"": 2.8, ""5"": 3.0, ""6"": 8.2, ""7"": 0.78, ""8"": 312000.0, ""9"": 20724.7467041016, ""11"": 167.54014587402298, ""12"": 9.23102569580078, ""13"": 1336.9612121582002, ""14"": 44703.3363342285, ""15"": 1220.28702087402, ""16"": 151847.229003906, ""17"": 204066.949462891, ""18"": 6.38893127441406, ""19"": 1276.0818481445299, ""20"": 0.3076171875, ""21"": 479.873046875, ""22"": 31.9906616210938, ""23"": 85.0835800170898, ""24"": 0.009960937500000001, ""25"": 171.2646484375, ""26"": 0.0738232421875, ""27"": 3674.4384765625, ""29"": 34.261393737793, ""30"": 568.9243316650391, ""31"": 409.1015625}","{""nl"": ""24""}",{}
3927886,8718907407793,Albert Heijn,"[""Leandri Mandarijn""]",750,g,750.0,g,,,g,"{""0"": 45.0, ""1"": 0.1, ""2"": 0.1, ""3"": 9.9, ""4"": 8.2, ""5"": 0.9, ""6"": 0.7, ""7"": 0.0, ""8"": 0.0}",{},{}
3927887,8718907408127,Albert Heijn,"[""Oven kaaskroket"", ""Kroket Kaas"", ""Kaaskrokett""]",,,,,40.0,g,g,"{""0"": 202.89362234364384, ""1"": 13.4693289715311, ""2"": 7.16167175160284, ""3"": 16.9312621937627, ""4"": 0.890113565196166, ""5"": 1.64174019191576, ""6"": 2.66528311024541, ""7"": 0.204212605824679, ""8"": 87568.7499734632, ""9"": 22169.5938806948, ""11"": 80.4100837707519, ""12"": 8.241937886113721, ""13"": 550.088404448136, ""14"": 19187.7732152524, ""15"": 527.754558390742, ""16"": 63648.1848675271, ""17"": 83637.82196708341, ""18"": 3.68602057415506, ""19"": 506.295512323794, ""20"": 82.4187563688859, ""21"": 69.0227581521734, ""22"": 20.4138087397036, ""23"": 30.477994172469398, ""24"": 0.0583674422554348, ""25"": 159.22957710597802, ""26"": 0.175791227921196, ""27"": 2158.54870074728, ""29"": 7.1999424146569, ""30"": 32.762241529381, ""31"": 157.905485733695}","{""nl"": ""7""}",{}
3927888,8718907408301,Albert Heijn,"[""Oranjekoek Stukjes Met Banketspijs""]",,,,,42.0,g,g,"{""0"": 392.59999999999997, ""1"": 11.0, ""2"": 7.7, ""3"": 68.0, ""4"": 48.0, ""5"": 1.2, ""6"": 4.8, ""7"": 0.43, ""8"": 172000.0}","{""nl"": ""11""}",{}
3927889,8718907408639,Albert Heijn,"[""Arachideolie"", ""Erdnussöl""]",1000.0,ml,1000.0,ml,15.0,g,g,"{""0"": 828.0, ""1"": 92.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""12"", ""nl"": ""11""}",{}
3927890,8718907408745,Albert Heijn,"[""Turks brood mini""]",,,,,100.0,g,g,"{""0"": 245.0, ""1"": 1.29999995231628, ""2"": 0.400000005960464, ""3"": 49.0, ""4"": 2.29999995231628, ""5"": 3.0, ""6"": 7.69999980926514}",{},{}
3927891,8718907408752,Albert Heijn,"[""Aardbei Kers drinkyoghurt""]",1000.0,ml,1000.0,ml,200.0,ml,ml,"{""0"": 27.249999999999996, ""1"": 0.09, ""2"": 0.05, ""3"": 3.5, ""4"": 3.3, ""5"": 0.02, ""6"": 3.1, ""7"": 0.1, ""8"": 40000.0, ""9"": 104400.0}","{""nl"": ""5""}",{}
3927892,8718907408769,Albert Heijn,"[""Drinkyoghurt""]",1000.0,ml,1000.0,ml,200.0,ml,g,"{""0"": 27.61, ""1"": 0.09, ""2"": 0.05, ""3"": 3.6, ""4"": 3.4, ""5"": 0.05, ""6"": 3.1, ""7"": 0.0975, ""8"": 39000.0, ""9"": 104000.00000000001}","{""fr"": ""3"", ""nl"": ""26""}",{}
3927893,8718907408776,Albert Heijn,"[""Drinkyoghurt limoen""]",1000.0,ml,1000.0,ml,200.0,ml,ml,"{""0"": 54.599999999999994, ""1"": 0.1, ""2"": 0.05, ""3"": 3.5, ""4"": 3.3, ""6"": 3.1, ""7"": 0.2, ""8"": 80000.0}","{""nl"": ""3""}",{}
3927894,8718907408790,Albert Heijn,"[""Maaltijdsalade Thaise biefstuk""]",575,,575.0,g,402.0,g,g,"{""0"": 125.0, ""1"": 6.0, ""2"": 0.699999988079071, ""3"": 9.69999980926514, ""4"": 2.5, ""5"": 0.899999976158142, ""6"": 7.5}",{},"{""nl"": ""4""}"
3927895,8718907408820,Albert Heijn,"[""Poke bowl""]",,,,,100.0,g,g,"{""0"": 140.0, ""1"": 6.5, ""2"": 0.9, ""3"": 15.0, ""4"": 4.1, ""5"": 1.5, ""6"": 4.5, ""7"": 0.4925, ""8"": 197000.0}",{},{}
3927896,8718907408981,AH,"[""Blauwe bessen"", ""Blueberry""]",500.0,g,500.0,g,125.0,g,g,"{""0"": 52.0, ""1"": 0.33, ""2"": 0.0, ""3"": 11.0, ""4"": 10.0, ""5"": 2.4, ""6"": 0.7, ""7"": 0.0, ""8"": 0.0, ""9"": 6000.0, ""11"": 57.0, ""12"": 0.5, ""13"": 280.0, ""14"": 6000.0, ""15"": 340.0, ""16"": 12000.0, ""17"": 77000.0, ""18"": 0.0, ""19"": 160.0, ""20"": 0.0, ""21"": 37.0, ""22"": 41.0, ""23"": 52.0, ""24"": 0.0, ""25"": 9700.0, ""26"": 0.0, ""27"": 570.0, ""28"": 19.0, ""29"": 6.0, ""30"": 420.0, ""31"": 120.0}","{""fr"": ""3"", ""en"": ""25"", ""nl"": ""16""}",{}
3927897,8718907411141,AH,"[""AH Roasted porc""]",,,,,,,g,"{""0"": 198.98813068181823, ""1"": 9.29739204545454, ""2"": 3.34499431818182, ""3"": 1.10953409090908, ""4"": 0.85411931818181, ""5"": 0.031960227272727, ""6"": 27.7023863636364, ""7"": 1.22320490056818, ""8"": 490362.727272728, ""9"": 9962.24431818182, ""11"": 66.9053977272727, ""12"": 2654912.5, ""13"": 836.275568181818, ""14"": 27337.9261363636, ""15"": 15.0315340909091, ""16"": 214453.40909090897, ""17"": 361821.875, ""18"": 15.0725, ""19"": 2274.1022727272702, ""20"": 4.356414772727271, ""21"": 785.9772727272731, ""22"": 153.582386363636, ""23"": 343.25, ""24"": 0.560982954545454, ""25"": 256.855113636364, ""26"": 0.484684659090909, ""27"": 114.139204545455, ""29"": 7.782556818181809, ""30"": 6381.77840909091, ""31"": 643.801136363636}",{},{}
3927898,8718907411158,AH,"[""Italiaanse Grana Padano Poeder"", ""GRANA PADANO POEDER""]",150.0,g,150.0,g,15.0,g,g,"{""0"": 393.0, ""1"": 29.0, ""2"": 18.0, ""3"": 0.0, ""4"": 4.82092375, ""5"": 0.0, ""6"": 33.0, ""7"": 1.475, ""8"": 590000.0, ""9"": 120376.7125, ""11"": 12.84075, ""12"": 37.4798625, ""13"": 31.474999999999998, ""14"": 11366.581250000001, ""15"": 6.2633125, ""16"": 96868.625, ""17"": 153651.01249999998, ""18"": 1.62696, ""19"": 411.3565, ""20"": 1.7406175000000002, ""21"": 42.048624999999994, ""22"": 176.0175, ""23"": 43.0265, ""24"": 0.47915874999999997, ""25"": 1271.2375000000002, ""26"": 0.07334062499999999, ""27"": 8.800875000000001, ""29"": 4.7915875, ""30"": 89.9645, ""31"": 352.035}","{""fr"": ""3""}",{}
3927899,8718907411165,AH,"[""Italiaanse ricotta"", ""Ricotta""]",250.0,g,250.0,g,20.0,g,g,"{""0"": 143.0, ""1"": 11.0, ""2"": 7.7, ""3"": 2.5, ""4"": 2.5, ""5"": 0.0, ""6"": 8.5, ""7"": 0.5, ""8"": 200000.0}","{""nl"": ""10""}",{}
3927900,8718907411172,AH Biologisch,"[""Griekse feta"", ""AH Biologisch Griekse feta""]",150.0,g,150.0,g,75.0,g,g,"{""0"": 273.0, ""1"": 23.0, ""2"": 15.0, ""3"": 0.5, ""4"": 0.5, ""6"": 16.0, ""7"": 2.5575, ""8"": 1022999.9999999999, ""10"": 0.0}","{""fy"": ""34"", ""nl"": ""20""}",{}
3927901,8718907411196,Albert Heijn,"[""Plantaardige Rasp Cheddar""]",,,,,,,g,"{""0"": 319.8, ""1"": 25.0, ""2"": 11.0, ""3"": 23.0, ""4"": 0.2, ""5"": 0.8, ""6"": 0.3, ""7"": 2.31, ""8"": 924000.0}","{""fr"": ""3""}",{}
3927902,8718907411202,Albert Heijn,"[""Plantaardige plakken""]",,,,,,,g,"{""0"": 276.8, ""1"": 23.0, ""2"": 14.0, ""3"": 17.0, ""4"": 0.06, ""5"": 0.9, ""6"": 0.0, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""5""}",{}
3927903,8718907411219,Albert Heijn,"[""Plantaardige rasp""]",,,,,,,g,"{""0"": 42.3, ""1"": 3.5, ""2"": 2.1, ""3"": 2.7, ""4"": 0.01, ""6"": 0.0, ""7"": 0.13, ""8"": 52000.0}","{""fr"": ""3""}",{}
3927904,8718907411578,AH,"[""AH Gourmetschotel""]",,,,,,,,,{},{}
3927905,8718907411684,,"[""Jus d’orange""]",,,,,,,g,"{""0"": 39.599999999999994, ""1"": 0.0, ""2"": 0.0, ""3"": 9.2, ""4"": 9.2, ""5"": 0.0, ""6"": 0.7, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3927906,8718907411691,,"[""Multi fruit""]",,,,,,,g,"{""0"": 483.0, ""1"": 51.0, ""2"": 51.0, ""3"": 5.8, ""4"": 5.8, ""6"": 0.2, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3927907,8718907411738,AH,[],,,,,,,,,"{""en"": ""3"", ""nl"": ""5""}",{}
3927908,8718907411745,AH,"[""Gemarineerde artichok"", ""Gemarineerde Artisjok in Water""]",300.0,g,300.0,g,130.0,g,g,"{""0"": 36.0, ""1"": 1.1, ""2"": 0.1, ""3"": 3.6, ""4"": 1.8, ""6"": 1.2, ""7"": 1.7, ""8"": 680000.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 0.0}","{""nl"": ""6""}",{}
3927909,8718907414906,Albert Heijn,"[""Mango amandel salade""]",260,g,260.0,g,260.0,g,g,"{""0"": 107.0, ""1"": 6.2, ""2"": 0.6, ""3"": 8.2, ""4"": 4.4, ""5"": 2.6, ""6"": 3.3, ""7"": 0.25, ""8"": 100000.0}",{},"{""nl"": ""6""}"
3927910,8718907414920,Albert Heijn,"[""Tabouleh hummus""]",,,,,260.0,g,g,"{""0"": 105.0, ""1"": 7.3, ""2"": 0.8, ""3"": 5.9, ""4"": 3.2, ""5"": 2.5, ""6"": 2.7}",{},{}
3927911,8718907415552,AH,"[""AH Roasted gehakt""]",110,g,110.0,g,,,g,"{""0"": 188.77496592773466, ""1"": 8.41884965820313, ""2"": 3.02749363769531, ""3"": 3.19800791015627, ""4"": 0.127418457031261, ""5"": 0.0262431640625005, ""6"": 25.0403566650391, ""7"": 1.67064447224935, ""8"": 669308.40214844, ""9"": 9653.27467447918, ""11"": 63.8127945963542, ""12"": 34.741925976562605, ""13"": 767.512377929688, ""14"": 24755.730761718798, ""15"": 30.2663467447917, ""16"": 194583.98681640602, ""17"": 325653.228450521, ""18"": 13.7303817545573, ""19"": 2058.1726643880197, ""20"": 3.9302, ""21"": 696.6313313802079, ""22"": 137.88674479166698, ""23"": 309.860677083333, ""24"": 0.5074, ""25"": 236.899707031254, ""26"": 0.43860000000000005, ""27"": 103.211279296875, ""29"": 6.19148535156251, ""30"": 5754.42453613281, ""31"": 576.286474609375}",{},{}
3927912,8718907417662,,"[""Carpaccio honing mosterd - Greenfield - Greenfield""]",,,,,121.0,g,g,"{""0"": 145.0, ""1"": 6.5, ""2"": 2.9, ""3"": 2.7, ""4"": 1.0, ""5"": 0.1, ""6"": 19.0}",{},{}
3927913,8718907418522,AH,"[""Verse Friet""]",1000.0,g,1000.0,g,100.0,g,g,"{""0"": 143.3, ""1"": 4.1, ""2"": 0.5, ""3"": 23.0, ""4"": 0.1, ""5"": 2.2, ""6"": 2.5, ""7"": 0.05, ""8"": 20000.0, ""9"": 5600.8, ""11"": 73.16, ""12"": 2.8, ""13"": 260.2, ""14"": 16609.0, ""15"": 71.24000000000001, ""16"": 35718.0, ""17"": 348486.0, ""18"": 5.2, ""19"": 145.0, ""20"": 0.0, ""21"": 75.84, ""22"": 19.2, ""23"": 326.40000000000003, ""24"": 0.0, ""25"": 2803.2000000000003, ""26"": 0.005200000000000001, ""27"": 2301.6, ""29"": 29.856, ""30"": 1660.8, ""31"": 547.1999999999999}","{""nl"": ""8""}",{}
3927914,8718907418553,Albert Heijn,"[""Verse Vlaamse friet met schil"", ""Verse Vlaams Friet""]",1000.0,g,1000.0,g,200.0,g,g,"{""0"": 122.2, ""1"": 4.0, ""2"": 0.4, ""3"": 18.0, ""4"": 0.2, ""5"": 1.9, ""6"": 2.6, ""7"": 0.03, ""8"": 12000.0, ""9"": 5600.8, ""11"": 73.16, ""12"": 2.8, ""13"": 260.2, ""14"": 16609.0, ""15"": 71.24000000000001, ""16"": 35718.0, ""17"": 348486.0, ""18"": 5.2, ""19"": 145.0, ""20"": 0.0, ""21"": 75.84, ""22"": 19.2, ""23"": 326.40000000000003, ""24"": 0.0, ""25"": 2803.2000000000003, ""26"": 0.005200000000000001, ""27"": 2301.6, ""29"": 29.856, ""30"": 1660.8, ""31"": 547.1999999999999}","{""nl"": ""9"", ""en"": ""4""}",{}
3927915,8718907418645,AH,"[""Mini krieltjes barbecue""]",100,g,100.0,g,200.0,g,g,"{""0"": 81.0, ""1"": 0.04, ""2"": 0.01, ""3"": 17.0, ""4"": 0.3, ""5"": 2.2, ""6"": 2.0, ""7"": 0.295, ""8"": 118000.0}","{""nl"": ""11""}",{}
3927916,8718907419666,,"[""Mini krieltjes""]",,,,,100.0,g,g,"{""0"": 81.0, ""1"": 0.04, ""2"": 0.01, ""3"": 17.0, ""5"": 2.2, ""6"": 2.0, ""7"": 0.75, ""8"": 300000.0}",{},{}
3927917,8718907420860,,"[""Hummus rode biet""]",,,,,,,g,"{""0"": 121.3, ""1"": 6.1, ""2"": 0.9, ""3"": 11.0, ""4"": 2.5, ""6"": 5.6, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""3""}",{}
3927918,8718907420983,Albert Heijn,"[""Hummus kerrie""]",,,,,,,g,"{""0"": 242.8, ""1"": 18.0, ""2"": 2.7, ""3"": 13.0, ""4"": 2.6, ""6"": 7.2, ""7"": 1.05, ""8"": 420000.0}","{""fr"": ""3""}",{}
3927919,8718907421133,,"[""Aioli""]",,,,,200.0,g,g,"{""0"": 701.0, ""1"": 76.0, ""2"": 5.5, ""3"": 2.7, ""4"": 0.9, ""5"": 0.3, ""6"": 1.4}",{},{}
3927920,8718907421225,"ah,Albert Heijn","[""Vegan salad farmer""]",150,g,150.0,g,30.0,g,g,"{""0"": 291.0, ""1"": 28.0, ""2"": 2.1, ""3"": 9.7, ""4"": 6.3, ""5"": 2.4, ""6"": 0.6, ""7"": 0.63, ""8"": 252000.0}",{},"{""nl"": ""28"", ""en"": ""3""}"
