"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"5057172845415","Asda","Salmon and broccoli quiche","Salmon and broccoli quiche","","","","","","","","","","","","","","231","100g","kcal","{""en"": ""3""}","{}"
"5057172845507","Asda","Plant based vegan egg mayo","Plant based vegan egg mayo","","","","","","","","","150 g","150","g","","","176","100g","kcal","{""en"": ""3""}","{}"
"5057172845514","Asda","No Tuna & Sweetcorn","No Tuna & Sweetcorn","","","","","","","","","150 g","150","g","","","192","100g","kcal","{""en"": ""3""}","{}"
"5057172845590","Asda","Mushroom Shawarma","Mushroom Shawarma","","","","","","","","","","","","","","186","100g","kcal","{""en"": ""3""}","{}"
"5057172845606","Asda","ASDA Italian chargrilled vegetables","ASDA Italian chargrilled vegetables","","","","","","","","","","","","","","389","100g","kcal","{""en"": ""3""}","{}"
"5057172845613","Asda","Cheddar cheese ploughman's","Cheddar cheese ploughman's","","","","","","","","","","","","","","","","","{}","{""en"": ""8""}"
"5057172845842","Asda","6 Pork Pies","6 Pork Pies","","","","","","","","","","","","","","335","100g","kcal","{""en"": ""3""}","{}"
"5057172845866","Asda","Cranberry juice drink","Cranberry juice drink","","","","","","","","","","","","","","28","100g","kcal","{""en"": ""3""}","{}"
"5057172845873","Asda","Rhubarb & Ginger juice","Rhubarb & Ginger juice","","","","","","","","","","","","","","28","100g","kcal","{""en"": ""3""}","{}"
"5057172845880","Asda","Strawberry & kiwi juice drink","Strawberry & kiwi juice drink","","","","","","","","","","","","","","21","100g","kcal","{""en"": ""3""}","{}"
"5057172845897","Asda","Fruits Of The Forest Juice","Fruits Of The Forest Juice","","","","","","","","","","","","","","52","100g","kcal","{""en"": ""3""}","{}"
"5057172845903","","Asda apple and ginger fruit juice","Asda apple and ginger fruit juice","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"5057172845910","Asda","Pineapple and lime juice","Pineapple and lime juice","","","","","","","","","","","","","","60","100g","kcal","{""en"": ""3""}","{}"
"5057172845927","Asda","Lime & mint","Lime & mint","","","","","","","","","","","","","","21","100g","kcal","{""en"": ""3""}","{}"
"5057172845934","Asda","Passion fruit mixee","Passion fruit mixee","","","","","","","","","","","","","","20","100g","kcal","{""en"": ""3""}","{}"
"5057172845941","Asda","strawberry  mixer","strawberry  mixer","","","","","","","","","","","","","","21","100g","kcal","{""en"": ""3""}","{}"
"5057172845958","Asda","Blast of blue","Blast of blue","","","","","","","","","","","","","","189","100g","kcal","{""en"": ""3""}","{}"
"5057172845965","Asda","Berry burst","Berry burst","","","","","","","","","","","","","","48","100g","kcal","{""en"": ""3""}","{}"
"5057172845972","Asda","Green glow","","","","","","","","","","750 ml","750","ml","","","44","100ml","kcal","{""en"": ""12"", ""es"": ""3""}","{}"
"5057172845989","Asda","Pomegranate & Blueberry Smoothie","Pomegranate & Blueberry Smoothie","","","","","","","","","","","","","","76","100g","kcal","{""en"": ""3""}","{}"
"5057172848058","","照 ASDA Free From GLUTEN 10 WAFFLE CONES Top with r","照 ASDA Free From GLUTEN 10 WAFFLE CONES Top with r","","","","","","","","","","","","","","","","","{}","{}"
"5057172858156","","Coleslaw","Coleslaw","","","","","","","","","","","","","","73","100g","kcal","{""en"": ""3""}","{}"
"5057172858170","Asda","Coleslaw","Coleslaw","","","","","","","","","","","","275","g","115.63636363636364","serving","kcal","{}","{}"
"5057172858194","Asda","Rich & Creamy Garlic & Herb Dressing","Rich & Creamy Garlic & Herb Dressing","","","","salad dressing","salad dressing","","","","175 ml","175","ml","","","283","100ml","kcal","{""en"": ""3""}","{}"
"5057172858217","Asda","Tangy & Rich Caesar Dressing","Tangy & Rich Caesar Dressing","","","","","","","","","175 ml","175.0","ml","100.0","ml","360.0","serving","kcal","{""en"": ""10""}","{}"
"5057172858255","OMV","Pesto style dressing","Pesto style dressing","","","","","","","","","","","","14.5","g","171","100g","kcal","{""en"": ""3""}","{}"
"5057172858279","","ASDA Extra Special Balsamic Dressing","ASDA Extra Special Balsamic Dressing","","","","","","","","","","","","","","228","100g","kcal","{""en"": ""3""}","{}"
"5057172858361","Asda","SDA CRUNCHY & VIBRANT RAINBOW VEGETABLE STIR-FRY S","SDA CRUNCHY & VIBRANT RAINBOW VEGETABLE STIR-FRY S","","","","","","","","","","","","100","g","42","100g","kcal","{""en"": ""3""}","{}"
"5057172858392","Asda","Oriential stir fry mix","Oriential stir fry mix","","","","","","","","","","","","100","g","53.0","serving","kcal","{""en"": ""3""}","{}"
"5057172858941","Asda","Cooking Peppers","Cooking Peppers","","","","","","","","","","","","223","","","","","{""en"": ""9""}","{}"
"5057172858989","Asda","Chicken noodle salad","Chicken noodle salad","","","","","","","","","280g","280","g","","","103","100g","kcal","{""en"": ""3""}","{}"
"5057172859009","","Gochujang Stir-Fry Sauce","Gochujang Stir-Fry Sauce","","","","","","","","","","","","","","129","100g","kcal","{""en"": ""3""}","{}"
"5057172859405","Asda","Asda Sweet & Bibrant tomato, Parmesan & balsamic salad","Asda Sweet & Bibrant tomato, Parmesan & balsamic salad","","","","","","","","","151 g","151","g","","","59","100g","kcal","{""en"": ""9""}","{}"
"5057172859429","Asda","Sweet and Crunchy Rainbow Sharing Salad","Sweet and Crunchy Rainbow Sharing Salad","","","","","","","","","330g","330.0","g","165.0","g","25","100g","kcal","{""en"": ""3""}","{}"
"5057172859467","Asda","Roasted and salted pistachio","Roasted and salted pistachio","","","","","","","","","","","","","","618","100g","kcal","{""en"": ""3""}","{}"
"5057172859474","Asda","Cashew & cranberry mix","Cashew & cranberry mix","","","","","","","","","","","","100","g","454","100g","kcal","{""en"": ""3""}","{}"
"5057172859481","Asda","ASDA Cashews and raisin mix","ASDA Cashews and raisin mix","","","","","","","","","","","","","","431","100g","kcal","{""en"": ""3""}","{}"
"5057172859498","Asda","Cranberry and macadamia mix","Cranberry and macadamia mix","","","","","","","","","","","","","","453","100g","kcal","{""en"": ""3""}","{}"
"5057172859504","Asda","Raisins, Berries & Cherries","Raisins, Berries & Cherries","","","","","","","","","","","","100","g","313","100g","kcal","{""en"": ""3""}","{}"
"5057172859566","Asda","Pasta salad","Pasta salad","","","","","","","","","345 g","345","g","","","117","100g","kcal","{""en"": ""3""}","{}"
"5057172859580","Asda","Cheese pasta salad","Cheese pasta salad","","","","","","","","","","","","","","157","100g","kcal","{""en"": ""3""}","{}"
"5057172859610","Asda","Prawn pasta salad","Prawn pasta salad","","","","","","","","","","","","100","g","100.0","serving","kcal","{""en"": ""3""}","{}"
"5057172859634","Asda","Temder & crisp tuna pasta salad","Temder & crisp tuna pasta salad","","","","","","","","","","","","","","110","100g","kcal","{""en"": ""11""}","{}"
"5057172859658","Asda","Nut selection","Nut selection","","","","","","","","","200","","","","","627","100g","kcal","{""en"": ""3""}","{}"
"5057172859665","Asda","ALMONDS","ALMONDS","","","","","","","","","200 g","200.0","g","100.0","g","580.0","serving","kcal","{""en"": ""30""}","{}"
"5057172859672","ASDA","Cashews","Cashews","","","","","","","","","","","","","","583","100g","kcal","{""en"": ""3""}","{}"
"5057172859689","Asda","Pistachios in shell","Pistachios in shell","","","","","","","","","672 g","672.0","g","50.0","g","611","100g","kcal","{""en"": ""12""}","{}"
"5057172859696","Asda","Walnuts","Walnuts","","","","","","","","","200g","200","g","","","696","100g","kcal","{""en"": ""3""}","{}"
"5057172859702","Asda","Fruit and nut selection","Fruit and nut selection","","","","","","","","","300g","300.0","g","100.0","g","428","100g","kcal","{""en"": ""3""}","{}"
"5057172859757","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"5057172859771","Asda","Sunflower Seeds","Sunflower Seeds","","","","","","","","","","","","","","593","100g","kcal","{""en"": ""5""}","{}"
"5057172859788","Asda","Pumpkin seeds","Pumpkin seeds","","","","","","","","","150 g","150","g","","","579","100g","kcal","{""en"": ""3""}","{}"
"5057172859795","Asda","Pine nuts","Pine nuts","","","","","","","","","100g","100","g","","","693","100g","kcal","{""en"": ""3""}","{}"
"5057172859801","Asda","Cranberries","Cranberries","","","","","","","","","100 g","100","g","","","326","100g","kcal","{""en"": ""3""}","{}"
"5057172859818","Asda","Three seed mix","Three seed mix","","","","","","","","","150 g","150.0","g","25.0","g","576","100g","kcal","{""en"": ""6""}","{}"
"5057172859825","Asda","Fruit and seed mix","Fruit and seed mix","","","","","","","","","","","","","","415","100g","kcal","{""en"": ""3""}","{}"
"5057172859832","Asda","FIGS","FIGS","","","","","","","","","500g","500","g","","","237","100g","kcal","{""en"": ""3""}","{}"
"5057172859849","Asda","Dried Apricots","Dried Apricots","","","","","","","","","","","","","","182","100g","kcal","{""en"": ""3""}","{}"
"5057172859856","Asda","ASDA PRUNES SOURCE OF FIBRE 200g GREAT FOR SNACKIN","ASDA PRUNES SOURCE OF FIBRE 200g GREAT FOR SNACKIN","","","","","","","","","","","","","","162","100g","kcal","{""en"": ""3""}","{}"
"5057172859863","Asda","Dates","Dates","","","","","","","","","","","","100","g","295","100g","kcal","{""en"": ""3""}","{}"
"5057172860609","","Asda Pop-It Birthday Cake","Asda Pop-It Birthday Cake","","","","","","","","","","","","","","","","","{}","{}"
"5057172860838","Asda Extra Special","4 Macaron Selection","4 Macaron Selection","","","","","","","","","","","","","","470","100g","kcal","{""en"": ""3""}","{}"
"5057172860852","Asda","Lion cupcake","Lion cupcake","","","","","","","","","","","","100","g","512","100g","kcal","{}","{}"
"5057172860869","Asda","4 Pupcakes","4 Pupcakes","","","","","","","","","","","","43.8","g","500.00000000000006","serving","kcal","{""en"": ""3""}","{}"
"5057172860906","Asda","Rufus the retriever cake","Rufus the retriever cake","","","","","","","","","","","","","","405","100g","kcal","{""en"": ""3""}","{}"
"5057172860913","Asda","Asda Blueberry Cheesecake’d","Asda Blueberry Cheesecake’d","","","","","","","","","","","","","","423","100g","kcal","{""en"": ""3""}","{}"
"5057172863396","Asda","ASDA Tender CHICKEN BREAST MINI FILLETS Beared to","ASDA Tender CHICKEN BREAST MINI FILLETS Beared to","","","","","","","","","","","","100","g","131","100g","kcal","{}","{}"
"5057172863402","Asda","Chicken Breast Mini Fillets","Chicken Breast Mini Fillets","","","","","","","","","","","","100","g","131.0","serving","kcal","{}","{}"
"5057172863419","Asda","Chicken","Chicken","","","","","","","","","","","","100","g","155.0","serving","kcal","{""en"": ""3""}","{}"
"5057172863426","ASDA","Tender Diced Chicken Breast","Tender Diced Chicken Breast","","","","","","","","","","","","100","g","156.309751434034","100g","kcal","{}","{}"
"5057172863495","Asda","Chicken Wings","Chicken Wings","","","","","","","","","","","","100","g","189","100g","kcal","{""en"": ""10""}","{}"
"5057172863549","Asda","Tender Turkey Breast Steaks","Tender Turkey Breast Steaks","","","","","","","","","","","","100","g","152","100g","kcal","{}","{}"
"5057172863914","Asda","Leek and black pepper sausages","Leek and black pepper sausages","","","","","","","","","","","","200","g","516","100g","kcal","{}","{}"
"5057172863990","Asda","Diced Turkey Breast","Diced Turkey Breast","","","","","","","","","","","","","","144","100g","kcal","{""en"": ""3""}","{}"
"5057172864041","Asda","Cheerse & Bacon Chicken Breast Fillets","Cheerse & Bacon Chicken Breast Fillets","","","","","","","","","","","","","","","","","{}","{}"
"5057172864072","Asda","Hunters chicken breast fillets","Hunters chicken breast fillets","","","","","","","","","430","0","","","","","","","{}","{""en"": ""5""}"
"5057172864089","Asda","Chinese styke chicken stir fry","Chinese styke chicken stir fry","","","","","","","","","","","","","","1.6","100g","kcal","{""en"": ""8""}","{}"
"5057172864263","Asda","","","","","","","","","","","2 x 300 g","600","","","","","","","{}","{""en"": ""3""}"
"5057172864270","Asda","Bacon","Bacon","","","","","","","","","2 x 300 g","600","g","","","269","100g","kcal","{""en"": ""9""}","{}"
"5057172871933","Asda","Mince beef","Mince beef","","","","","","","","","","","","100","g","365","100g","kcal","{""en"": ""12""}","{}"
"5057172871957","Asda","beef mince (Just Essentials)","beef mince (Just Essentials)","","","","","","","","","","","","","","377","100g","kcal","{""en"": ""3""}","{}"
"5057172877317","Asda","Natural Yoghurt","Natural Yoghurt","","","","","","","","","","","","","","71","100g","kcal","{""en"": ""3""}","{}"
"5057172877393","Asda","Just Essentials Soft Spread","Just Essentials Soft Spread","","","","","","","","","500g","500","g","","","382","100g","kcal","{""en"": ""3""}","{}"
"5057172877478","Asda Extra Special","SlicedChicken breast with stuffing","SlicedChicken breast with stuffing","","","","","","","","","","","","30","g","173","100g","kcal","{}","{}"
"5057172877485","Asda","Pork","Pork","","","","","","","","","120g","120","g","","","","","","{""en"": ""5""}","{}"
"5057172877522","ASDA","TEXAN STYLE STEAK SLICES","TEXAN STYLE STEAK SLICES","","","","","","","","","","","","100","g","156.78776290631","100g","kcal","{""en"": ""3""}","{}"
"5057172877836","Asda","Green Vegetable Selection","Green Vegetable Selection","","","","","","","","","","","","","","113","100g","kcal","{""en"": ""3""}","{}"
"5057172878468","Asda","Asda creamy 4 cod fish cakes","Asda creamy 4 cod fish cakes","","","","","","","","","","","","","","164","100g","kcal","{""en"": ""3""}","{}"
"5057172878574","Asda ES","Thick Cut Rump Steak","Thick Cut Rump Steak","","","","","","","","","","","","","","225","100g","kcal","{}","{}"
"5057172878598","Asda","30 day dry aged british ribeye steak","30 day dry aged british ribeye steak","","","","","","","","","","","","227","g","96.91629955947138","serving","kcal","{}","{}"
"5057172878796","Asda","Plant based brioche buns","Plant based brioche buns","","","","","","","","","","","","","","301","100g","kcal","{""en"": ""3""}","{}"
"5057172878802","Asda","4 seeded sliced brioche burger buns","4 seeded sliced brioche burger buns","","","","","","","","","","","","","","305","100g","kcal","{""en"": ""3""}","{}"
"5057172878819","Asda, Asda Extra Special","4 White Sourdough Rolls","4 White Sourdough Rolls","","","","","","","","","4","","","","","259","100g","kcal","{""en"": ""3""}","{}"
"5057172878826","Asda","Wholemeal sourdough rolls","Wholemeal sourdough rolls","","","","","","","","","","","","","","195","100g","kcal","{""en"": ""8""}","{}"
"5057172878833","Asda","4 wholemeal sourdough rolls","4 wholemeal sourdough rolls","","","","","","","","","4","","","","","228","100g","kcal","{""en"": ""3""}","{}"
"5057172878864","Asda","6 Wholemeal Rolls","6 Wholemeal Rolls","","","","","","","","","","","","","","225","100g","kcal","{""en"": ""3""}","{}"
"5057172878888","Asda","4 white large baps","4 white large baps","","","","","","","","","","","","","","266","100g","kcal","{""en"": ""3""}","{}"
"5057172878895","Asda bakery","Whole meal large baps","Whole meal large baps","","","","","","","","","","","","95","g","249","100g","kcal","{""en"": ""3""}","{}"
"5057172879052","Asda","plain scones","plain scones","","","","","","","","","","","","","","378","100g","kcal","{""en"": ""3""}","{}"
"5057172879069","Asda","Sultana Scones","Sultana Scones","","","","","","","","","","","","","","","","","{}","{}"
"5057172883714","Asda","","","","","","","","","","","190 g","190","g","","","","","","{}","{""en"": ""3""}"
"5057172883752","Asda","","","","","","","","","","","","","","","","","","","{}","{""en"": ""12""}"
"5057172886357","ASDA Extra Special","Cheese & Herb Submarine Rolls","Cheese & Herb Submarine Rolls","","","","","","","","","2","","","110","g","230.0","serving","kcal","{""en"": ""3""}","{}"
"5057172886371","Asda","Indulgent Mince Pies","Indulgent Mince Pies","","","","","","","","","","","","","","384","100g","kcal","{""en"": ""3""}","{}"
"5057172886395","","Apple and pecan crumble mine pies","Apple and pecan crumble mine pies","","","","","","","","","","","","","","365","100g","kcal","{""en"": ""3""}","{}"
"5057172886487","","Aleks","Aleks","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"5057172886593","let's party","Birthday Cake Muffin","Birthday Cake Muffin","","","","","","","","","","","","","","","","","{}","{}"
"5057172886623","Asda","2 triple choc muffins","2 triple choc muffins","","","","","","","","","","","","","","482","100g","kcal","{""en"": ""3""}","{}"
"5057172886814","Asda","Cashews","Cashews","","","","","","","","","190 g","190","g","","","583","100g","kcal","{""en"": ""3""}","{}"
"5057172886821","Asda","ALMONDS","ALMONDS","","","","","","","","","180 g","180.0","g","30.0","g","580","100g","kcal","{""en"": ""3""}","{}"
"5057172886838","Asda","Pistachios in shell","Pistachios in shell","","","","","","","","","200g","200.0","g","25.0","g","611","100g","kcal","{""en"": ""3""}","{}"
"5057172886845","Asda","Walnuts","Walnuts","","","","","","","","","","","","100","g","696","100g","kcal","{""en"": ""3""}","{}"
"5057172886852","Asda","Nut Selection","Nut Selection","","","","","","","","","190 g","190","g","","","657","100g","kcal","{""en"": ""3""}","{}"
"5057172901739","George Home","Fitted Sheet","Fitted Sheet","","","","","","","","","","","","","","","","","{}","{}"
"5057172901852","George home","Pillowcases","Pillowcases","","","","","","","","","","","","","","","","","{}","{}"
"5057172908554","Asda","Petit pois & Ham hock soup","Petit pois & Ham hock soup","","","","","","","","","","","","","","65","100g","kcal","{""en"": ""3""}","{}"
"5057172908578","Asda","asda sweet potato butternut squash coconut and chilli soup","asda sweet potato butternut squash coconut and chilli soup","","","","","","","","","","","","","","34.8038772321428","100g","kcal","{}","{}"
"5057172908585","Asda","Creamy mushroom risotto soul","Creamy mushroom risotto soul","","","","","","","","","","","","","","51","100g","kcal","{""en"": ""3""}","{}"
"5057172908615","Asda","Butternut Squash & Pine Nut Girasole","Butternut Squash & Pine Nut Girasole","","","","","","","","","","","","","","197","100g","kcal","{""en"": ""3""}","{}"
"5057172908622","Asda","Burrata, roasted cherry tomato & basil ravioli","Burrata, roasted cherry tomato & basil ravioli","","","","","","","","","","","","","","211","100g","kcal","{""en"": ""3""}","{}"
"5057172908660","Asda","basil pesto","","basil pesto","","","","","","","","145 g","145","g","","","","","","{}","{""fr"": ""3""}"
"5057172908684","Asda Extra Special","mozzarella and tomato sourdough pizza","mozzarella and tomato sourdough pizza","","","","","","","","","","","","","","280","100g","kcal","{""en"": ""3""}","{}"
"5057172908714","Asda","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"5057172909131","Asda","Watermelon refreher","Watermelon refreher","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"5057172909148","Asda","Zesty Lime and Lemon Refresher","Zesty Lime and Lemon Refresher","","","","","","","","","","","","","","11","100g","kcal","{""en"": ""3""}","{}"
"5057172909179","Asda","Chilli concarne","Chilli concarne","","","Chilli Con Carne & Rice","","","","","","","","","","","124","100g","kcal","{""en"": ""3""}","{}"
"5057172909186","","Dinner","Dinner","","","","","","","","","","","","","","","","","{}","{}"
"5057172909216","Asda","Cheese tomato snack pizza","Cheese tomato snack pizza","","","","","","","","","114 g","114","g","","","277","100g","kcal","{""en"": ""3""}","{}"
"5057172909223","Asda","Cheese and tomato pizza","Cheese and tomato pizza","","","","","","","","","300 g","300","g","","","342","100g","kcal","{""en"": ""3""}","{}"
"5057172909230","Asda","Pizza","Pizza","","","","","","","","","","","","293","g","273","100g","kcal","{}","{}"
"5057172909377","Asda","Meat-free curried chicken fillets","Meat-free curried chicken fillets","","","","","","","","","","","","","","207","100g","kcal","{""en"": ""3""}","{}"
"5057172909469","Asda","strawberry cheesecake","strawberry cheesecake","","","","","","","","","","","","","","316","100g","kcal","{""en"": ""3""}","{}"
"5057172909476","Asda","Strawberry cheesecake","Strawberry cheesecake","","","","","","","","","","","","90","g","268","100g","kcal","{}","{}"
"5057172909773","Asda","Cranberry & apple Camembert melts","Cranberry & apple Camembert melts","","","","","","","","","","","","","","312","100g","kcal","{""en"": ""3""}","{}"
"5057172909940","","belgian chocolate roulade","belgian chocolate roulade","","","","","","","","","","","","","","","","","{}","{}"
"5057172910113","Asda","cheese and bean bakes","cheese and bean bakes","","","","","","","","","","","","","","291","100g","kcal","{""en"": ""8""}","{}"
"5057172910120","","sausage rolls","sausage rolls","","","","","","","","","","","","","","","","","{}","{}"
"5057172910137","Asda","Minced beef and onion pies","Minced beef and onion pies","","","","","","","","","","","","","","260","100g","kcal","{""en"": ""3""}","{}"
"5057172910168","","2 pizza slices","2 pizza slices","","","","","","","","","","","","","","325","100g","kcal","{""en"": ""3""}","{}"
"5057172910175","Asda","Cheesy garlic bread","Cheesy garlic bread","","","","","","","","","","","","147.5","g","317","100g","kcal","{""en"": ""8""}","{}"
"5057172910328","ASDA","Granola","Granola","","","","","","","","","1 kg","1000.0","g","40","g","425.0","serving","kcal","{""en"": ""20""}","{}"
"5057172924349","Asda","Dried mango","Dried mango","","","","","","","","","","","","","","320","100g","kcal","{""en"": ""3""}","{}"
