product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3885693,8711654005182,Hekos Oriental Food,"[""Spekkoek Banaan""]",,,,,80.0,g,g,"{""0"": 433.6, ""1"": 32.0, ""2"": 14.0, ""3"": 30.0, ""4"": 20.0, ""6"": 6.4, ""7"": 0.52, ""8"": 208000.0}",{},{}
3885694,8711654005205,Hekos,"[""Spekkoek""]",,,,,,,g,"{""0"": 356.6, ""1"": 31.0, ""3"": 13.0, ""6"": 6.4}",{},{}
3885695,8711658430553,domaine de gagnebert,"[""vin mousseux""]",7.5,ml,7.5,ml,,,ml,"{""0"": 370.90000000000003, ""1"": 3.7, ""2"": 0.5, ""3"": 64.8, ""4"": 5.7, ""5"": 9.0, ""6"": 15.1, ""7"": 1.34, ""8"": 536000.0}","{""fr"": ""3""}",{}
3885696,8711658523729,,"[""Tristar KB-7604 Mini koelkast 4 Liter""]",,,,,,,,,{},{}
3885697,8711658527093,,"[""Watshome Aircooler""]",4000,ml,4000.0,ml,,,,,"{""nl"": ""3""}",{}
3885698,8711659020326,,"[""Saucisse Allal""]",,,,,,,g,"{""0"": 187.4, ""1"": 19.0, ""2"": 6.0, ""3"": 2.6, ""4"": 2.5, ""5"": 1.0, ""6"": 1.0}","{""fr"": ""3""}",{}
3885699,8711659020357,,"[""Hindi sosis""]",,,,,,,g,"{""0"": 214.0, ""1"": 17.6, ""2"": 5.4, ""3"": 1.1, ""4"": 0.5, ""6"": 12.8, ""7"": 2.2, ""8"": 880000.0}","{""fr"": ""11""}",{}
3885700,8711659020364,,"[""Mini saucisses de poulet""]",,,,,,,g,"{""0"": 261.90000000000003, ""1"": 18.3, ""2"": 6.46, ""3"": 12.0, ""4"": 1.3, ""6"": 12.3, ""7"": 3.75, ""8"": 1500000.0}","{""fr"": ""4""}",{}
3885701,8711659025499,Gülcan,"[""Hindi salam""]",,,,,100.0,g,g,"{""0"": 260.0, ""1"": 22.0, ""2"": 6.25, ""3"": 4.400000095367432, ""4"": 0.20000000298023224, ""6"": 11.100000381469727}",{},{}
3885702,8711659027677,,"[""SAUCISSON DE POULET""]",,,,,,,g,"{""0"": 290.1, ""1"": 24.1, ""2"": 7.7, ""3"": 9.0, ""4"": 1.0, ""6"": 9.3, ""7"": 4.0, ""8"": 1600000.0}","{""fr"": ""3""}",{}
3885703,8711659030295,,"[""Saucisson de poulet""]",,,,,,,g,"{""0"": 290.1, ""1"": 24.1, ""2"": 7.7, ""3"": 9.0, ""4"": 1.0, ""6"": 9.3, ""7"": 4.0, ""8"": 1600000.0}","{""fr"": ""11""}",{}
3885704,8711659030301,Orient Delice,"[""Saucisson poulet, viande et olives""]",,,,,,,g,"{""0"": 261.29999999999995, ""1"": 19.7, ""2"": 7.12, ""3"": 9.6, ""4"": 1.2, ""6"": 11.4, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""4""}",{}
3885705,8711659030318,Orient Délice,"[""Saucisson de poulet avec viande de boeuf piquante""]",450,g,450.0,g,,,g,"{""0"": 290.1, ""1"": 24.1, ""2"": 7.7, ""3"": 9.0, ""4"": 1.0, ""6"": 9.3, ""7"": 4.0, ""8"": 1600000.0}","{""fr"": ""3""}",{}
3885706,8711659030325,,"[""Saucisson de poulet boeuf""]",,,,,,,g,"{""0"": 290.1, ""1"": 24.1, ""2"": 7.7, ""3"": 9.0, ""4"": 1.0, ""6"": 9.3, ""7"": 4.0, ""8"": 1600000.0}","{""fr"": ""11""}",{}
3885707,8711659030332,Orient Délices,"[""Saucisson de poulet avec viande de veau""]",,,,,,,g,"{""0"": 290.1, ""1"": 24.1, ""2"": 7.7, ""3"": 9.0, ""4"": 1.0, ""5"": 0.0, ""6"": 9.3, ""7"": 4.0, ""8"": 1600000.0}","{""fr"": ""23""}",{}
3885708,8711659030349,Orient Délice,"[""Saucisse""]",,,,,,,,,{},"{""fr"": ""4""}"
3885709,8711659036617,SIBEL,"[""Saucisson à l'Ail Pimenté""]",1000,g,1000.0,g,,,g,"{""0"": 253.5, ""1"": 20.3, ""2"": 9.2, ""3"": 0.9, ""4"": 0.6, ""6"": 16.8, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""6""}",{}
3885710,8711659036624,,"[""Saucisson a l ail doux""]",,,,,,,g,"{""0"": 333.099987030037, ""1"": 20.299999237061, ""2"": 9.1999998092651, ""3"": 18.799999237061, ""4"": 0.60000002384186, ""6"": 18.799999237061, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""4""}",{}
3885711,8711659036631,Si-bel,"[""Mini saucisses de poulet""]",,,,,,,g,"{""0"": 209.5, ""1"": 12.7, ""2"": 3.1, ""3"": 12.7, ""4"": 1.3, ""6"": 11.1, ""7"": 2.58, ""8"": 1032000.0}","{""fr"": ""4""}",{}
3885712,8711659036648,,"[""double salam""]",,,,,,,g,"{""0"": 235.2, ""1"": 19.2, ""2"": 6.18, ""3"": 4.2, ""4"": 0.3, ""6"": 11.4, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""4""}",{}
3885713,8711659036723,,"[""Saucisson de poulet aux poivrons""]",,,,,,,g,"{""0"": 241.1, ""1"": 19.5, ""2"": 6.4, ""3"": 5.2, ""4"": 0.9, ""5"": 0.1122375, ""6"": 11.2, ""7"": 2.45, ""8"": 980000.0, ""9"": 12276.735, ""11"": 35.889, ""12"": 1885656.25, ""13"": 405.56125000000003, ""14"": 22434.236249999998, ""15"": 45.703140000000005, ""16"": 109788.0625, ""17"": 224020.09749999997, ""18"": 3.277275, ""19"": 708.41725, ""20"": 25.171625, ""21"": 36.146625, ""22"": 84.747875, ""23"": 170.215, ""24"": 0.2756, ""25"": -404.0625, ""26"": 0.79639875, ""27"": 785.1675, ""29"": 2.9559625, ""30"": 4529.865, ""31"": 521.975}","{""fr"": ""16""}",{}
3885714,8711659036730,,"[""Saucisson goût bœuf""]",,,,,,,g,"{""0"": 243.5, ""1"": 20.3, ""2"": 6.9, ""3"": 4.2, ""4"": 0.4, ""6"": 11.0}","{""fr"": ""18""}",{}
3885715,8711659036747,Si-Bel,"[""Saucisses de poulet""]",,,,,,,g,"{""0"": 234.0, ""1"": 19.6, ""2"": 5.74, ""3"": 2.0, ""4"": 0.1, ""6"": 12.4, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""4""}",{}
3885716,8711659036822,,"[""Saucisson de poulet""]",,,,,,,g,"{""0"": 218.0, ""1"": 18.0, ""2"": 3.3, ""3"": 4.2, ""4"": 0.3, ""6"": 9.8, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""3""}",{}
3885717,8711659037188,,"[""Hindi sosis""]",,,,,,,g,"{""0"": 239.79999999999998, ""1"": 17.4, ""2"": 5.39, ""3"": 8.9, ""4"": 0.7, ""6"": 11.9, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""3""}",{}
3885718,8711659037201,,"[""Tavuk sosis""]",,,,,,,g,"{""0"": 215.80000000000004, ""1"": 17.8, ""2"": 5.4, ""3"": 1.1, ""4"": 0.5, ""6"": 12.8, ""7"": 2.2, ""8"": 880000.0}","{""fr"": ""3""}",{}
3885719,8711659037706,,"[""Saucisson de poulet""]",,,,,,,g,"{""0"": 235.2, ""1"": 19.2, ""2"": 6.18, ""3"": 4.2, ""4"": 0.3, ""6"": 11.4, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""6""}",{}
3885720,8711659038345,,"[""Sausisson Halal""]",,,,,,,g,"{""0"": 238.4, ""1"": 18.0, ""2"": 5.3, ""3"": 9.3, ""4"": 0.3, ""6"": 9.8, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""3""}",{}
3885721,8711659038734,,"[""tavuk izgara""]",0,,,,,,,,{},{}
3885722,8711659038758,,"[""Izgara Keyfi""]",,,,,,,g,"{""0"": 263.49999427795865, ""1"": 22.299999237061, ""2"": 7.4400000572205, ""3"": 5.4000000953674, ""4"": 0.5, ""6"": 10.300000190735, ""7"": 3.5, ""8"": 1400000.0}","{""de"": ""3""}",{}
3885723,8711659038765,,"[""berat et Mamülleri""]",,,,,,,,,{},{}
3885724,8711659038802,,"[""Salam de poulet""]",,,,,,,g,"{""0"": 235.2, ""1"": 19.2, ""2"": 6.18, ""3"": 4.2, ""4"": 0.3, ""6"": 11.4, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""15""}",{}
3885725,8711659039069,,"[""Sauvisses de boeuf avec poulet""]",,,,,,,g,"{""0"": 218.70000076294, ""1"": 15.5, ""2"": 6.5, ""3"": 5.0, ""4"": 0.5, ""6"": 14.800000190735, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""3""}",{}
3885726,8711659039298,Simons,"[""Hindi Egri Salam""]",400,g,400.0,g,,,g,"{""0"": 260.0, ""1"": 22.0, ""2"": 6.25, ""3"": 4.4, ""4"": 0.2, ""6"": 11.1}",{},{}
3885727,8711659039304,,"[""Saucisson de poulet/bœuf""]",,,,,,,g,"{""0"": 253.39999999999998, ""1"": 19.4, ""2"": 6.2, ""3"": 8.2, ""4"": 0.4, ""6"": 11.5, ""7"": 2.43, ""8"": 972000.0}","{""fr"": ""6""}",{}
3885728,8711659039328,,"[""Salam poulet bœuf""]",,,,,,,g,"{""0"": 253.39999999999998, ""1"": 19.4, ""2"": 6.2, ""3"": 8.2, ""4"": 0.4, ""6"": 11.5, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""4""}",{}
3885729,8711659039335,,"[""Saucisson de poulet""]",,,,,,,g,"{""0"": 253.39999999999998, ""1"": 19.4, ""2"": 6.2, ""3"": 8.2, ""4"": 0.4, ""6"": 11.5, ""7"": 2.43, ""8"": 972000.0}","{""fr"": ""12""}",{}
3885730,8711659040645,Orient Delice,"[""Saucisson cuit de poulet nature tranché""]",,,,,,,g,"{""0"": 249.59999999999997, ""1"": 19.2, ""2"": 6.1, ""3"": 7.7, ""4"": 0.8, ""5"": 0.0, ""6"": 11.5, ""7"": 3.25, ""8"": 1300000.0}","{""fr"": ""4""}",{}
3885731,8711659040782,,"[""Saucisson  cuit de poulet""]",,,,,,,,,{},"{""fr"": ""4""}"
3885732,8711659041161,SIBEL,"[""Saucisson à l’ail pimenté""]",,,,,,,g,"{""0"": 253.5, ""1"": 20.3, ""2"": 9.2, ""3"": 0.9, ""4"": 0.6, ""6"": 16.8, ""7"": 2.7, ""8"": 1080000.0}","{""fr"": ""4""}",{}
3885733,8711659042618,,"[""Sade salam""]",,,,,,,g,"{""0"": 241.3, ""1"": 21.3, ""2"": 7.6, ""3"": 2.3, ""4"": 0.4, ""6"": 10.1, ""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""4""}",{}
3885734,8711659042748,,"[""Hot dog""]",,,,,,,g,"{""0"": 215.80000000000004, ""1"": 17.8, ""2"": 5.4, ""3"": 1.1, ""4"": 0.5, ""6"": 12.8, ""7"": 2.2, ""8"": 880000.0}","{""fr"": ""3""}",{}
3885735,8711659042762,,"[""Chatar kippenworst""]",,,,,,,,,{},{}
3885736,8711659042786,bosna,"[""virshlle""]",,,,,,,,,{},{}
3885737,8711659042809,,"[""Saucisson de poulet""]",,,,,,,g,"{""0"": 241.0999984741204, ""1"": 19.5, ""2"": 6.4000000953674, ""3"": 5.1999998092651, ""4"": 0.89999997615814, ""6"": 11.199999809265, ""7"": 2.45, ""8"": 980000.0}","{""fr"": ""3""}",{}
3885738,8711659042823,,"[""CHATAR""]",,,,,,,g,"{""0"": 251.89999999999998, ""1"": 21.1, ""2"": 6.0, ""3"": 4.3, ""4"": 0.3, ""5"": 0.0, ""6"": 11.2, ""7"": 2.44, ""8"": 976000.0}","{""en"": ""7"", ""nl"": ""3""}",{}
3885739,8711659042830,,"[""شاطر""]",200,g,200.0,g,,,,,{},"{""en"": ""5""}"
3885740,8711659042885,,"[""Saucisson de poulet aux olives""]",,,,,,,g,"{""0"": 259.8, ""1"": 21.0, ""2"": 6.66, ""3"": 6.9, ""4"": 0.8, ""6"": 10.8, ""7"": 3.76, ""8"": 1504000.0}","{""fr"": ""3""}",{}
3885741,8711659043158,,"[""Salami dinde poulet""]",,,,,,,g,"{""0"": 338.0, ""1"": 30.0, ""2"": 15.0, ""3"": 1.0, ""4"": 1.0, ""6"": 16.0, ""7"": 3.4, ""8"": 1360000.0}","{""fr"": ""3""}",{}
3885742,8711659044681,Koylu,"[""Sade salam""]",400,g,400.0,g,,,,,{},"{""fr"": ""9""}"
3885743,8711659044827,,"[""Tavuk salam""]",,,,,,,g,"{""7"": 2.5, ""8"": 1000000.0}","{""fr"": ""3""}",{}
3885744,8711659045220,,"[""Sucuk""]",,,,,,,g,"{""0"": 253.50000000000003, ""1"": 20.3, ""2"": 9.2, ""3"": 0.9, ""4"": 0.6, ""6"": 16.8, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""7""}",{}
3885745,8711659050682,,"[""ÖzBerat""]",,,,,,,g,"{""0"": 255.4, ""1"": 23.0, ""2"": 7.2, ""3"": 1.1, ""4"": 0.5, ""6"": 11.0, ""7"": 2.1, ""8"": 840000.0}","{""de"": ""3""}",{}
3885746,8711659053225,Emin,"[""Sucuk"", ""Saucisse à l'ail doux""]",500,g,500.0,g,,,,,"{""fr"": ""6""}",{}
3885747,8711659054147,Bosina,"[""sallam""]",,,,,,,,,"{""en"": ""5""}",{}
3885748,8711659054192,bosnian,"[""Bosnian salam""]",,,,,,,,,{},{}
3885749,8711659054284,bosnia,"[""sallam""]",,,,,,,,,{},{}
3885750,8711659054420,bosnia,"[""sallam""]",,,,,,,,,{},{}
3885751,8711659055403,,"[""Salame di pollo con carne di bovino piccante""]",,,,,,,,,{},"{""en"": ""5""}"
3885752,8711659055458,bosnian,"[""sallam""]",,,,,,,,,{},{}
3885753,8711659055687,,"[""Salame di pollo""]",,,,,,,g,"{""0"": 290.1, ""1"": 24.1, ""2"": 7.7, ""3"": 9.0, ""4"": 1.0, ""6"": 9.3, ""7"": 4.0, ""8"": 1600000.0}","{""it"": ""3""}",{}
3885754,8711659058107,,"[""Mini saucisses""]",,,,,,,g,"{""0"": 236.6, ""1"": 19.0, ""2"": 5.0, ""3"": 4.0, ""4"": 0.0, ""6"": 12.4, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""13""}",{}
3885755,8711659058176,,"[""Sosis""]",,,,,,,g,"{""0"": 247.6, ""1"": 20.0, ""2"": 5.74, ""3"": 4.5, ""4"": 0.1, ""5"": 0.0, ""6"": 12.4, ""7"": 2.75, ""8"": 1100000.0}","{""fr"": ""3""}",{}
3885756,8711659058244,,"[""Doydoy Cocktail Chicken Sausages""]",,,,,,,g,"{""0"": 254.70000000000002, ""1"": 18.3, ""2"": 4.0, ""3"": 10.2, ""4"": 1.3, ""6"": 12.3, ""7"": 3.75, ""8"": 1500000.0}","{""fr"": ""3""}",{}
3885757,8711659058800,Öz Berat,"[""Hindi'li Haşlamalık""]",,,,,,,g,"{""0"": 186.2, ""1"": 14.2, ""3"": 4.2, ""6"": 10.4}",{},{}
