"code","brands","product_name","product_name_en","product_name_fr","product_name_de","product_name_it","generic_name","generic_name_en","generic_name_fr","generic_name_it","generic_name_hr","quantity","product_quantity","product_quantity_unit","serving_quantity","serving_quantity_unit","energy_kcal_value","energy_kcal_basis","energy_kcal_unit","image_1","image_2"
"2153781007305","","Vacherin Fribourgeois mi-salé","","Vacherin Fribourgeois mi-salé","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153781007602","","Vacherin","","Vacherin","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153810001007","consum","Panecillos","","","","","","","","","","","","","","","268","100g","kcal","{""es"": ""9""}","{}"
"2153815000005","","Viande séchée Bio","","Viande séchée Bio","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815006250","Migros","Jambon cru du Valais IGP","","Jambon cru du Valais IGP","","","","","","","","77 g","77","g","","","","","","{}","{""fr"": ""3""}"
"2153815006403","","Jambon cru du Valais","","Jambon cru du Valais","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815006908","","Jamon cru du Valais IGP","","Jamon cru du Valais IGP","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007158","Migros","Jambon cru du Valais IGP","","Jambon cru du Valais IGP","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007202","","Jambon cru du Valais IGP","","Jambon cru du Valais IGP","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007301","","Jambon cru du Valais igp","","Jambon cru du Valais igp","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007356","Migros","Jambon cru du Valais IGP","","Jambon cru du Valais IGP","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007400","Migros","Walliser Rohschinken GGA - Jambon cru du Valais IGP","","Walliser Rohschinken GGA - Jambon cru du Valais IGP","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007455","","Jambon cru du Valais","","Jambon cru du Valais","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007554","Migros","Jambon cru du Valais IGP","","Jambon cru du Valais IGP","Walliser Rohschinken","Prosciutto crudo di Valesse","","","","","","84 g","84","g","","","","","","{}","{""fr"": ""13""}"
"2153815007608","","Jambon cru","","Jambon cru","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815007905","","Jambon cru du Valais","","Jambon cru du Valais","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815008209","Migros","Walliser Rohschinken GGA","","Walliser Rohschinken GGA","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815008308","","jambon cru","","jambon cru","","","","","","","","1pcs","0","","","","","","","{}","{}"
"2153815008650","","Jambon cru du Valais IGP","","Jambon cru du Valais IGP","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2153815008803","Migros Bio","Jambon cru du Valais","","Jambon cru du Valais","Walliser Rohschinken","Proscuitto crudo di Vallese","","","","","","98 g","98","","","","","","","{}","{""fr"": ""4""}"
"2153821004707","Migros","La Coupe Rohschinken Anschnitte","","La Coupe Jambon cru talons","La Coupe Rohschinken Anschnitte","","","","","","","118 g","118","g","","","","","","{}","{""fr"": ""3""}"
"2153821005308","Migros","La Coupe Jambon cru talons","","La Coupe Jambon cru talons","La Coupe Rohschinken Anschnitte","","","","","","","132 g","132","","","","","","","{}","{""fr"": ""3""}"
"2153825017802","Migros","Schweinshohrücken","","","Schweinshohrücken","","","","","","","","","","","","","","","{}","{}"
"2153825021656","Migros","Schweinshohrücken","","","Schweinshohrücken","","","","","","","","","","903.0","g","","","","{}","{}"
"2153832008411","","Pechuga pollo","","","","","","","","","","","","","","","501","100g","kcal","{""es"": ""3""}","{}"
"2153832010384","","Pechuga pollo ECO","","","","","","","","","","","","","","","501","100g","kcal","{""es"": ""3""}","{}"
"2153834003322","","Pollastre com el d'avui abans","","","","","","","","","","","","","","","120","100g","kcal","{""es"": ""3""}","{}"
"2153834003438","","Pollastre com el d’aband","","","","","","","","","","","","","","","120","100g","kcal","{""es"": ""3""}","{}"
"2153834003568","Ametller","Tou De Pollastre","","","","","","","","","","","","","","","120","100g","kcal","{}","{}"
"2153834003971","Ametller Origen","Pollastre com el d'abans","Pollastre com el d'abans","","","","","","","","","","","","100","g","","","","{}","{""en"": ""3""}"
"2153834004077","","Tou de Pollastre","","","","","","","","","","","","","","","120","100g","kcal","{""es"": ""3""}","{}"
"2153834004848","Ametller Origen","Tou de pollastre","","","","","","","","","","","","","","","120","100g","kcal","{""es"": ""6""}","{}"
"2153846007493","rubiato paredes","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"2153862538629","Bh (goodwine)","Toast Bread","Toast Bread","","","","","","","","","","","","33","g","","","","{}","{}"
"2153868007600","","Finura de ibérico","","","","","","","","","","","","","","","196","100g","kcal","{""es"": ""3""}","{}"
"2153868009505","","Finura de iberico","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"2153868009949","","Finura de Iberico","","","","","","","","","","","","","","","196","100g","kcal","{""es"": ""3""}","{}"
"2153868011096","","Finura de ibérico","","","","","","","","","","","","","","","196","100g","kcal","{""es"": ""3""}","{}"
"2153876007609","Migros","Rindsgeschnetzeltes Stroganoff","","","Rindsgeschnetzeltes Stroganoff","","","","","","","","","","","","","","","{}","{}"
"2153876009405","Migros","Émincé de bœuf stroganoff","Émincé de bœuf stroganoff","","","","","","","","","","","","100","","","","","{}","{}"
"2153876009801","","Rindsgeschn. STROGANOFF","Rindsgeschn. STROGANOFF","","","","","","","","","","","","100","g","","","","{}","{}"
"2153876012801","Migros","Stroganoff","Stroganoff","","","","","","","","","","","","100","g","","","","{}","{}"
"2153876013853","Migros","Rindsgeschnetzeltes Stroganoff","Rindsgeschnetzeltes Stroganoff","","","","","","","","","","","","100","g","","","","{}","{""en"": ""3""}"
"2153890017288","","Karree","","","Karree","","","","","","","1.5kg","1500.0","g","","","","","","{}","{}"
"2153890021063","","Karree","","","Karree","","","","","","","","","","","","","","","{""de"": ""3""}","{}"
"2153890022060","Ich bin Österreich","XXL Karree","","","XXL Karree","","","","","","","1pcs","0","","","","","","","{}","{""de"": ""3""}"
"2153950002278","","Rib Eye Steak","","","Rib Eye Steak","","","","","","","1pcs","0","","","","","","","{}","{}"
"2153958014594","Globus","Kuřecí řízek s bramborem","","","","","","","","","","","","","","","","","","{""cs"": ""3""}","{}"
"2153960002756","Ja","Rumpsteak","","","Rumpsteak","","","","","","","275g","275","g","","","","","","{}","{""de"": ""3""}"
"2153984001506","Plus","Mini donuts suiker","Mini donuts suiker","","","","","","","","","","","","100","g","","","","{}","{}"
"2153989001808","Plus","Gesuikerde Donuts","","","","","","","","","","","","","100.0","g","","","","{}","{}"
"2154003004201","Wüdian","Wildschwein","","","Wildschwein","","","","","","","420g","420","g","","","","","","{}","{""de"": ""4""}"
"2154022011105","","Schweinefleisch paniert","Schweinefleisch paniert","","","","","","","","","","","","80","g","","","","{}","{}"
"2154069002968","","Gekochtes gehacktes","","","Gekochtes gehacktes","","","","","","","","","","","","","","","{}","{""de"": ""3""}"
"2154070008881","","Salsiccia Sarda","","","","Salsiccia Sarda","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"2154071000792","Plus","Gedecoreerde Donut Fairtrade Cacao","","","","","","","","","","","","","100.0","g","","","","{}","{}"
"2154074003950","Plus","Gedecoreerde Donut","","","","","","","","","","","","","","","433","100g","kcal","{}","{}"
"2154077002370","Plus","Gedecoreerde Donut","","","","","","","","","","","","","","","","","","{}","{}"
"2154097703264","Schmälzle","Käsekrainer","","","Käsekrainer","","","","","","","","","","","","","","","{}","{}"
"2154100004722","GutBio","Pechuga de pollo","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154101004622","Gutbio","Pechuga pollo eco","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154101005674","","Pechuga de pollo fileteada ecológica","","Pechuga de pollo fileteada ecológica","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2154101006718","Gut Bio","Pechuga de pollo fileteada ecologica","","","","","","","","","","","","","","","107","100g","kcal","{""es"": ""3""}","{}"
"2154102004782","Gut Bio","Pechuga pollo","","","","","","","","","","","","","","","107","100g","kcal","{""es"": ""3""}","{}"
"2154103004705","Gutbio","Pechuga de pollo fileteada","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"2154104004667","Ametller Origen","Medallons de filet de gall dindi","Medallons de filet de gall dindi","","","","","","","","","","","","","","109","100g","kcal","{}","{}"
"2154104005909","GutBio","Pechuga de Pollo fileteada","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154106004542","GutBio","Pechuga de pollo fileteada","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154106005440","GutBio","Pechuga de pollo fileteada","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154106005570","GutBio","Pechuga de pollo fileteada eco","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154106006164","gutbio","Pechuga de pollo fileteada","","","","","","","","","","","","","","","96.1","100g","kcal","{""es"": ""3""}","{}"
"2154108005202","Gut Bio","Pechuga de pollo","","","","","","","","","","","","","","","107","100g","kcal","{""es"": ""3""}","{}"
"2154109003863","GutBio","Pechuga pollo fileteada","","","","","","","","","","","","","","","96.1","100g","kcal","{""es"": ""3""}","{}"
"2154109004891","GutBio","Pechuga de pollo fileteada Eco","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154109005034","GutBio","Pechuga pollo fileteada","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154109005423","GutBio","Pechuga de pollo fileteada","","","","","","","","","","","","","","","96","100g","kcal","{""es"": ""3""}","{}"
"2154128000000","8342 Wernetshausen, Sennerei Bachtel - Damalis AG","Demeter Houderebäseler - Mild","","","Demeter Houderebäseler - Mild","","","","","","","1pcs","0","","","","","","","{}","{""de"": ""4""}"
"2154149005995","Chatsworth Farm Shop","Beef Burgers","Beef Burgers","","","","","","","","","","","","100","g","218.0","serving","kcal","{}","{}"
"2154152012010","","Leerdammer","","","","Leerdammer","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"2154155801963","Schmälzle","Maultaschen Mini","","","Maultaschen Mini","","","","","","","250g","250","g","","","","","","{}","{}"
"2154170003533","","Bin Rindsgulaschfleisch","","","Bin Rindsgulaschfleisch","","","","","","","353 g","353","g","","","","","","{}","{}"
"2154204840004","","Clear shake","Clear shake","","","","","","","","","","","","25","g","","","","{}","{}"
"2154211008107","","Luganighetta","","Luganighetta","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2154212001992","Rewe Backshop","Bio Mehrkornbrot","","","Bio Mehrkornbrot","","","","","","","","","","500","g","254","100g","kcal","{}","{}"
"2154217002499","Rewe","Bio Mehrkornbrot","","","Bio Mehrkornbrot","","","","","","","","","","","","254","100g","kcal","{}","{}"
"2154219005993","Chatsworth","Free Range Pork & Tomato Sausage","Free Range Pork & Tomato Sausage","","","","","","","","","","","","50","g","68","100g","kcal","{""en"": ""3""}","{}"
"2154231267188","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"2154240006419","","Cua de gambot a la mediterranea","","","","","","","","","","","","","","","101","100g","kcal","{""es"": ""3""}","{}"
"2154242800121","","Pâte brisée","Pâte brisée","","","","","","","","","","","","38","","","","","{}","{}"
"2154243007406","","Broqueta de salmo i gambit","","","","","","","","","","","","","","","194","100g","kcal","{""es"": ""3""}","{}"
"2154243009936","","Broquetas de salmón y gambas","","","","","","","","","","","","","","","155","100g","kcal","{""es"": ""3""}","{}"
"2154248600305","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"2154248802402","","","","","","","","","","","","200 g","200","g","","","","","","{""en"": ""3""}","{}"
"2154250244641","","","","","","","","","","","","","","","","","","","","{}","{""en"": ""3""}"
"2154250454286","Herta","Bacon fumé","","Bacon fumé","","","","","","","","150 g","150.0","g","40.0","g","110","100g","kcal","{""fr"": ""3""}","{}"
"2154286007357","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""3""}","{}"
"2154286008002","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""3""}","{}"
"2154286008057","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""3""}","{}"
"2154286008279","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"2154286008460","","Rondin Papillon fromage de brebis au lait pasteurisé","","Rondin Papillon fromage de brebis au lait pasteurisé","","","","","","","","","","","","","","","","{}","{""fr"": ""3""}"
"2154286008620","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""4""}","{}"
"2154286008682","","","","","","","","","","","","","","","","","","","","{""fr"": ""3""}","{}"
"2154286008705","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""4""}","{}"
"2154286008743","","Rondin pur brebis","","Rondin pur brebis","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""4""}","{}"
"2154286008750","","Rondin papillon","Rondin papillon","","","","","","","","","","","","","","422","100g","kcal","{""en"": ""4""}","{}"
"2154286009030","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""4""}","{}"
"2154286009078","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""3""}","{}"
"2154286009290","","Rondin","","Rondin","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""4""}","{}"
"2154286009870","","Rondin papillon","","Rondin papillon","","","","","","","","","","","","","422","100g","kcal","{""fr"": ""4""}","{}"
"2154290020304","Moni","Cow Kashkaval From Carrefour","Cow Kashkaval From Carrefour","","","","","","","","","","","","23.81","g","","","","{""en"": ""3""}","{}"
"2154293012603","St Sever,Migros","Poulet fermier bio","","Poulet fermier bio","","","Escalope Poulet Bio","","Escalope Poulet Bio","","","293 g","293","g","","","","","","{}","{""fr"": ""4""}"
"2154297009401","","Hendl Filet","","","Hendl Filet","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154307015101","Migros,Micarna","Bio Weide Beef","","","Bio Weide Beef","","","","","","","240 g","240","g","","","","","","{}","{""de"": ""4""}"
"2154330003991","Plus","Gevulde Speculaas Crumble","","","","","","","","","","","","","100.0","g","","","","{}","{}"
"2154353000991","Plus","Belgische Suikerwafel Met Roomboter","","","","","","","","","","","","","","","","","","{}","{}"
"2154360002957","","Asiago DOP","","","","Asiago DOP","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"2154410000698","Plus","Pecannotenbroodje","","","","","","","","","","","","","","","","","","{}","{}"
"2154421003428","Clever","Forelle","","","Forelle","","","","","","","","","","","","","","","{}","{""de"": ""6""}"
"2154466000703","Crickets","Chifles sabor leche de tigre","","","","","","","","","","60","0","","","","","","","{}","{""es"": ""3""}"
"2154468436418","","Tranchettes de mimolette doux et fruité","","Tranchettes de mimolette doux et fruité","","","","","","","","","","","","","320","100g","kcal","{""fr"": ""3""}","{}"
"2154497001946","ja natürlich","Flanksteak Jungrind","","","Flanksteak Jungrind","","","","","","","194g","194","g","","","","","","{}","{""de"": ""3""}"
"2154528005295","","Llibret de llom amb pernil cuit i formatge","","","","","","","","","","","","","","","272","100g","kcal","{""es"": ""3""}","{}"
"2154528006100","","Llibret de llom amb pernil cuit i formatge","","","","","","","","","","","","","","","272","100g","kcal","{""es"": ""3""}","{}"
"2154587008091","","Parmigiano reggiano dop 30 mesi","","","","Parmigiano reggiano dop 30 mesi","","","","","","","","","","","","","","{}","{""it"": ""3""}"
"2154587595362","","Roasted And Salted Pistachios","Roasted And Salted Pistachios","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"2154587595379","","","","","","","","","","","","","","","","","","","","{}","{}"
"2154590018698","","BACON PAMPLONA PEDACO ka","","","","","","","","","","","","","","","","","","{}","{}"
"2154600021564","","Merguez halal","","Merguez halal","","","","","","","","","","","","","302","100g","kcal","{""fr"": ""3""}","{}"
"2154600023742","","Merguez halal couscous","","Merguez halal couscous","","","","","","","","","","","","","302","100g","kcal","{""fr"": ""3""}","{}"
"2154600025647","","Merguez Halal","","Merguez Halal","","","","","","","","","","","","","301","100g","kcal","{""fr"": ""4""}","{}"
"2154630002380","Plus","Pistache Witte Chocolade Cookie","Pistache Witte Chocolade Cookie","","","","","","","","","","","","75","g","","","","{""en"": ""4""}","{}"
"2154641001969","Plus","Gesuikerde Donuts","","","","","","","","","","","","","50.0","g","","","","{}","{}"
"2154650003992","Ikra Bakeries","Baklava Pistache","Baklava Pistache","","","","","","","","","","","","","","343","100g","kcal","{}","{}"
"2154660000691","Rewe","HGB Baguette","","","HGB Baguette","","","","","","","250g","250","g","","","242.6","100g","kcal","{""de"": ""4""}","{}"
"2154709454300","","","","","","","","","","","","","","","","","","","","{""en"": ""3""}","{}"
"2154730001863","","Vanille Traum Quarkdessert mit Erdbeeren","","","Vanille Traum Quarkdessert mit Erdbeeren","","","","","","","","","","","","117","100g","kcal","{""de"": ""3""}","{}"
"2154735009994","Globus","Bramborová Polévka","","","","","","","","","","","","","400.0","g","","","","{}","{}"
"2154736002802","Rewe","Vanille Traum","","","Vanille Traum","","","","","","","1pcs","","","","","117","100g","kcal","{}","{}"
"2154747004772","h nugn","f","","","","f","","","","","","1","0","","","","","","","{}","{""it"": ""3""}"
"2154751002672","Plus","Kersencarree","Kersencarree","","","","","","","","","","","","66","g","","","","{}","{""en"": ""3""}"
"2154759001981","Plus","Roomboter Kersencarré","","Roomboter Kersencarré","","","","","","","","","","","100.0","g","","","","{}","{}"
"2154761002679","Plus","Abrikozen Flap","","","","","","","","","","","","","100","g","380","100g","kcal","{}","{}"
"2154773001387","Plus","Gevulde Koek Roomboter","Gevulde Koek Roomboter","","","","","","","","","","","","","","","","","{}","{}"
"2154870003017","","","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"2154870003154","","Muslo de confit de pato","","","","","","","","","","","","","","","302","100g","kcal","{""es"": ""3""}","{}"
"2154870003246","","Muslo de Pato confitado","","","","","","","","","","","","","","","302","100g","kcal","{""es"": ""3""}","{}"
"2154870003536","","Muslo de pato en confit","","","","","","","","","","","","","","","302","100g","kcal","{""es"": ""3""}","{}"
"2154870003963","","Muslo de pato en confit","","","","","","","","","","","","","","","302","100g","kcal","{""es"": ""3""}","{}"
"2154870004045","","Muslo de pato","","","","","","","","","","","","","","","302","100g","kcal","{""es"": ""3""}","{}"
"2154870004489","","Muslo de pato en confit","","","","","","","","","","","","","","","302","100g","kcal","{""es"": ""3""}","{}"
"2154870006025","","Muslo de pato en confit","","","","","","","","","","","","","","","247","100g","kcal","{""es"": ""3""}","{}"
"2154904007691","ja","putenbrust","","","putenbrust","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154909008075","ja","Putenbrustfilet","","","Putenbrustfilet","","","","","","","1kg","1000","g","","","","","","{}","{}"
"2154924003567","Plus","Roomboter Speculaas Gevulde Koek","","","","","","","","","","","","","","","","","","{}","{}"
"2154927001782","Plus","Roomboter Speculaas Gevulde Koek","","","","","","","","","","","","","89","g","","","","{}","{}"
"2154931103700","Schmälzle","Hähnchen-Mango-Curry mit Kurkuma-Vollkorn-Reis","","","Hähnchen-Mango-Curry mit Kurkuma-Vollkorn-Reis","","","","","","","400g","400","g","","","118","100g","kcal","{""de"": ""16""}","{}"
"2154936005054","clever","Karreerose","","","Karreerose","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154956000015","","alfajores bitter","","","","","","","","","","","","","","","","","","{""es"": ""3""}","{}"
"2154970004730","","Hühnerkeulen","","","Hühnerkeulen","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154970004815","","Hühnerkeulen","","","Hühnerkeulen","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154970004839","","Hühnerkeulen","","","Hühnerkeulen","","","","","","","","","","","","","","","{}","{}"
"2154970005539","Ja Natürlich","Hühner Keulen","","","Hühner Keulen","","","","","","","","","","","","","","","{}","{}"
"2154970005706","ja!","Hendlkeulen","","","Hendlkeulen","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154981000790","","Hbg Baguette 330g","","","Hbg Baguette 330g","","","","","","","","","","","","245","100g","kcal","{""de"": ""3""}","{}"
"2154982000898","","Baguette","","","Baguette","","","","","","","","","","","","25","100g","kcal","{""de"": ""3""}","{}"
"2154986001297","","HGB Baguette 330g","","","HGB Baguette 330g","","","","","","","","","","","","245","100g","kcal","{""de"": ""3""}","{}"
"2154987001005","","Pan tostado baguette con manzana","","","","","","","","","","","","","","","","","","{}","{""es"": ""3""}"
"2154990005274","Ja! Natürlich","Bio Hühner Flügel","Bio Hühner Flügel","","","","","","","","","","","","100","g","","","","{}","{""en"": ""3""}"
"2154990011077","Meine metzgerei","Lammtücken in kräuter marinade","Lammtücken in kräuter marinade","","","","","","","","","","","","100","g","","","","{}","{}"
"2154990011534","Meine Metzgerei","Lammrücken","","","Lammrücken","","","","","","","412g","412","g","","","","","","{""de"": ""3""}","{}"
"2154992009003","ALDI MEINE METZGEREI Lamm","ALDI MEINE METZGEREI Lamm Lammrücken XXL Aus Neuseeland in Kräutermarinade zum Braten oder für den Grill Aus der Kühlung 1kg 21.75€","","","ALDI MEINE METZGEREI Lamm Lammrücken XXL Aus Neuseeland in Kräutermarinade zum Braten oder für den Grill Aus der Kühlung 1kg 21.75€","","","","","","","1kg","1000","g","","","","","","{}","{}"
"2154993009798","","Lammrücken","","","Lammrücken","","","","","","","1pcs","0","","","","","","","{}","{}"
"2154998009533","meine Metzgerei","Lammrücken in kräutermarinade","","","Lammrücken in kräutermarinade","","","","","","","2pcs","0","","","","","","","{}","{""de"": ""5""}"
