product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3421046,8007270127545,Costa d'Oro,"[""Il biologico non filtrato olio extra vergine d’oliva""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 17.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421047,8007270127569,Costa d'Oro,"[""Olio extra vergine d'oliva""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421048,8007270127576,Costa D'Oro,"[""Il Grezzo""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 100.0, ""11"": 5000000.0, ""12"": 1000000.0, ""13"": 2500000.0, ""14"": 2500000.0, ""15"": 5000000.0, ""16"": 150.0, ""17"": 150.0, ""18"": 1000000.0, ""19"": 2500000.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 1300000.0, ""27"": 20000.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""de"": ""22""}",{}
3421049,8007270127729,Costa d'Oro,[],500,,500.0,ml,,,,,{},"{""es"": ""4""}"
3421050,8007270127736,Costa d'Oro,"[""Необработено маслиново масло""]",1000,ml,1000.0,ml,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""bg"": ""4""}",{}
3421051,8007270127774,Costa d'Oro,"[""Olio extravergine di oliva""]",500,ml,500.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421052,8007270127866,Costa d'Oro,"[""Il Grezzo""]",,,,,,,g,"{""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3421053,8007270127880,Costa d’Oro,"[""Huile d’olive vierge extra""]",500,ml,500.0,ml,,,,,{},{}
3421054,8007270127897,Costa d'Oro,"[""Huile d'olive vierge extra"", ""L’Italiano""]",750,ml,750.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 100.0, ""11"": 5000000.0, ""12"": 1000000.0, ""13"": 2500000.0, ""14"": 2500000.0, ""15"": 5000000.0, ""16"": 150.0, ""17"": 150.0, ""18"": 1000000.0, ""19"": 2500000.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 1300000.0, ""27"": 20000.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""fr"": ""3""}",{}
3421055,8007270127903,Costa d'Oro,"[""Huile d'olive vierge extra non filtrée""]",750.0,ml,750.0,ml,20.0,ml,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 17.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 100.0, ""11"": 5000000.0, ""12"": 1000000.0, ""13"": 2500000.0, ""14"": 2500000.0, ""15"": 5000000.0, ""16"": 150.0, ""17"": 150.0, ""18"": 1000000.0, ""19"": 2500000.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 1300000.0, ""27"": 20000.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""en"": ""20"", ""fr"": ""38""}",{}
3421056,8007270127934,Costa d'Oro,"[""Il classico Huile d'olive vierge extra""]",750,ml,750.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""33""}",{}
3421057,8007270127941,Costa d'Oro,"[""Il grezzo""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3421058,8007270128023,Costa d'Oro,"[""Il grezzo""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421059,8007270129501,Costa d'oro,"[""Il Grezzo Estratto a Freddo, Olio Extra Vergine Di Oliva""]",750.0,ml,750.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 100.0, ""11"": 5000000.0, ""12"": 1000000.0, ""13"": 2500000.0, ""14"": 2500000.0, ""15"": 5000000.0, ""16"": 150.0, ""17"": 150.0, ""18"": 1000000.0, ""19"": 2500000.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 1300000.0, ""27"": 20000.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""it"": ""29""}",{}
3421060,8007270129600,Costa d'Oro,"[""Il Grezzo""]",,,,,,,g,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 13.7, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""11""}",{}
3421061,8007270146102,Costa d'Oro,"[""Olio""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421062,8007270150154,Costa d'Oro,"[""Oliven Öl""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
3421063,8007270185118,Costa d'Oro,"[""Il classico di oliva""]",,,,,,,g,"{""0"": 821.6999999999999, ""1"": 91.3, ""2"": 13.7, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3421064,8007270301044,Costa d'Oro,"[""Lextra olio extra vergine di oliva""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3421065,8007270301099,,"[""ulei""]",,,,,,,,,"{""ro"": ""3""}",{}
3421066,8007270301105,,"[""Olio extra virgin di oliva""]",,,,,,,g,"{""0"": 901.1, ""1"": 99.9, ""2"": 15.2, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.5, ""7"": 0.0325, ""8"": 13000.0}","{""en"": ""3""}",{}
3421067,8007270501017,Costa d'Oro,"[""Lextra olio extra vergine di oliva""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3421068,8007270700410,Costa d'Oro,"[""L’integrale Unfiltered Extra Virgin Olive Oil""]",500,ml,500.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""17"", ""pt"": ""3""}",{}
3421069,8007270700441,Costa d'Oro,"[""Bravo Chef""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421070,8007270700731,,"[""Aceto balsamico di modena I.G.P""]",250,ml,250.0,ml,,,,,"{""ro"": ""17""}",{}
3421071,8007270700748,Costa d'Oro,"[""Huile D'olive Aromatisé Citron 250ML""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0}",{},{}
3421072,8007270700755,Costa d'Oro,"[""Préparation alimentaire à base d'huile d'olive au piment"", ""Condiment à base d'huile d'olive au piment""]",250,ml,250.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""27"": 20000.0}","{""fr"": ""4""}",{}
3421073,8007270700762,Costa d'Oro,"[""Huile D'olive Aromatisé Basilic 250ML""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0}",{},{}
3421074,8007270700779,Costa d’Oro,"[""Huile D'olive Aromatisé Truffe Blanche 250ML""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""8""}",{}
3421075,8007270701011,Costa d'Oro,"[""Aceto Balsamico di Modena I.G.P.""]",500,ml,500.0,ml,,,,,{},"{""it"": ""3""}"
3421076,8007270701059,"Costa d'Oro, Costad’Oro","[""Olio integrale non filtrato""]",750.0,ml,750.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""12""}",{}
3421077,8007270701066,Costa d’Oro,"[""olio extravergine di oliva integrale Costa D'oro"", ""Lintegrale Non filtrato olio extra vergine di oliva""]",1000,ml,1000.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""18""}",{}
3421078,8007270701561,Costa d'Oro,"[""Il veg""]",,,,,,,g,"{""0"": 612.0, ""1"": 68.0, ""2"": 9.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""3""}",{}
3421079,8007270701639,Costa d'Oro,"[""Natives Olivenöl extra""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""3""}",{}
3421080,8007270701646,Costa d'Oro,"[""Natives Olivenöl""]",500,ml,500.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""27"": 20000.0}","{""de"": ""3""}",{}
3421081,8007270701660,Costa d'Oro,[],500,ml,500.0,ml,,,,,"{""sk"": ""3""}",{}
3421082,8007270701684,Costa d'Oro,"[""Il grezzo biologisch""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""4""}",{}
3421083,8007270701707,Costa d'Oro,"[""Grezzo Organic Unfiltered Extra Virgin Olive Oil""]",500,ml,500.0,ml,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 14.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""27"": 20000.0}","{""en"": ""3""}",{}
3421084,8007270701714,Costa d'Oro,"[""Маслиново масло &quot;Extra virgin&quot;""]",500,ml,500.0,ml,,,g,"{""0"": 819.0, ""1"": 91.0, ""2"": 15.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 100.0, ""11"": 5000000.0, ""12"": 1000000.0, ""13"": 2500000.0, ""14"": 2500000.0, ""15"": 5000000.0, ""16"": 150.0, ""17"": 150.0, ""18"": 1000000.0, ""19"": 2500000.0, ""20"": 0.0, ""21"": 0.0, ""22"": 0.0, ""23"": 0.0, ""24"": 0.0, ""25"": 0.0, ""26"": 1300000.0, ""27"": 22300.0, ""29"": 0.0, ""30"": 0.0, ""31"": 0.0}","{""bg"": ""3""}",{}
3421085,8007270701721,Costa Doro,"[""Oliwa Z Oliwek EV""]",,,,,,,g,"{""0"": 819.0, ""1"": 91.0, ""3"": 0.0, ""6"": 0.0, ""27"": 20000.0}","{""ru"": ""5""}",{}
3421086,8007270702223,Costa d'Oro,"[""Organic extra virgin olive oil""]",500,ml,500.0,ml,,,ml,"{""0"": 819.0, ""1"": 91.0, ""2"": 17.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""10""}",{}
3421087,8007270999012,Costa d'Oro,"[""Vinacciolo""]",,,,,,,g,"{""0"": 828.0, ""1"": 92.0, ""2"": 10.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3421088,8007270999029,,"[""ulei măsline""]",,,,,,,,,"{""ro"": ""3""}",{}
3421089,8007272261858,Sideboard,"[""Xtrem Box Bœuf Bleu""]",,,,,400.0,g,g,"{""0"": 177.79999995231628, ""1"": 7.5, ""2"": 3.25, ""3"": 19.0, ""4"": 1.0, ""5"": 1.649999976158142, ""6"": 7.75}","{""en"": ""3""}",{}
3421090,8007273000166,,"[""Salame Milano""]",,,,,,,g,"{""0"": 369.0, ""1"": 31.0, ""2"": 11.0, ""3"": 0.5, ""4"": 0.5, ""6"": 22.0, ""7"": 3.9, ""8"": 1560000.0}","{""it"": ""3""}",{}
3421091,8007273000234,,"[""Mortadella""]",100,g,100.0,g,,,g,"{""0"": 298.0, ""1"": 26.0, ""2"": 9.5, ""3"": 0.5, ""4"": 0.5, ""6"": 15.5, ""7"": 2.1, ""8"": 840000.0}","{""fr"": ""3""}",{}
3421092,8007273000241,,"[""Prosciutto crudo""]",,,,,,,g,"{""0"": 221.0, ""1"": 13.0, ""2"": 5.8, ""3"": 0.0, ""4"": 0.0, ""6"": 26.0, ""7"": 5.8, ""8"": 2320000.0}","{""it"": ""3""}",{}
3421093,8007273000258,,"[""Coppa""]",,,,,,,g,"{""0"": 332.0, ""1"": 26.0, ""2"": 12.0, ""3"": 0.5, ""4"": 0.5, ""6"": 24.0, ""7"": 4.0, ""8"": 1600000.0}","{""it"": ""3""}",{}
3421094,8007273000319,salumificio corte buona,"[""Prosciutto""]",100,g,100.0,g,,,g,"{""0"": 153.5, ""1"": 5.5, ""2"": 2.0, ""3"": 0.5, ""4"": 0.5, ""5"": 17.0, ""6"": 17.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""14""}",{}
3421095,8007273002047,,"[""Prosciutto cotto""]",,,,,,,g,"{""0"": 122.19999999999999, ""1"": 5.8, ""2"": 1.8, ""3"": 0.5, ""4"": 0.5, ""6"": 17.0, ""7"": 2.2, ""8"": 880000.0}","{""it"": ""3""}",{}
3421096,8007273002191,Corte Buona,"[""Prosciutto Crudo""]",120,g,120.0,g,,,,,{},{}
3421097,8007273002207,Corte Buona,"[""Coppa""]",120,g,120.0,g,,,,,{},{}
3421098,8007273002238,Corte Buona,"[""Salame Milano""]",120,g,120.0,g,,,,,{},{}
3421099,8007273002252,Corte Buona,"[""Mortadella Bologna""]",150,g,150.0,g,,,,,{},{}
3421100,8007273002405,Corte Buona,"[""Salame Napoli"", ""Fermentisana suva kobasica, narezana""]",80,g,80.0,g,18.0,g,g,"{""0"": 369.0, ""1"": 31.0, ""2"": 15.2, ""3"": 0.5, ""4"": 0.5, ""6"": 22.0, ""7"": 3.935, ""8"": 1574000.0, ""17"": 135000000.0}","{""sr"": ""5""}",{}
3421101,8007273002412,,"[""Bresola""]",,,,,70.0,g,g,"{""0"": 158.90000000596046, ""1"": 2.5, ""2"": 0.800000011920929, ""3"": 0.10000000149011612, ""6"": 34.0}","{""en"": ""3""}",{}
3421102,8007273002665,,"[""salame ungherese""]",,,,,,,g,"{""0"": 369.0, ""1"": 31.0, ""2"": 1.0, ""3"": 0.5, ""4"": 0.5, ""6"": 22.0, ""7"": 3.9, ""8"": 1560000.0}","{""en"": ""3""}",{}
3421103,8007273584901,,"[""Prosciutto cotto""]",,,,,,,g,"{""0"": 149.2, ""1"": 8.0, ""2"": 2.5, ""3"": 0.3, ""4"": 0.3, ""6"": 19.0, ""7"": 2.0, ""8"": 800000.0}","{""it"": ""3""}",{}
3421104,8007274703059,Sodebo,"[""Pasta  Salade""]",,,,,250.0,g,g,"{""0"": 188.899995803833, ""1"": 9.899999618530273, ""2"": 2.0999999046325684, ""3"": 16.0, ""4"": 1.600000023841858, ""5"": 2.5, ""6"": 7.699999809265137}",{},{}
3421105,8007279008029,,"[""Yogurt intero bianco""]",,,,,,,g,"{""0"": 72.1, ""1"": 4.1, ""2"": 2.8, ""3"": 4.7, ""4"": 3.5, ""5"": 0.0, ""6"": 4.1, ""7"": 0.1, ""8"": 40000.0}","{""it"": ""3""}",{}
3421106,8007280000401,Pastificio Annoni,"[""Polenta taragna""]",1000,g,1000.0,g,,,g,"{""0"": 74.6, ""1"": 1.4, ""2"": 0.3, ""3"": 7.0, ""4"": 0.8, ""6"": 8.5, ""7"": 0.1, ""8"": 40000.0}","{""it"": ""3""}",{}
3421107,8007280000418,Pastificio Annoni,"[""Farina di Grano Saraceno""]",1000,g,1000.0,g,,,g,"{""0"": 323.8999991416934, ""1"": 3.0999999046326, ""2"": 0.60000002384186, ""3"": 61.0, ""4"": 0.80000001192093, ""6"": 13.0, ""7"": 0.1, ""8"": 40000.0}","{""it"": ""3""}",{}
3421108,8007280001446,"Pastificio Annoni, Sapori delle valli","[""Sapori delle valli pizzoccheri"", ""Pizzoccheri""]",500,g,500.0,g,,,g,"{""0"": 350.59999999999997, ""1"": 1.6, ""2"": 0.5, ""3"": 68.8, ""4"": 4.5, ""5"": 6.1, ""6"": 12.2, ""7"": 0.006, ""8"": 2400.0}","{""it"": ""32""}",{}
3421109,8007280020003,Pastificio Annoni,"[""Pizzoccheri della tradizione""]",500.0,g,500.0,g,100.0,g,g,"{""0"": 350.59999999999997, ""1"": 1.6, ""2"": 0.5, ""3"": 68.8, ""4"": 4.5, ""5"": 6.1, ""6"": 12.2, ""7"": 0.006, ""8"": 2400.0}","{""en"": ""4""}",{}
3421110,8007280021000,Pastificio Annoni,"[""Cannelloni all’ uovo""]",250,g,250.0,g,,,g,"{""0"": 367.5, ""1"": 3.5, ""2"": 1.0, ""3"": 69.0, ""4"": 2.6, ""5"": 3.0, ""6"": 13.5}","{""it"": ""3""}",{}
3421111,8007280444618,,"[""Grano saraceno""]",,,,,,,g,"{""0"": 338.29999999999995, ""1"": 3.1, ""2"": 0.6, ""3"": 61.0, ""4"": 0.8, ""5"": 7.2, ""6"": 13.0, ""7"": 0.1, ""8"": 40000.0}","{""it"": ""3""}",{}
3421112,8007280929993,Pastificio Annoni,"[""Pizzoccheri della tradizione""]",500,g,500.0,g,,,g,"{""0"": 338.4, ""1"": 1.6, ""2"": 0.5, ""3"": 68.8, ""4"": 4.5, ""6"": 12.2}","{""it"": ""3""}",{}
3421113,8007281065157,Martini,"[""Cotolette di pollo con spinaci""]",,,,,,,g,"{""0"": 243.4, ""1"": 15.0, ""2"": 2.9, ""3"": 20.0, ""4"": 1.5, ""6"": 7.1, ""7"": 1.8, ""8"": 720000.0}","{""it"": ""3""}",{}
3421114,8007281069148,,"[""Cordone bleu""]",,,,,,,g,"{""0"": 225.0, ""1"": 13.0, ""2"": 2.7, ""3"": 17.0, ""4"": 1.2, ""6"": 10.0, ""7"": 1.7, ""8"": 680000.0}","{""it"": ""3""}",{}
3421115,8007281301347,Martini,"[""Costine di suino BBQ sale e pepe""]",,,,,,,,,"{""it"": ""3""}",{}
3421116,8007281301354,Martini,"[""Costina di suino bbq gusto messicano s/v""]",,,,,,,,,"{""it"": ""3""}",{}
3421117,8007281310882,Martini,"[""Tramezzini""]",,,,,,,g,"{""0"": 185.0, ""1"": 13.0, ""2"": 4.4000000953674, ""3"": 3.0, ""4"": 0.69999998807907, ""6"": 14.0, ""7"": 2.0, ""8"": 800000.0}","{""it"": ""3""}",{}
3421118,8007281311100,Martini,"[""Tramezzini di suino""]",,,,,,,g,"{""0"": 185.0, ""1"": 13.0, ""2"": 4.4, ""3"": 3.0, ""4"": 0.7, ""6"": 14.0, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""3""}",{}
3421119,8007281311155,,"[""Tramezzini""]",,,,,,,g,"{""0"": 185.0, ""1"": 13.0, ""2"": 4.4, ""3"": 3.0, ""4"": 0.7, ""6"": 14.0}","{""it"": ""7""}",{}
3421120,8007281311285,Martini,"[""Hamburger di suino""]",400,g,400.0,g,,,g,"{""0"": 171.0, ""1"": 11.0, ""2"": 3.9, ""3"": 2.0, ""4"": 0.8, ""5"": 0.0984375, ""6"": 16.0, ""7"": 1.7, ""8"": 680000.0, ""9"": 9009.534375, ""11"": 5882187.5, ""12"": 2020671.8750000002, ""13"": 673.949375, ""14"": 22487.087499999998, ""15"": 1493218.75, ""16"": 170102.375, ""17"": 303597.86875, ""18"": 1219800.0, ""19"": 1795.498, ""20"": 3427500.0, ""21"": 611.8203125, ""22"": 121.09375, ""23"": 288.59375, ""24"": 4425000.0, ""25"": 362.1875, ""26"": 3825000.0, ""27"": 9054687.5, ""29"": 7063281.25, ""30"": 5112.109375, ""31"": 533.671875}","{""it"": ""3""}",{}
3421121,8007281311292,Martini,"[""Hamburger di suino""]",,,,,,,g,"{""0"": 171.0, ""1"": 11.0, ""2"": 3.9, ""3"": 2.0, ""4"": 0.8, ""6"": 16.0, ""7"": 1.7, ""8"": 680000.0}","{""it"": ""3""}",{}
3421122,8007281311339,,"[""Arrosticì Quando Vuoi""]",,,,,,,g,"{""0"": 131.0, ""1"": 5.4, ""2"": 2.1, ""3"": 0.6, ""4"": 0.6, ""5"": 0.0, ""6"": 20.0, ""7"": 0.15, ""8"": 60000.0}","{""fr"": ""3""}",{}
3421123,8007281311346,Martini,"[""Arrosticini di suino con peperone""]",,,,,,,g,"{""0"": 131.0, ""1"": 5.4, ""2"": 2.1, ""3"": 0.6, ""4"": 0.6, ""6"": 20.0, ""7"": 0.15, ""8"": 60000.0}","{""it"": ""3""}",{}
3421124,8007281311391,"Martini, Per te BBQ","[""Per te BBQ hamburger di suino""]",400.0,g,400.0,g,100.0,g,g,"{""0"": 171.0, ""1"": 11.0, ""2"": 3.9, ""3"": 2.0, ""4"": 0.8, ""5"": 0.0984375, ""6"": 16.0, ""7"": 1.7, ""8"": 680000.0, ""9"": 9009.534375, ""11"": 5882187.5, ""12"": 2020671.8750000002, ""13"": 673.949375, ""14"": 22487.087499999998, ""15"": 1493218.75, ""16"": 170102.375, ""17"": 303597.86875, ""18"": 1219800.0, ""19"": 1795.498, ""20"": 3427500.0, ""21"": 611.8203125, ""22"": 121.09375, ""23"": 288.59375, ""24"": 4425000.0, ""25"": 362.1875, ""26"": 3825000.0, ""27"": 9054687.5, ""29"": 7063281.25, ""30"": 5112.109375, ""31"": 533.671875}","{""it"": ""14""}",{}
3421125,8007281311520,,"[""Grigliata mista di suino""]",,,,,,,,,"{""it"": ""3""}",{}
3421126,8007281320423,Martini,"[""Salsicce""]",,,,,,,g,"{""0"": 197.4, ""1"": 15.0, ""2"": 6.5, ""3"": 1.6, ""4"": 0.0, ""6"": 14.0, ""7"": 2.4, ""8"": 960000.0}","{""it"": ""8""}",{}
