product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
1562696,2954517007312,Quesería El Faro,"[""Queso de Cabra Ahumado Tierno""]",,,,,,,g,"{""0"": 298.97, ""1"": 23.93, ""3"": 1.1, ""6"": 19.8}",{},{}
1562697,2954518006635,,"[""Ciccioli""]",,,,,,,g,"{""0"": 656.2, ""1"": 55.0, ""2"": 20.17, ""3"": 0.0, ""4"": 0.0, ""6"": 40.3, ""7"": 1.6, ""8"": 640000.0}","{""it"": ""3""}",{}
1562698,2954521005380,Herreño,"[""Queso Tierno Ahumado""]",,,,,,,g,"{""0"": 349.12, ""1"": 27.8, ""2"": 16.8, ""3"": 5.03, ""4"": 0.69, ""6"": 19.7, ""7"": 3.1375, ""8"": 1255000.0}",{},{}
1562699,2954535000005,,"[""Pan de cristal Realfooding integral 100""]",,,,,,,g,"{""0"": 250.0, ""1"": 3.6, ""2"": 0.6, ""3"": 40.0, ""4"": 0.8, ""5"": 6.0, ""6"": 12.0, ""7"": 1.3, ""8"": 520000.0}",{},"{""es"": ""3""}"
1562700,2954535000005,,"[""Pan de cristal Realfooding integral 100""]",,,,,,,g,"{""0"": 252.4, ""1"": 3.6, ""2"": 0.6, ""3"": 40.0, ""4"": 0.8, ""5"": 6.0, ""6"": 12.0, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""3""}",{}
1562701,2954535002108,,"[""Cristallino""]",,,,,,,g,"{""0"": 252.4, ""1"": 3.6, ""2"": 0.6, ""3"": 40.0, ""4"": 0.8, ""5"": 6.0, ""6"": 12.0, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""3""}",{}
1562702,2954535002252,,"[""Pan 100%integral""]",,,,,,,g,"{""0"": 252.4, ""1"": 3.6, ""2"": 0.6, ""3"": 40.0, ""4"": 0.8, ""5"": 6.0, ""6"": 12.0, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""3""}",{}
1562703,2954535002351,,"[""Pan realfooding integral""]",,,,,,,g,"{""0"": 252.4, ""1"": 3.6, ""2"": 0.6, ""3"": 40.0, ""4"": 0.8, ""5"": 6.0, ""6"": 12.0, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""3""}",{}
1562704,2954535002474,,"[""Pan 100% integral""]",,,,,,,g,"{""0"": 252.4, ""1"": 3.6, ""2"": 0.6, ""3"": 40.0, ""4"": 0.8, ""5"": 6.0, ""6"": 12.0, ""7"": 1.3, ""8"": 520000.0}","{""es"": ""6""}",{}
1562705,2954535002504,,"[""Pan 100%integral""]",,,,,,,,,{},"{""es"": ""3""}"
1562706,2954535003051,Realfooding,"[""Pan cristalino integral 100%""]",,,,,50.0,g,g,"{""0"": 252.39999914169312, ""1"": 3.5999999046325684, ""2"": 0.6000000238418579, ""3"": 40.0, ""4"": 0.800000011920929, ""5"": 6.0, ""6"": 12.0}","{""en"": ""3""}",{}
1562707,2954576604934,,"[""Hache de camoagne""]",,,,,,,g,"{""0"": 204.8, ""1"": 16.0, ""2"": 0.606, ""3"": 2.2, ""4"": 0.0, ""6"": 13.0, ""7"": 1.7, ""8"": 680000.0}","{""fr"": ""3""}",{}
1562708,2954593673872,,"[""Compotees""]",,,,,,,,,{},"{""fr"": ""3""}"
1562709,2954618303900,,"[""Chiffonnade de dinde""]",,,,,,,g,"{""0"": 97.1, ""1"": 1.5, ""2"": 0.5, ""3"": 0.9, ""4"": 0.7, ""6"": 20.0, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""3""}",{}
1562710,2954618304037,,"[""Chiffonnade de filet de dinde""]",,,,,,,g,"{""0"": 97.1, ""1"": 1.5, ""2"": 0.5, ""3"": 0.9, ""4"": 0.7, ""6"": 20.0, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""3""}",{}
1562711,2954620002761,,"[""Käse""]",276,g,276.0,g,,,,,{},{}
1562712,2954643305061,Louis Delhaize,"[""Merguez de poulet""]",,,,,70.0,g,g,"{""0"": 157.80000066757202, ""1"": 7.400000095367432, ""2"": 1.899999976158142, ""3"": 3.799999952316284, ""4"": 0.6000000238418579, ""6"": 19.0}",{},{}
1562713,2954643404962,,"[""Lpuis""]",,,,,,,g,"{""0"": 105.7, ""1"": 1.3, ""2"": 0.4, ""3"": 0.5, ""4"": 0.5, ""6"": 23.0, ""7"": 0.3, ""8"": 120000.0}","{""fr"": ""3""}",{}
