product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3505523,8030582021010,,"[""Confettura extra  prugne""]",,,,,100.0,g,g,"{""0"": 181.0, ""3"": 44.0, ""4"": 44.0, ""5"": 0.8}",{},{}
3505524,8030582021102,,"[""Sottilette Cheddar""]",,,,,,,,,{},"{""it"": ""3""}"
3505525,8030582021119,Prime,"[""Tagliateele""]",500,g,500.0,g,,,,,{},"{""en"": ""3""}"
3505526,8030582021126,Prima,"[""Fide Lini""]",,,,,100.0,g,g,"{""0"": 355.5, ""1"": 1.5, ""2"": 0.4000000059604645, ""3"": 71.0, ""4"": 3.0, ""5"": 3.0, ""6"": 13.0}",{},{}
3505527,8030582021140,Primia,"[""Pepe Nero""]",,,,,,,,,"{""de"": ""3""}",{}
3505528,8030582021164,Primia,"[""Sale Rosa Himalaya""]",,,,,,,,,"{""de"": ""3""}",{}
3505529,8030582021171,Primia,"[""Anice in semi""]",35,g,35.0,g,,,,,{},"{""it"": ""3""}"
3505530,8030582021195,Primia,"[""Aglio E Peperoncino""]",,,,,,,,,"{""de"": ""3""}",{}
3505531,8030582021270,,"[""Cannella macinata""]",,,,,,,,,{},{}
3505532,8030582021454,Primia,"[""Rosmarino Folgie""]",,,,,,,,,"{""de"": ""3""}",{}
3505533,8030582021508,,"[""curcuma macinata""]",,,,,,,,,{},"{""it"": ""3""}"
3505534,8030582021577,,"[""insaporitore patate""]",,,,,,,,,{},"{""it"": ""3""}"
3505535,8030582021645,,"[""Pesto di pistacchio""]",,,,,25.0,g,g,"{""0"": 678.6, ""1"": 63.0, ""2"": 6.9, ""3"": 4.4, ""4"": 2.6, ""5"": 11.0, ""6"": 18.0}",{},{}
3505536,8030582021669,PRIMIA,"[""FORMAGGIO FRESCO""]",,,,,100.0,g,g,"{""0"": 97.7, ""1"": 7.5, ""2"": 5.5, ""3"": 1.55, ""4"": 1.2, ""5"": 0.0, ""6"": 6.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 2430000.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 4300000.0, ""22"": 180.0, ""23"": 4400000.0, ""24"": 4900000.0, ""25"": 0.0, ""26"": 0.0, ""27"": 0.0, ""28"": 0.0, ""29"": 4900000.0, ""30"": 9200000.0, ""31"": 360.0}","{""it"": ""15""}",{}
3505537,8030582021706,Primia,"[""American Sandwich Pane Integrale a Fette""]",,,,,100.0,g,g,"{""0"": 238.7, ""1"": 4.1, ""2"": 0.5, ""3"": 40.0, ""4"": 5.7, ""5"": 5.5, ""6"": 7.7}","{""en"": ""4""}",{}
3505538,8030582021713,Iperal,"[""Mozzarella Pizza Senza Lattosio""]",0,,,,,,,,"{""en"": ""3""}",{}
3505539,8030582021720,Primi a,"[""Focaccia"", ""Base Per Focaccia""]",,,,,2.0,g,,,{},{}
3505540,8030582021836,Primia,"[""Latte di Capra Parzialmente Scremato""]",1000,ml,1000.0,ml,,,,,{},"{""it"": ""3""}"
3505541,8030582021942,PRIMIA,"[""8030582021942"", ""HAMBURGER con PROSCIUTTO COTTO""]",,,,,,,,,"{""it"": ""7""}",{}
3505542,8030582021959,,"[""Hamburger di prosciutto cotto e mozzarella""]",,,,,75.0,g,g,"{""0"": 185.4, ""1"": 11.0, ""2"": 4.6, ""3"": 3.6, ""4"": 1.0, ""6"": 18.0, ""7"": 4.25, ""8"": 1700000.0}",{},{}
3505543,8030582021966,Primia,"[""Insaporitore per carni arrosto e alla griglia""]",,,,,,,,,{},{}
3505544,8030582021997,primia,"[""croissant classico""]",,,,,,,,,"{""it"": ""3""}",{}
3505545,8030582022031,Primia,"[""Pinsa Stesa A Mano""]",,,,,230.0,g,g,"{""0"": 248.5, ""1"": 3.5, ""3"": 46.0, ""4"": 0.4, ""5"": 1.3, ""6"": 7.6}","{""it"": ""4""}",{}
3505546,8030582022055,Primia,"[""Patatine classiche multipack""]",150.0,g,150.0,g,25.0,g,g,"{""0"": 546.0, ""1"": 33.0, ""2"": 3.7, ""3"": 54.0, ""4"": 0.4, ""5"": 3.5, ""6"": 6.5, ""7"": 1.5, ""8"": 600000.0, ""9"": 6054.025000000001, ""11"": 7638625.0, ""12"": 242.61875, ""13"": 241.03125, ""14"": 13254.03125, ""15"": 7103875.0, ""16"": 28670.3125, ""17"": 271722.6875, ""18"": 5064375.0, ""19"": 125.92375, ""20"": 0.0, ""21"": 5865750.0, ""22"": 1485000.0, ""23"": 252.45, ""24"": 0.0, ""25"": 2168.1, ""26"": 1673750.0, ""27"": 7384.8, ""29"": 2309175.0, ""30"": 1284.5249999999999, ""31"": 423.225}","{""it"": ""3""}",{}
3505547,8030582022062,Primia,"[""Petto di Pollo Arrosto""]",120.0,g,120.0,g,100.0,g,g,"{""0"": 106.2, ""1"": 1.8, ""2"": 0.6, ""3"": 1.5, ""4"": 0.5, ""5"": 0.0, ""6"": 21.0, ""7"": 2.2, ""8"": 880000.0, ""9"": 4722.215, ""11"": 3061425.0, ""12"": 3009405.0, ""13"": 379.7995, ""14"": 35687.925, ""15"": 6220050.0, ""16"": 260098.0, ""17"": 424088.15, ""18"": 9703000.0, ""19"": 694.5980000000001, ""20"": 1011150.0, ""21"": 8378100.0, ""22"": 4744350.0, ""23"": 182.97, ""24"": 1733400.0, ""25"": 1377.0900000000001, ""26"": 1251900.0, ""27"": 105.92999999999999, ""29"": 9196650.0, ""30"": 11363.4, ""31"": 1675.6200000000001}","{""it"": ""10""}",{}
3505548,8030582022079,Primia,"[""Patatine Classiche"", ""Patatine classiche Primia""]",,,,,100.0,g,g,"{""0"": 546.0, ""1"": 33.0, ""2"": 3.8, ""3"": 54.0, ""4"": 0.4, ""5"": 3.5, ""6"": 6.5, ""7"": 6.3925, ""8"": 2557000.0}","{""it"": ""4""}",{}
3505549,8030582022086,primia,"[""sfogliatine di patata""]",,,,,,,,,"{""it"": ""3""}",{}
3505550,8030582022109,Primia,"[""Frollini""]",700,g,700.0,g,,,g,"{""0"": 446.2, ""1"": 15.0, ""2"": 1.5, ""3"": 66.0, ""4"": 23.0, ""5"": 6.0, ""6"": 8.8, ""7"": 0.55, ""8"": 220000.0, ""9"": 25400.9696093749, ""11"": 196.3932578125, ""12"": 9008759.375, ""13"": 1587.6181484375, ""14"": 51293.4837890625, ""15"": 1520.42993125, ""16"": 160812.65625, ""17"": 204426.429296875, ""18"": 8781447.109375, ""19"": 1360.1719062500001, ""20"": 5309078.125, ""21"": 182.365625, ""22"": 2409325.0, ""23"": 8158875.0, ""24"": 5486375.0, ""25"": 191.94375, ""26"": 1580898.75, ""27"": 6674.7810625, ""29"": 1883215.625, ""30"": 3922762.5, ""31"": 387.88625}","{""it"": ""3""}",{}
3505551,8030582022154,Primia,"[""Fiocchi di riso e frutti rossi""]",,,,,,,g,"{""0"": 369.6, ""1"": 1.4, ""2"": 0.3, ""3"": 78.0, ""4"": 17.0, ""5"": 6.5, ""6"": 8.0, ""7"": 0.72, ""8"": 288000.0, ""9"": 18460.68, ""11"": 119.96, ""12"": 6783750.0, ""13"": 966.684, ""14"": 23425.84, ""15"": 571.688, ""16"": 69535.79999999999, ""17"": 94265.84, ""18"": 6175500.0, ""19"": 7500.0, ""20"": 0.0, ""21"": 1395000.0, ""22"": 6060000.0, ""23"": 7988000.0, ""24"": 0.0, ""25"": 3915.0, ""26"": 4800000.0, ""27"": 103.65, ""29"": 1692000.0, ""30"": 1710000.0, ""31"": 5700.0, ""33"": 7700.0}","{""it"": ""3""}",{}
3505552,8030582022161,Primia,"[""Panna""]",250,ml,250.0,ml,,,ml,"{""0"": 335.79999999999995, ""1"": 35.0, ""2"": 24.0, ""3"": 3.1, ""4"": 3.1, ""6"": 2.1, ""7"": 0.08, ""8"": 32000.0}","{""it"": ""3""}",{}
3505553,8030582022246,,"[""Filetto branzino""]",,,,,400.0,g,g,"{""0"": 141.70000000000002, ""1"": 7.699999999999999, ""2"": 1.6, ""3"": 0.1, ""6"": 18.0}",{},{}
3505554,8030582022253,Primia,"[""Filetti di orata"", ""Filetto Di Orata""]",,,,,100.0,g,g,"{""0"": 180.0, ""1"": 12.0, ""2"": 1.3, ""3"": 0.0, ""5"": 0.0, ""6"": 18.0, ""7"": 0.1375, ""8"": 55000.0}",{},{}
3505555,8030582022260,Primia,"[""Frollini""]",,,,,100.0,g,g,"{""0"": 484.0, ""1"": 21.0, ""2"": 3.5, ""3"": 65.0, ""4"": 22.0, ""5"": 3.5, ""6"": 7.0, ""7"": 0.68, ""8"": 272000.0}","{""it"": ""6""}",{}
3505556,8030582022284,Primia,"[""Acqua Tonica""]",2000,ml,2000.0,ml,,,ml,"{""0"": 34.4, ""1"": 0.0, ""2"": 0.0, ""3"": 8.6, ""4"": 8.6, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3505557,8030582022307,Primia,"[""Croissant semplici""]",272.0,g,272.0,g,68.0,g,g,"{""0"": 352.8, ""1"": 18.0, ""2"": 9.0, ""3"": 39.0, ""4"": 7.1, ""5"": 1.2, ""6"": 8.1, ""7"": 0.7675, ""8"": 312000.0}","{""it"": ""6""}",{}
3505558,8030582022321,Iperal,"[""Croissant all'albicocc"", ""Croissant all'Albicocca""]",,,,,100.0,g,g,"{""0"": 338.6, ""1"": 14.0, ""2"": 7.2, ""3"": 46.0, ""4"": 1.6, ""5"": 1.3, ""6"": 6.5}",{},{}
3505559,8030582022376,Primia,"[""Cola Zero""]",,,,,100.0,ml,ml,"{""0"": 0.4, ""1"": 0.0, ""2"": 0.0, ""3"": 0.1, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3505560,8030582022383,,"[""Piselli Fini""]",,,,,50.0,g,g,"{""0"": 71.5, ""1"": 0.8999999999999999, ""2"": 0.2, ""3"": 6.8, ""4"": 2.7, ""5"": 7.7, ""6"": 5.2}",{},{}
3505561,8030582022505,PRIMIA,"[""Filetti di sgombro grigliati al naturale""]",,,,,104.0,g,g,"{""0"": 140.5, ""1"": 4.5, ""2"": 1.9, ""3"": 0.0, ""4"": 0.0, ""6"": 25.0, ""7"": 0.91, ""8"": 364000.0}","{""it"": ""18""}",{}
3505562,8030582022529,Primia,"[""Vaniglia variegati all’amarena""]",500.0,g,500.0,g,500.0,g,g,"{""0"": 190.29999923706055, ""1"": 7.099999904632568, ""2"": 6.400000095367432, ""3"": 30.0, ""4"": 29.0, ""6"": 1.600000023841858}","{""en"": ""3""}",{}
3505563,8030582022536,Primia,"[""Gelato veriegato cioccolato""]",,,,,,,g,"{""0"": 191.10000000000002, ""1"": 7.9, ""2"": 7.2, ""3"": 28.0, ""4"": 28.0, ""6"": 2.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""4""}",{}
3505564,8030582022833,,"[""pasta di semola""]",0,,,,,,,,{},{}
3505565,8030582022871,Primia,"[""Primia mix allegria""]",,,,,,,g,"{""0"": 557.6, ""1"": 42.0, ""2"": 3.4, ""3"": 28.0, ""4"": 20.0, ""5"": 7.8, ""6"": 13.0}","{""it"": ""3""}",{}
3505566,8030582022895,Primia,"[""Barbecue Sauce""]",,,,,100.0,g,g,"{""0"": 147.3, ""1"": 0.9, ""2"": 0.1, ""3"": 34.0, ""4"": 32.0, ""6"": 0.8, ""7"": 2.655, ""8"": 1062000.0}",{},{}
3505567,8030582022901,Primia,"[""Ceci Cotti al Vapore""]",450,g,450.0,g,,,g,"{""0"": 128.0, ""1"": 2.0, ""2"": 0.3, ""3"": 18.0, ""4"": 0.7, ""5"": 5.5, ""6"": 6.7, ""7"": 0.9, ""8"": 360000.0}","{""it"": ""3""}",{}
3505568,8030582022918,,"[""Pasta mista""]",,,,,100.0,g,g,"{""0"": 355.5, ""1"": 1.5, ""2"": 0.4, ""3"": 71.0, ""4"": 3.0, ""5"": 3.0, ""6"": 13.0}",{},{}
3505569,8030582022949,Primia,"[""Arancia Rossa Zero""]",,,,,,,,,{},{}
3505570,8030582022956,Primia,"[""Arancia Carota Limone""]",,,,,,,,,"{""it"": ""5""}",{}
3505571,8030582022963,,"[""Succo frutti rossi""]",,,,,100.0,g,g,"{""0"": 17.0, ""3"": 3.8, ""4"": 3.7}",{},{}
3505572,8030582022987,,"[""Yogurt soia sg""]",250,g,250.0,g,,,,,"{""en"": ""6""}",{}
3505573,8030582022994,Primia,"[""Frutta e cereali""]",250,g,250.0,g,,,g,"{""0"": 90.9, ""1"": 2.3, ""2"": 0.4, ""3"": 13.0, ""4"": 11.0, ""5"": 1.5, ""6"": 3.8, ""7"": 0.03, ""8"": 12000.0}","{""it"": ""3""}",{}
3505574,8030582023090,Primia,"[""Formaggio feta""]",,,,,,,g,"{""0"": 277.8, ""1"": 23.0, ""2"": 16.0, ""3"": 0.7, ""4"": 0.7, ""5"": 0.0, ""6"": 17.0, ""7"": 2.2, ""8"": 880000.0}","{""it"": ""6""}",{}
3505575,8030582023106,Primia,"[""Piadina multi cereali con farro,segale ed avena""]",,,,,,,g,"{""0"": 299.90000000000003, ""1"": 7.9, ""2"": 1.1, ""3"": 46.0, ""4"": 0.9, ""5"": 3.8, ""6"": 9.3, ""7"": 1.5, ""8"": 600000.0}",{},{}
3505576,8030582023120,Primia,"[""Sport Drink""]",,,,,,,g,"{""0"": 17.2, ""1"": 0.0, ""2"": 0.0, ""3"": 4.3, ""4"": 3.8, ""6"": 0.0, ""7"": 0.1175, ""8"": 47000.0, ""14"": 4620.0, ""17"": 11600.0}",{},{}
3505577,8030582023137,Primia,"[""The Solubile Al Limone""]",,,,,10.0,g,g,"{""0"": 388.0, ""1"": 0.0, ""2"": 0.0, ""3"": 97.0, ""4"": 97.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}",{},{}
3505578,8030582023168,Primia,"[""Cappuccino da Zuccherare Primia""]",250.0,g,250.0,g,10.0,g,g,"{""0"": 417.6, ""1"": 12.0, ""2"": 11.0, ""3"": 56.0, ""4"": 28.0, ""5"": 4.8, ""6"": 19.0, ""7"": 0.61, ""8"": 244000.0, ""9"": 553659.983333333, ""11"": 187.0925, ""12"": 3855166.66666667, ""13"": 2534.32, ""14"": 119068.58333333301, ""15"": 424.50383333333303, ""16"": 479207.5, ""17"": 1408872.5, ""18"": 9400416.66666666, ""19"": 2178.76666666667, ""20"": 4094999.9999999995, ""21"": 184.491666666667, ""22"": 653.465, ""23"": 181.07708333333298, ""24"": 1688400.0, ""25"": 2570.85416666667, ""26"": 1042475.0, ""27"": 982.2775000000001, ""29"": 2199958.3333333298, ""30"": 4187.92916666667, ""31"": 1536.54166666667}","{""it"": ""8""}",{}
3505579,8030582023229,Primia,"[""Effervescente granulare""]",250,g,250.0,g,,,g,"{""0"": 264.0, ""1"": 0.0, ""2"": 0.0, ""3"": 66.0, ""4"": 59.0, ""5"": 0.0, ""6"": 0.0, ""7"": 16.1, ""8"": 6440000.0}",{},{}
3505580,8030582023250,Primia,"[""Riso basmati cotto a vapore""]",,,,,100.0,g,g,"{""0"": 149.29999999999998, ""1"": 2.3, ""2"": 0.4, ""3"": 29.0, ""4"": 0.5, ""5"": 0.5, ""6"": 2.9, ""7"": 0.7875, ""8"": 315000.0}","{""it"": ""3""}",{}
3505581,8030582023267,Primia,"[""Riso nero cotto a vapore""]",,,,,,,g,"{""0"": 157.4, ""1"": 3.4, ""2"": 0.7, ""3"": 26.0, ""4"": 0.5, ""5"": 3.4, ""6"": 4.0, ""7"": 0.7875, ""8"": 315000.0}","{""it"": ""5""}",{}
3505582,8030582023274,,"[""Riso integrale cotto a vapore""]",,,,,,,,,"{""it"": ""3""}",{}
3505583,8030582023298,Primia,"[""Chips Gusto Paprika""]",,,,,33.0,g,g,"{""0"": 497.8, ""1"": 25.0, ""2"": 2.5, ""3"": 62.0, ""4"": 4.7, ""5"": 3.6, ""6"": 4.4, ""7"": 0.7975, ""8"": 319000.0}","{""it"": ""3""}",{}
3505584,8030582023366,Primia,"[""Pizza burrata, pomodorini secchi e pesto""]",395,g,395.0,g,,,g,"{""0"": 225.4, ""1"": 9.0, ""2"": 2.4, ""3"": 27.0, ""4"": 1.9, ""5"": 1.2, ""6"": 8.5, ""7"": 1.2, ""8"": 480000.0}","{""it"": ""14""}",{}
3505585,8030582023397,primia,"[""panini Morbidi dolci""]",0,,,,,,,,"{""it"": ""3""}",{}
3505586,8030582023595,,"[""Sardellen""]",,,,,,,,,"{""de"": ""3""}",{}
3505587,8030582023601,Primia,"[""Pancakes""]",,,,,35.0,g,g,"{""0"": 122.8, ""1"": 16.0, ""2"": 5.714285714285714, ""3"": 45.714285714285715, ""4"": 25.142857142857146, ""6"": 6.0, ""7"": 0.49, ""8"": 196000.0}","{""it"": ""3""}",{}
3505588,8030582023625,PRIMIA,"[""CIMETTE DI RAPA""]",,,,,350.0,g,g,"{""0"": 27.9, ""1"": 0.5, ""2"": 0.1, ""3"": 1.2, ""4"": 0.0, ""5"": 2.7, ""6"": 3.3, ""7"": 0.0975, ""8"": 39000.0}",{},{}
3505589,8030582023632,Primia,"[""Antipasto di Mare""]",150,g,150.0,g,,,g,"{""0"": 106.10000000000001, ""1"": 4.1, ""2"": 0.6, ""3"": 2.3, ""4"": 0.2, ""6"": 15.0, ""7"": 1.5, ""8"": 600000.0}","{""it"": ""3""}",{}
3505590,8030582023649,Primia,"[""Passata di pomodoro con basilico""]",700,g,700.0,g,,,,,{},{}
3505591,8030582023700,Primia,"[""Contorno misto di ortaggi""]",,,,,150.0,g,g,"{""0"": 29.9, ""1"": 0.5, ""2"": 0.1, ""3"": 3.4, ""4"": 3.3, ""5"": 2.7, ""6"": 1.6, ""7"": 0.05, ""8"": 20000.0}","{""it"": ""3""}",{}
3505592,8030582023717,Primia,"[""Misto Cavoli con Broccoli""]",,,,,,,g,"{""0"": 43.2, ""1"": 0.2, ""2"": 0.0, ""3"": 6.4, ""4"": 2.3, ""5"": 2.5, ""6"": 2.7, ""7"": 0.0975, ""8"": 39000.0}",{},{}
3505593,8030582023984,Primia,"[""Crema vegetale per cucina""]",200,g,200.0,g,,,g,"{""0"": 150.4, ""1"": 14.0, ""2"": 1.4, ""3"": 3.8, ""4"": 0.4, ""5"": 3.6, ""6"": 0.5, ""7"": 0.27, ""8"": 108000.0}","{""it"": ""3""}",{}
3505594,8030582024011,Primia,"[""Farina di ceci""]",500,g,500.0,g,,,g,"{""0"": 365.5, ""1"": 6.1, ""2"": 1.0, ""3"": 51.0, ""4"": 2.2, ""5"": 9.3, ""6"": 22.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3505595,8030582024059,Primia,"[""Cracker leggeri""]",,,,,,,g,"{""0"": 410.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}",{},{}
3505596,8030582024103,Primia,"[""Kefir bianco""]",480.0,g,480.0,g,,,g,"{""0"": 40.9, ""1"": 1.3, ""2"": 0.8, ""3"": 4.0, ""4"": 4.0, ""5"": 0.0, ""6"": 3.3, ""7"": 0.13, ""8"": 52000.0}","{""it"": ""3""}",{}
3505597,8030582024134,Primia,"[""Spritz pronto da bere""]",600,ml,600.0,ml,,,ml,"{""0"": 93.5, ""1"": 0.0, ""2"": 0.0, ""3"": 8.5, ""4"": 7.5, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""it"": ""3""}",{}
3505598,8030582024233,Primia,"[""Protein Bar Coconut""]",,,,,55.0,g,g,"{""0"": 416.0, ""1"": 16.0, ""2"": 9.5, ""3"": 45.0, ""4"": 32.0, ""6"": 23.0, ""7"": 0.4925, ""8"": 197000.0}","{""it"": ""3""}",{}
3505599,8030582024240,Primia,[],,,,,55.0,g,g,"{""0"": 420.0, ""1"": 16.0, ""2"": 9.5, ""3"": 44.0, ""4"": 31.0, ""5"": 4.0, ""6"": 23.0, ""7"": 0.4425, ""8"": 177000.0, ""20"": 440.0, ""31"": 1900.0}",{},{}
3505600,8030582024257,PRIMIA,"[""Primia Protein Bar Cioccolato"", ""PROTEIN BAR gusto CIOCCOLATO""]",,,,,,,g,"{""0"": 408.0, ""1"": 16.0, ""2"": 10.0, ""3"": 43.0, ""4"": 29.0, ""6"": 23.0, ""7"": 0.3925, ""8"": 157000.0, ""10"": 0.0}","{""it"": ""4""}",{}
3505601,8030582024301,Primia,"[""Tiramisù""]",,,,,90.0,g,g,"{""0"": 208.4, ""1"": 8.88888888888889, ""2"": 6.222222222222222, ""3"": 32.22222222222222, ""4"": 20.0, ""5"": 1.1111111111111112, ""6"": 5.111111111111111}",{},{}
3505602,8030582024356,Primia,"[""Fiori di Sambuco""]",,,,,,,,,"{""en"": ""3""}",{}
3505603,8030582024479,Iperal,"[""Mozzarella Julienne""]",,,,,100.0,g,g,"{""0"": 292.6, ""1"": 21.0, ""2"": 15.0, ""3"": 0.9, ""4"": 0.8, ""6"": 25.0, ""7"": 1.23, ""8"": 492000.0}",{},{}
3505604,8030582024530,primia,"[""panini gocce cioccolato""]",,,,,,,,,"{""it"": ""3""}",{}
3505605,8030582024547,primia,"[""pane Segale""]",,,,,,,,,"{""it"": ""3""}",{}
