product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3801221,8480000674784,Hacendado,"[""Masa fresca empanada""]",,,,,,,g,"{""0"": 361.9, ""1"": 18.7, ""2"": 9.1, ""3"": 43.0, ""4"": 2.8, ""5"": 3.9875, ""6"": 5.4, ""7"": 1.2, ""8"": 480000.0, ""9"": 17411.9791666667, ""11"": 170.9375, ""12"": 5544791.66666665, ""13"": 1302.8645833333298, ""14"": 43185.15625, ""15"": 1287.74166666667, ""16"": 129010.41666666699, ""17"": 169161.979166667, ""18"": 7619791.66666667, ""19"": 1114.8958333333298, ""20"": 0.0, ""21"": 153.802083333333, ""22"": 3385416.6666666702, ""23"": 6640625.0, ""24"": 0.0, ""25"": 1437.5, ""26"": 7583333.33333333, ""27"": 3781.14583333333, ""29"": 1551250.0, ""30"": 3958333.3333333298, ""31"": 284.73958333333303}","{""es"": ""3""}",{}
3801222,8480000675330,Mercadona,"[""Pan para hornear""]",300,g,300.0,g,,,g,"{""0"": 251.7, ""1"": 1.1, ""2"": 0.2, ""3"": 50.3, ""4"": 3.1, ""5"": 3.1, ""6"": 8.6, ""7"": 1.69, ""8"": 676000.0}","{""es"": ""3""}",{}
3801223,8480000675491,Hacendado,"[""Quijote (Queso) Flamengo"", ""Queijo Flamengo Fatias""]",500,g,500.0,g,,,g,"{""0"": 355.0, ""1"": 29.0, ""2"": 20.0, ""3"": 0.5, ""4"": 0.5, ""6"": 23.0, ""7"": 1.4, ""8"": 560000.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""pt"": ""17"", ""es"": ""29""}",{}
3801224,8480000675866,Hacendado,"[""Ketchup en sobres individuales""]",,,,,,,g,"{""0"": 113.2, ""1"": 0.0, ""2"": 0.0, ""3"": 27.0, ""4"": 20.5, ""6"": 1.3, ""7"": 1.8, ""8"": 720000.0}","{""pt"": ""19"", ""es"": ""18""}",{}
3801225,8480000675910,Hacendado,"[""Base de tarta""]",,,,,,,g,"{""0"": 314.4, ""1"": 2.6, ""2"": 1.0, ""3"": 64.0, ""4"": 33.0, ""5"": 1.7, ""6"": 7.9, ""7"": 0.97, ""8"": 388000.0}","{""es"": ""3""}",{}
3801226,8480000676085,Hacendado,[],1000,g,1000.0,g,,,g,"{""0"": 292.4, ""1"": 1.0, ""2"": 0.3, ""3"": 40.0, ""4"": 2.3, ""5"": 18.9, ""6"": 21.4, ""7"": 0.03, ""8"": 12000.0}","{""sv"": ""24"", ""es"": ""3""}",{}
3801227,8480000676092,Hacendado,"[""Alubia roja""]",1000,g,1000.0,g,,,g,"{""0"": 292.4, ""1"": 1.0, ""2"": 0.3, ""3"": 40.0, ""4"": 2.3, ""5"": 18.9, ""6"": 21.4, ""7"": 0.03, ""8"": 12000.0}","{""es"": ""15""}",{}
3801228,8480000676122,Hacendado,"[""Aceitunas rellenas pimiento asado""]",,,,,,,g,"{""0"": 111.2, ""1"": 11.8, ""2"": 2.2, ""3"": 0.5, ""4"": 0.5, ""6"": 0.75, ""7"": 3.4, ""8"": 1360000.0}","{""es"": ""3""}",{}
3801229,8480000676139,Hacendado,"[""Sirope chocolate"", ""Sirope de Chocolate""]",300.0,g,300.0,g,15.0,g,g,"{""0"": 315.3, ""1"": 6.5, ""2"": 5.4, ""3"": 61.0, ""4"": 44.0, ""5"": 2.8, ""6"": 1.8, ""7"": 0.2075, ""8"": 83000.0}","{""es"": ""14""}",{}
3801230,8480000676320,Hacendado,"[""London Dry Gin Kingerly & Sons""]",,,,,,,,,"{""es"": ""3""}",{}
3801231,8480000676337,Hacendado,"[""Flan de Café""]",400,g,400.0,g,,,g,"{""0"": 149.8, ""1"": 5.0, ""2"": 2.9, ""3"": 21.2, ""4"": 20.4, ""5"": 0.0, ""6"": 5.0, ""7"": 0.09, ""8"": 36000.0}","{""es"": ""13""}",{}
3801232,8480000676344,Hacendado,"[""Crema Catalana""]",400,g,400.0,g,,,g,"{""0"": 218.39999999999998, ""1"": 12.8, ""2"": 7.8, ""3"": 21.7, ""4"": 20.8, ""6"": 4.1, ""7"": 0.13, ""8"": 52000.0}","{""es"": ""3""}",{}
3801233,8480000676351,Hacendado,"[""Flan de huevo proteínas 0%"", ""Flan""]",400,g,400.0,g,,,g,"{""0"": 65.4, ""1"": 0.2, ""2"": 0.2, ""3"": 5.9, ""4"": 4.0, ""6"": 10.0, ""7"": 0.28, ""8"": 112000.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""es"": ""54"", ""pt"": ""40""}",{}
3801234,8480000676375,Hacendado,"[""Eritritol y sucralosa"", ""Eritritol & Sucralose"", ""Edulcorante de mesa a base de eritritol y sucralosa""]",200.0,g,200.0,g,100.0,g,g,"{""0"": 238.79999999999998, ""1"": 0.0, ""2"": 0.0, ""3"": 99.5, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""es"": ""31""}",{}
3801235,8480000676467,Hacendado,"[""Paella Caldo Carne a Leña""]",,,,,,,g,"{""0"": 18.5, ""1"": 1.3, ""2"": 0.274, ""3"": 1.0, ""4"": 0.5, ""6"": 0.7, ""7"": 1.1, ""8"": 440000.0}","{""es"": ""3""}",{}
3801236,8480000676566,Hacendado,"[""Crema al cacao""]",500,g,500.0,g,,,g,"{""0"": 544.4, ""1"": 33.0, ""2"": 7.3, ""3"": 56.0, ""4"": 55.0, ""5"": 2.9, ""6"": 4.4, ""7"": 0.13, ""8"": 52000.0}","{""es"": ""3""}",{}
3801237,8480000676573,Hacendado,"[""Crema al cacao dos sabores""]",500,g,500.0,g,,,g,"{""0"": 543.0, ""1"": 33.0, ""2"": 8.1, ""3"": 57.0, ""4"": 57.0, ""6"": 4.5, ""7"": 0.2, ""8"": 80000.0}","{""es"": ""3""}",{}
3801238,8480000676580,Hacendado,"[""Cápsulas de café con leche""]",,,,,,,g,"{""0"": 431.8, ""1"": 17.0, ""2"": 12.0, ""3"": 43.0, ""4"": 24.0, ""5"": 5.4, ""6"": 24.0, ""7"": 0.59, ""8"": 236000.0, ""9"": 690497.49, ""11"": 7509150.0, ""12"": 4860300.0, ""13"": 1741.257, ""14"": 170230.65000000002, ""15"": 554.1243000000001, ""16"": 642420.0, ""17"": 1930963.5, ""18"": 1272300.0, ""19"": 2765.94, ""20"": 153.21599999999998, ""21"": 224.16, ""22"": 982.239, ""23"": 210.6, ""24"": 2184000.0, ""25"": 6720.0, ""26"": 8064000.0, ""27"": 456.96000000000004, ""29"": 3146400.0, ""30"": 7966.799999999999, ""31"": 1600.44}","{""es"": ""3""}",{}
3801239,8480000676597,Hacendado,"[""Café cápsulas cortado""]",,,,,,,g,"{""0"": 419.4, ""1"": 15.0, ""2"": 15.0, ""3"": 44.0, ""4"": 22.0, ""5"": 6.2, ""6"": 24.0, ""7"": 0.52, ""8"": 208000.0}","{""es"": ""3""}",{}
3801240,8480000676603,Hacendado,"[""Cappuccino Caramel"", ""Cappuccino Caramelo"", ""Preparado Alimenticio en Polvo para Bebida de Café con Sabor Caramelo""]",250.0,g,250.0,g,10.0,g,g,"{""0"": 395.1, ""1"": 6.3, ""2"": 5.8, ""3"": 76.0, ""4"": 49.0, ""5"": 2.4, ""6"": 7.4, ""7"": 1.5725, ""8"": 629000.0, ""9"": 150000.0, ""25"": 3000.0}","{""es"": ""49"", ""pt"": ""48""}",{}
3801241,8480000676900,Hacendado,"[""Garbanzadas Canarias""]",300,g,300.0,g,,,g,"{""0"": 140.10000000000002, ""1"": 8.9, ""2"": 3.3, ""3"": 7.6, ""4"": 1.7, ""6"": 7.4, ""7"": 0.6, ""8"": 240000.0}","{""es"": ""3""}",{}
3801242,8480000676931,Hacendado,"[""Molinillo pimienta negra""]",65,g,65.0,g,,,,,"{""es"": ""19"", ""pt"": ""20""}",{}
3801243,8480000676948,Hacendado,"[""Molinillo mix pimientas""]",50,g,50.0,g,,,,,"{""es"": ""18"", ""pt"": ""19""}",{}
3801244,8480000677006,Hacendado,"[""Panecillo 100% Integral"", ""Pan especial elaborado con harina integral de trigo 100%*""]",270,g,270.0,g,,,g,"{""0"": 235.1, ""1"": 1.5, ""2"": 0.4, ""3"": 42.6, ""4"": 3.0, ""5"": 7.2, ""6"": 9.2, ""7"": 1.2, ""8"": 480000.0, ""9"": 21287.5, ""11"": 198.57, ""12"": 1802000.0, ""13"": 1531.04, ""14"": 50846.0, ""15"": 1502.2977999999998, ""16"": 156248.0, ""17"": 200913.1, ""18"": 7008000.0, ""19"": 1346.1180000000002, ""20"": 6300000.0, ""21"": 246.40000000000003, ""22"": 9400000.0, ""23"": 8007999.999999999, ""24"": 2040000.0, ""25"": 171.5, ""26"": 8918000.0, ""27"": 537.788, ""29"": 2165800.0, ""30"": 145.0, ""31"": 357.24}","{""es"": ""3""}",{}
3801245,8480000677143,"Francisco Gil Gomes, Hacendado","[""Sadinillas Picantes en Tomate"", ""Sardinillas en Salsa de Tomate Picante""]",180.0,g,180.0,g,90.0,g,g,"{""0"": 146.2, ""1"": 8.6, ""2"": 1.9, ""3"": 0.4, ""4"": 0.0, ""6"": 16.8, ""7"": 0.72, ""8"": 288000.0}","{""pt"": ""43"", ""es"": ""44""}",{}
3801246,8480000677174,Hacendado,"[""Aceitunas manzanilla rellenas de anchoa"", ""Aceitunas verdes rellenas anchoa"", ""Aceitunas verdes rellenas de anchoa"", ""Aceitunas verdes rellenas de pasta de anchoa""]",50.0,g,50.0,g,50.0,g,g,"{""0"": 145.0, ""1"": 15.0, ""2"": 2.9, ""3"": 0.9, ""4"": 0.5, ""6"": 1.6, ""7"": 2.6, ""8"": 1040000.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""es"": ""18""}",{}
3801247,8480000677273,Hacendado,"[""Kéfir café"", ""Kéfir con leche desnatada fermentada de vaca con café""]",250.0,g,250.0,g,250.0,g,g,"{""0"": 30.9, ""1"": 0.5, ""2"": 0.2, ""3"": 3.8, ""4"": 2.5, ""6"": 2.8, ""7"": 0.09, ""8"": 36000.0}","{""pt"": ""22"", ""es"": ""16""}",{}
3801248,8480000677358,Hacendado,"[""Boo! Mix"", ""Surtido de caramelos de goma""]",180,g,180.0,g,,,g,"{""0"": 330.6, ""1"": 0.2, ""2"": 0.1, ""3"": 79.0, ""4"": 60.0, ""6"": 3.2, ""7"": 0.23, ""8"": 92000.0}","{""es"": ""6""}",{}
3801249,8480000677365,Hacendado,"[""Fresi Pink Mix""]",300,g,300.0,g,,,g,"{""0"": 324.6, ""1"": 0.2, ""2"": 0.2, ""3"": 77.0, ""4"": 59.0, ""6"": 3.7, ""7"": 0.2, ""8"": 80000.0}","{""es"": ""3""}",{}
3801250,8480000677532,Hacendado,"[""Mermelada Higo"", ""Higo Figo""]",340,g,340.0,g,,,g,"{""0"": 205.0, ""1"": 0.0, ""2"": 0.0, ""3"": 50.0, ""4"": 48.5, ""5"": 1.5, ""6"": 0.5, ""7"": 0.0, ""8"": 0.0}","{""es"": ""3""}",{}
3801251,8480000677556,Hacendado,"[""Calendario de adviento"", ""Chocolate con leche""]",75.0,g,75.0,g,3.0,g,g,"{""0"": 538.0, ""1"": 32.0, ""2"": 20.0, ""3"": 55.0, ""4"": 54.0, ""6"": 7.5, ""7"": 0.18, ""8"": 72000.0}","{""es"": ""8""}",{}
3801252,8480000677662,Hacendado,"[""Yogomix discos""]",300,g,300.0,g,,,g,"{""0"": 126.7, ""1"": 3.1, ""2"": 2.0, ""3"": 20.0, ""4"": 19.0, ""6"": 4.7, ""7"": 0.11, ""8"": 44000.0}","{""es"": ""46"", ""pt"": ""45""}",{}
3801253,8480000677716,Hacendado,"[""Bocados marinados""]",0.18,g,0.18,g,1.7,g,g,"{""0"": 102.7, ""1"": 2.1, ""2"": 0.4, ""3"": 1.7, ""4"": 0.5, ""5"": 4.5, ""6"": 17.0, ""7"": 1.4, ""8"": 560000.0}","{""en"": ""21"", ""es"": ""18""}",{}
3801254,8480000677860,Hacendado,"[""Callos a la Madrileña""]",380,g,380.0,g,,,g,"{""0"": 138.2, ""1"": 8.2, ""2"": 3.2, ""3"": 1.7, ""4"": 0.5, ""6"": 14.4, ""7"": 0.88, ""8"": 352000.0}","{""es"": ""3""}",{}
