product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
2491876,4337256602433,ja!,"[""Camembert""]",0,,,,,,,,{},"{""de"": ""3""}"
2491877,4337256602563,"Rewe,Rewe Beste Wahl","[""Soja Mango"", ""Fermentiertes Sojaprodukt mit Mango, angereichert mit Calcium und Vitaminen""]",500.0,g,500.0,g,500.0,g,g,"{""0"": 52.6, ""1"": 2.0, ""2"": 0.3, ""3"": 4.3, ""4"": 2.7, ""5"": 0.9, ""6"": 3.9, ""7"": 0.23, ""8"": 92000.0}","{""de"": ""26""}",{}
2491878,4337256602686,Ja,"[""Brie""]",,,,,100.0,g,g,"{""0"": 343.4, ""1"": 31.0, ""2"": 22.0, ""3"": 0.1, ""4"": 0.1, ""5"": 0.0, ""6"": 16.0, ""7"": 1.2775, ""8"": 511000.0, ""9"": 120727.96625, ""11"": 12.728175, ""12"": 35.715101250000004, ""13"": 31.2775, ""14"": 11397.835625, ""15"": 6.16110625, ""16"": 97154.0125, ""17"": 154099.43625, ""18"": 1.631384, ""19"": 412.51385, ""20"": 1.74589075, ""21"": 42.1760125, ""22"": 176.55075, ""23"": 43.156850000000006, ""24"": 0.48061037500000003, ""25"": 1275.08875, ""26"": 0.0735628125, ""27"": 8.8275375, ""29"": 4.80610375, ""30"": 90.23705, ""31"": 353.1015}","{""de"": ""5""}",{}
2491879,4337256602839,ja!,"[""H-Vollmilch 3,5%""]",1000,ml,1000.0,ml,,,g,"{""0"": 63.900000000000006, ""1"": 3.5, ""2"": 2.3, ""3"": 4.8, ""4"": 4.8, ""5"": 0.0, ""6"": 3.3, ""7"": 0.13, ""8"": 52000.0, ""9"": 120000.0}","{""de"": ""4"", ""en"": ""7""}",{}
2491880,4337256602921,Wilhelm Brandenburg,"[""Grünkohl Eintopf""]",750,g,750.0,g,,,g,"{""0"": 95.6, ""1"": 6.0, ""2"": 2.3, ""3"": 5.5, ""4"": 1.1, ""5"": 1.8, ""6"": 4.0, ""7"": 1.1, ""8"": 440000.0}",{},{}
2491881,4337256603034,Wilhelm Brandenburg,"[""Chili""]",,,,,500.0,g,g,"{""0"": 77.3, ""1"": 2.5, ""2"": 1.0, ""3"": 7.2, ""4"": 2.6, ""6"": 6.5, ""7"": 1.3275, ""8"": 531000.0}",{},{}
2491882,4337256603041,Ja!,"[""Tonic Water""]",0,,,,,,,,{},{}
2491883,4337256603454,"Eisbär Eis, Ja!, Rewe","[""Eis Schokolade""]",505,g,505.0,g,,,g,"{""0"": 206.0, ""1"": 10.0, ""2"": 8.3, ""3"": 26.3, ""4"": 23.0, ""6"": 2.7, ""7"": 0.13, ""8"": 52000.0}","{""de"": ""6""}",{}
2491884,4337256603461,Rewe,"[""H-Schlagsahne laktosefrei, 30 % Fett""]",200,g,200.0,g,,,g,"{""0"": 292.8, ""1"": 30.0, ""2"": 19.7, ""3"": 3.2, ""4"": 3.2, ""6"": 2.5, ""7"": 0.1, ""8"": 40000.0}","{""de"": ""4""}",{}
2491885,4337256603485,Rewe,"[""Apfelsaft""]",,,,,,,,,"{""en"": ""3""}",{}
2491886,4337256603522,"Ja!, Rewe","[""Jasminreis""]",1000.0,g,1000.0,g,100.0,g,g,"{""0"": 347.4, ""1"": 0.6, ""2"": 0.1, ""3"": 78.0, ""4"": 0.2, ""5"": 1.4, ""6"": 6.8, ""7"": 0.03, ""8"": 12000.0, ""9"": 33000.0, ""11"": 190.0, ""13"": 1570.0, ""14"": 31300.0, ""15"": 990.0, ""16"": 118000.0, ""17"": 121000.0, ""19"": 1410.0, ""23"": 130.0, ""25"": 0.0, ""27"": 80.0}","{""de"": ""3""}",{}
2491887,4337256603829,REWE Bio,"[""Roter Traubensaft""]",,,,,,,g,"{""0"": 66.39999999999999, ""1"": 0.0, ""3"": 16.4, ""4"": 16.4, ""6"": 0.2}",{},{}
2491888,4337256603836,"REWE, ja!","[""rahmspinat""]",450,g,450.0,g,,,g,"{""0"": 50.9, ""1"": 3.3, ""2"": 0.9, ""3"": 3.4, ""4"": 1.7, ""5"": 2.0, ""6"": 1.9, ""7"": 0.84, ""8"": 336000.0, ""9"": 100263.326888889, ""11"": 81.4798777777778, ""12"": 11.5492044444444, ""13"": 2836.40928888889, ""14"": 42130.4222222222, ""15"": 1023.72582444444, ""16"": 44773.2222222222, ""17"": 407225.648888889, ""18"": 0.474844444444444, ""19"": 682.0726000000001, ""20"": 21.1196083333333, ""21"": 71.5247777777778, ""22"": 185.028022222222, ""23"": 168.226888888889, ""24"": 0.0260846666666666, ""25"": 32100.2677777778, ""26"": 0.017036199999999998, ""27"": 2840.43207777778, ""29"": 163.777838888889, ""30"": 571.123444444444, ""31"": 172.438888888889}","{""de"": ""3""}",{}
2491889,4337256603898,Rewe,"[""Doradenfilets""]",,,,,250.0,g,g,"{""0"": 154.7, ""1"": 8.3, ""2"": 1.6, ""3"": 0.0, ""4"": 0.0, ""6"": 20.0, ""7"": 0.0775, ""8"": 31000.0}","{""en"": ""10""}",{}
2491890,4337256604024,REWE frei von,"[""SPEISEQUARKZUBEREITUNG Magerstufe LAKTOSEFREI"", ""Speisequark-Zubereitung Magerstufe""]",250.0,g,250.0,g,100.0,g,g,"{""0"": 62.7, ""1"": 0.3, ""2"": 0.2, ""3"": 4.0, ""4"": 4.0, ""6"": 11.0, ""10"": 0.0, ""11"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""25"": 0.0, ""27"": 0.0, ""28"": 0.0}","{""de"": ""17""}",{}
2491891,4337256604536,"Eisbär Eis, Ja!, Rewe","[""Eis Walnuss"", ""Eis mit Walnuss mit 10% karamellisierten Walnussstückchen.""]",500,g,500.0,g,,,g,"{""0"": 228.8, ""1"": 13.2, ""2"": 6.9, ""3"": 24.0, ""4"": 21.6, ""6"": 3.5, ""7"": 0.08, ""8"": 32000.0}","{""de"": ""5""}",{}
2491892,4337256604604,"Aachener Zucker- und Backwaren Paul Schaeffer,Rewe,Rewe Beste Wahl","[""Lebkuchen Herzen mit Aprikosenfüllung"", ""Lebkuchen Herzen Gefüllt mit Aprikosenfruchtfüllung""]",150,g,150.0,g,,,g,"{""0"": 372.59999999999997, ""1"": 10.0, ""2"": 6.0, ""3"": 65.0, ""4"": 41.0, ""5"": 3.1, ""6"": 4.1, ""7"": 0.3, ""8"": 120000.0, ""9"": 9412.5932942709, ""11"": 80.64809244791671, ""12"": 5.52049218750018, ""13"": 611.5871940104171, ""14"": 19388.1769205729, ""15"": 561.702223958333, ""16"": 57423.8385416667, ""17"": 96963.8885546876, ""18"": 4.62790787760417, ""19"": 493.130494791667, ""20"": 0.0898958333333728, ""21"": 67.8792708333334, ""22"": 6.908854166666741, ""23"": 32.5351041666667, ""24"": 0.00167604166666686, ""25"": 294.541666666667, ""26"": 3269500.0, ""27"": 332.802916666667, ""29"": 7.12379166666667, ""30"": 17.379479166666698, ""31"": 138.55937500000002}","{""de"": ""29""}",{}
2491893,4337256604826,"DMK Eis, Ja!, Rewe","[""Eis nach Art Fürst Pückler"", ""Eis nach Art Fürst Pückler. Bourbon-Vanilleeis, Eis mit Erdbeere und Schokoladeneis.""]",1250.0,g,1250.0,g,,,g,"{""0"": 189.79999999999998, ""1"": 9.0, ""2"": 7.9, ""3"": 25.4, ""4"": 20.1, ""6"": 1.8, ""7"": 0.1, ""8"": 40000.0}","{""de"": ""5""}",{}
2491894,4337256604994,"Ja!,Rewe","[""Eis Bourbon Vanille""]",1000,ml,1000.0,ml,,,g,"{""0"": 179.5, ""1"": 7.9, ""2"": 7.2, ""3"": 24.7, ""4"": 22.2, ""6"": 2.4, ""7"": 0.1, ""8"": 40000.0}","{""de"": ""13""}",{}
2491895,4337256605557,"Ja!, Rewe","[""Eis  Bourbon Vanille""]",1250.0,g,1250.0,g,,,g,"{""0"": 190.9, ""1"": 8.9, ""2"": 7.8, ""3"": 26.2, ""4"": 21.5, ""6"": 1.5, ""7"": 0.09, ""8"": 36000.0}","{""de"": ""7""}",{}
2491896,4337256605601,Rewe,"[""Aceto Balsamico di Modena I.G.P."", ""Aceto Balsamico Di Modena""]",250,ml,250.0,ml,,,ml,"{""0"": 310.0, ""1"": 0.0, ""3"": 77.0, ""4"": 77.0, ""5"": 0.0, ""6"": 0.5}","{""de"": ""3""}",{}
2491897,4337256605694,REWE Bio,"[""Apfelsaft natürtrüb"", ""Apfelsaft naturtrüb""]",1000.0,ml,1000.0,ml,250.0,ml,ml,"{""0"": 44.0, ""1"": 0.0, ""2"": 0.0, ""3"": 11.0, ""4"": 10.6, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""26""}",{}
2491898,4337256606059,ja,"[""schwed. Kekse""]",0,,,,,,,,{},{}
2491899,4337256606141,Rewe Bio,"[""Cappeletti Zitrone-Ricotta""]",250,g,250.0,g,,,g,"{""0"": 162.7, ""1"": 4.3, ""2"": 2.4, ""3"": 23.0, ""4"": 2.6, ""6"": 8.0, ""7"": 1.1, ""8"": 440000.0}","{""en"": ""8"", ""de"": ""18""}",{}
2491900,4337256606165,REWE,"[""Bratöl""]",,,,,100.0,ml,ml,"{""0"": 828.0, ""1"": 92.0, ""2"": 7.5, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""27"": 55000.0}",{},{}
2491901,4337256606172,ja!,"[""Ananas""]",,,,,,,g,"{""0"": 50.0, ""1"": 0.0, ""2"": 0.0, ""3"": 12.0, ""4"": 12.0, ""6"": 0.5, ""7"": 0.0, ""8"": 0.0}","{""de"": ""4""}",{}
2491902,4337256606653,Ja,"[""Fettarme Milch""]",,,,,200.0,g,g,"{""0"": 56.500000953674316, ""1"": 1.5, ""2"": 1.0, ""3"": 4.900000095367432, ""4"": 4.900000095367432, ""5"": 4.900000095367432, ""6"": 3.4000000953674316}",{},{}
2491903,4337256606677,"Heinrichsthaler Milchwerke, Ja!","[""Butterkäse""]",400.0,g,400.0,g,40.0,g,g,"{""0"": 332.0, ""1"": 26.0, ""2"": 17.9, ""3"": 0.5, ""4"": 0.5, ""5"": 0.0, ""6"": 24.0, ""7"": 1.7, ""8"": 680000.0, ""9"": 119976.55, ""11"": 12.969000000000001, ""12"": 39.49035, ""13"": 31.7, ""14"": 11330.975, ""15"": 6.3797500000000005, ""16"": 96543.5, ""17"": 153140.15, ""18"": 1.62192, ""19"": 410.038, ""20"": 1.73461, ""21"": 41.9035, ""22"": 175.41, ""23"": 42.878, ""24"": 0.477505, ""25"": 1266.85, ""26"": 0.0730875, ""27"": 8.7705, ""29"": 4.77505, ""30"": 89.65400000000001, ""31"": 350.82}","{""de"": ""8""}",{}
2491904,4337256606813,HFC GmbH,"[""Cappelletti Kürbis-Ricotta (gefüllte Nudeln) (Bio)""]",250.0,g,250.0,g,125.0,g,g,"{""0"": 149.8, ""1"": 3.0, ""2"": 1.6, ""3"": 24.0, ""4"": 3.4, ""6"": 6.7, ""7"": 1.2, ""8"": 480000.0}","{""de"": ""3""}",{}
2491905,4337256607124,REWE Beste Wahl,"[""Bergbauern Vollmilch""]",,,,,125.0,g,g,"{""0"": 63.900000000000006, ""1"": 3.5, ""2"": 2.3, ""3"": 4.8, ""4"": 4.8, ""5"": 0.0, ""6"": 3.3, ""7"": 0.13, ""8"": 52000.0, ""9"": 120000.0, ""11"": 5.0, ""12"": 10.0, ""13"": 10.0, ""14"": 9800.0, ""15"": 5.0, ""16"": 97000.0, ""17"": 160000.0, ""18"": 25.0, ""19"": 370.0, ""20"": 31.4, ""21"": 41.0, ""22"": 170.0, ""23"": 20.0, ""24"": 0.24, ""25"": 250.0, ""26"": 0.13, ""27"": 89.0, ""29"": 1.25, ""30"": 50.0, ""31"": 430.0}","{""de"": ""4""}",{}
2491906,4337256607605,Ja!,"[""Zartbitter Schokokeks"", ""Butterkeks mit Zartbitterschokolade""]",125.0,g,125.0,g,14.0,g,g,"{""0"": 500.3, ""1"": 26.3, ""2"": 16.6, ""3"": 59.2, ""4"": 35.4, ""5"": 1.6371, ""6"": 6.7, ""7"": 0.4025, ""8"": 161000.0, ""9"": 8944.96556281596, ""11"": 70.952051562141, ""12"": 3.26166948780735, ""13"": 566.073930405561, ""14"": 18415.9778686523, ""15"": 532.651422197768, ""16"": 53933.6015445485, ""17"": 74743.2319542165, ""18"": 4.89696252766329, ""19"": 470.06510798555297, ""20"": 26.1542258839327, ""21"": 62.84946283856561, ""22"": 11.3428037863339, ""23"": 26.643669193043397, ""24"": 0.00662973501766439, ""25"": 61.0632467830883, ""26"": 0.0753969240435434, ""27"": 732.427424190746, ""29"": 6.30344190602022, ""30"": 14.7268476975385, ""31"": 119.882817149443}","{""de"": ""8""}",{}
2491907,4337256607858,Rewe Bio,"[""Cappelletti Spinat-Ricotta""]",250,g,250.0,g,,,g,"{""0"": 151.79999999999998, ""1"": 3.4, ""2"": 1.8, ""3"": 23.0, ""4"": 2.4, ""6"": 7.3, ""7"": 1.1, ""8"": 440000.0}","{""de"": ""4""}",{}
2491908,4337256608084,ja!,"[""Vollmilch Schokowaffeln"", ""Schokowaffeln""]",,,,,,,,,"{""en"": ""5"", ""fr"": ""8""}",{}
2491909,4337256608206,Ja!,"[""Buttermilch Dessert""]",,,,,200.0,g,g,"{""0"": 107.9, ""1"": 4.1, ""3"": 14.0, ""4"": 13.0, ""5"": 0.5, ""6"": 3.5, ""7"": 0.1475, ""8"": 59000.0}",{},{}
2491910,4337256608213,Rewe Bio,"[""Goldhirse""]",640,g,640.0,g,,,g,"{""0"": 370.0, ""1"": 4.0, ""2"": 0.8, ""3"": 71.0, ""4"": 0.0, ""5"": 3.0, ""6"": 11.0, ""7"": 0.02, ""8"": 8000.0, ""9"": 8750.0, ""11"": 620.0, ""13"": 3910.0000000000005, ""14"": 107000.0, ""15"": 1170.0, ""16"": 263000.0, ""17"": 208000.0, ""19"": 2540.0, ""23"": 570.0, ""25"": 0.0, ""27"": 50.0}","{""de"": ""4""}",{}
2491911,4337256608237,Rewe Beste Wahl,"[""Nudeln - Spaghetti""]",,,,,100.0,g,g,"{""0"": 365.3, ""1"": 3.7, ""3"": 68.0, ""6"": 15.0}","{""de"": ""4""}",{}
2491912,4337256608268,ja,"[""Milch""]",1000,ml,1000.0,ml,,,ml,"{""0"": 46.7, ""1"": 1.5, ""2"": 1.0, ""3"": 4.9, ""4"": 4.9, ""5"": 0.0, ""6"": 3.4, ""7"": 0.1, ""8"": 40000.0}","{""de"": ""3""}",{}
2491913,4337256608329,ja!,"[""Ganze Nuss Edel-Vollmilchschokolade""]",100,g,100.0,g,4.17,g,g,"{""0"": 592.0, ""1"": 43.0, ""2"": 17.0, ""3"": 41.0, ""4"": 39.0, ""6"": 8.5, ""7"": 0.11, ""8"": 44000.0}",{},"{""de"": ""3""}"
2491914,4337256608459,ja!,"[""Thunfisch Filets in Sonnenblumenöl"", ""Tuna Fish Rewe""]",,,,,,,g,"{""0"": 171.39999999999998, ""1"": 8.6, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 23.0, ""7"": 0.885, ""8"": 354000.0}","{""de"": ""3""}",{}
2491915,4337256608503,ja!,"[""Käseaufschnitt leicht""]",250.0,g,250.0,g,35.0,g,g,"{""0"": 271.0, ""1"": 17.0, ""2"": 11.0, ""3"": 0.5, ""4"": 0.5, ""5"": 0.0, ""6"": 29.0, ""7"": 1.6, ""8"": 640000.0, ""9"": 120154.4, ""11"": 12.911999999999999, ""12"": 38.5968, ""13"": 31.6, ""14"": 11346.800000000001, ""15"": 6.328, ""16"": 96688.0, ""17"": 153367.2, ""18"": 1.62416, ""19"": 410.624, ""20"": 1.73728, ""21"": 41.968, ""22"": 175.68, ""23"": 42.944, ""24"": 0.47824, ""25"": 1268.8, ""26"": 0.07319999999999999, ""27"": 8.783999999999999, ""29"": 4.7824, ""30"": 89.792, ""31"": 351.36}","{""de"": ""3""}",{}
2491916,4337256608732,Ja,"[""Tilsiter""]",400.0,g,400.0,g,36.0,g,g,"{""0"": 325.9, ""1"": 25.5, ""2"": 17.2, ""3"": 0.1, ""4"": 0.1, ""5"": 0.0, ""6"": 24.0, ""7"": 1.7, ""8"": 680000.0, ""9"": 119976.55, ""11"": 12.969000000000001, ""12"": 39.49035, ""13"": 31.7, ""14"": 11330.975, ""15"": 6.3797500000000005, ""16"": 96543.5, ""17"": 153140.15, ""18"": 1.62192, ""19"": 410.038, ""20"": 1.73461, ""21"": 41.9035, ""22"": 175.41, ""23"": 42.878, ""24"": 0.477505, ""25"": 1266.85, ""26"": 0.0730875, ""27"": 8.7705, ""29"": 4.77505, ""30"": 89.65400000000001, ""31"": 350.82}","{""de"": ""15""}",{}
2491917,4337256608961,Mike Mitchell's,"[""Spicy Ginger""]",750,ml,750.0,ml,,,g,"{""0"": 50.0, ""1"": 0.0, ""2"": 0.0, ""3"": 12.0, ""4"": 12.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}",{},"{""de"": ""3""}"
2491918,4337256608992,,"[""Wurzelpetersilie""]",300,g,300.0,g,,,,,{},{}
2491919,4337256609081,Rewe,"[""Butter""]",,,,,,,g,"{""0"": 743.5999999999999, ""1"": 82.0, ""2"": 57.0, ""3"": 0.7, ""4"": 0.7, ""6"": 0.7, ""7"": 0.05, ""8"": 20000.0}","{""fr"": ""5""}",{}
2491920,4337256609128,Ja!,"[""Ja! Ananas Stücke""]",,,,,100.0,g,g,"{""0"": 57.0, ""3"": 12.0, ""6"": 0.5}","{""en"": ""4""}",{}
2491921,4337256609203,Ja!,"[""Thunfisch""]",150.0,g,150.0,g,100.0,g,g,"{""0"": 100.3, ""1"": 0.7, ""2"": 0.2, ""3"": 0.5, ""4"": 0.0, ""5"": 0.0, ""6"": 23.0, ""7"": 0.885, ""8"": 360000.0, ""9"": 15402.365, ""11"": 105.7385, ""12"": 2935200.0, ""13"": 1388.3700000000001, ""14"": 27449.52, ""15"": 18.65671, ""16"": 178656.0, ""17"": 334853.365, ""18"": 75.848, ""19"": 431.7665, ""20"": 206.70000000000002, ""21"": 101.39999999999999, ""22"": 93.6, ""23"": 421.2, ""24"": 2.9562000000000004, ""25"": 1068.6000000000001, ""26"": 6.084, ""27"": 936.0, ""29"": 10.608, ""30"": 8580.0, ""31"": 514.8000000000001}","{""de"": ""15"", ""en"": ""4""}",{}
2491922,4337256609258,REWE Bio,"[""Choco Crunchy - Cereal"", ""Schoko Crunchy - Muesli""]",500,g,500.0,g,,,g,"{""0"": 429.6, ""1"": 12.0, ""2"": 2.3, ""3"": 66.0, ""4"": 19.0, ""5"": 8.8, ""6"": 10.0, ""7"": 0.12, ""8"": 48000.0, ""9"": 48287.982, ""11"": 204.463228571428, ""12"": 1.62213428571429, ""13"": 2455.68048571429, ""14"": 91714.0538571428, ""15"": 2779.04130857143, ""16"": 261100.13571428598, ""17"": 246909.87, ""18"": 3.1162, ""19"": 2002.8731714285702, ""20"": 0.1368, ""21"": 255.17537142857103, ""22"": 78.71437142857141, ""23"": 87.3732857142857, ""24"": 0.0019500000000000001, ""25"": 121.075714285714, ""26"": 0.0113502857142857, ""27"": 419.776285714286, ""29"": 23.7896571428571, ""30"": 534.782571428571, ""31"": 779.041114285714}","{""de"": ""3"", ""en"": ""16""}",{}
2491923,4337256609289,Astenhof,"[""Hähnchen Brust""]",1000,g,1000.0,g,,,,,{},"{""de"": ""3""}"
2491924,4337256609326,"Ja!, Rewe, Wilhelm Reuss","[""Nuss-Nougat-Creme""]",400,g,400.0,g,,,g,"{""0"": 557.6, ""1"": 36.0, ""2"": 7.2, ""3"": 52.0, ""4"": 49.0, ""6"": 6.4, ""7"": 0.11, ""8"": 44000.0}","{""de"": ""22""}",{}
2491925,4337256609524,"Ja!, Rewe","[""Schokokekse Vollmilch""]",125.0,g,125.0,g,100.0,g,g,"{""0"": 497.4, ""1"": 24.6, ""2"": 15.6, ""3"": 61.5, ""4"": 42.3, ""5"": 1.5742, ""6"": 7.5, ""7"": 0.63, ""8"": 252000.0, ""9"": 71715.0083333333, ""11"": 71.1373611111111, ""12"": 2.82263888888889, ""13"": 558.953055555556, ""14"": 23345.7361111111, ""15"": 514.611694444444, ""16"": 100422.0, ""17"": 156069.58333333302, ""18"": 5.222388888888889, ""19"": 677.181666666667, ""20"": 9.87116666666665, ""21"": 82.1555555555556, ""22"": 86.24722222222219, ""23"": 46.8869444444444, ""24"": 0.206934444444444, ""25"": 368.297222222222, ""26"": 0.0465665555555555, ""27"": 696.764555555556, ""29"": 7.797772222222219, ""30"": 58.87, ""31"": 290.758888888889}","{""de"": ""17""}",{}
2491926,4337256609852,"Rewe,Ja!,Stollwerck","[""Alpen-Vollmilch Haselnuss Schokolade""]",100,g,100.0,g,,,g,"{""0"": 548.6, ""1"": 35.0, ""2"": 17.1, ""3"": 51.5, ""4"": 50.2, ""5"": 0.812, ""6"": 6.9, ""7"": 0.27, ""8"": 108000.0, ""9"": 144424.2, ""11"": 129.60218749999999, ""12"": 1.855875, ""13"": 330.556875, ""14"": 24952.9375, ""15"": 244.49900000000002, ""16"": 137331.25, ""17"": 233064.39375, ""18"": 4.884062500000001, ""19"": 717.375, ""20"": 39.644999999999996, ""21"": 70.709375, ""22"": 213.176875, ""23"": 56.7984375, ""24"": 0.45509374999999996, ""25"": 1417.5, ""26"": 0.19397499999999998, ""27"": 1809.2, ""29"": 9.744, ""30"": 140.728125, ""31"": 432.69374999999997}","{""de"": ""34""}",{}
2491927,4337256609890,REWE Beste Wahl,"[""Bergbauernmilch""]",1000.0,ml,1000.0,ml,,,ml,"{""0"": 46.7, ""1"": 1.5, ""2"": 1.0, ""3"": 4.9, ""4"": 4.9, ""5"": 0.0, ""6"": 3.4, ""7"": 0.1275, ""8"": 51000.0}","{""en"": ""3"", ""de"": ""14""}",{}
2491928,4337256610179,Ja,"[""Salami Sticks pikant"", ""Salami Sticks""]",100.0,g,100.0,g,100.0,g,g,"{""0"": 506.0, ""1"": 41.0, ""2"": 16.0, ""3"": 1.0, ""4"": 1.0, ""5"": 0.5, ""6"": 33.0, ""7"": 4.5, ""8"": 1800000.0, ""20"": 0.0, ""26"": 0.0}","{""en"": ""4""}",{}
